userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,isVigorousDay,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version
96200873,2024-03-10,ecdb5e15ce2f4d2c845ce55f3bc36bfa,86400000,2625,545,2080,2625,2625,2625,545,38,12652,15450,12026,12026,2024-03-10T05:00:00.0,2024-03-11T05:00:00.0,2024-03-10T00:00:00.0,2024-03-11T00:00:00.0,2805,8150,2,27,true,150,10,43,164,51,50,1710133200000,true,true,false,false,false,false,false,0,96200873,2024-03-10,TOTAL,20,16,90,1022,144,273,1439,37901,17100,44220,16380,8640,86340,9840,6300,960,AWAKE,29,22,90,592,101,272,965,8942,16620,18900,16320,6060,57900,9360,6300,960,ASLEEP,8,9,33,430,43,1,474,28959,480,25320,60,2580,28440,480,,,96200873,2024-03-10,99,70,1,HIGHEST,97,MEASURED,2024-03-10T10:20:00.0,LOWEST,48,MEASURED,2024-03-10T05:01:00.0,MOSTRECENT,77,MEASURED,2024-03-11T05:00:00.0,ENDOFDAY,66,MEASURED,2024-03-11T02:35:00.0,STARTOFDAY,48,MEASURED,2024-03-10T05:01:00.0,DURINGSLEEP,57,MEASURED,2024-03-10T10:28:00.0,43,161,69360002
96200873,2024-03-11,99b358a5396f449bb2e8f303c7ef74ab,86400000,2605,525,2080,2605,2605,2605,525,55,9039,15170,10131,10131,2024-03-11T05:00:00.0,2024-03-12T05:00:00.0,2024-03-11T00:00:00.0,2024-03-12T00:00:00.0,2930,2715,6,38,true,150,10,34,165,51,49,1710219600000,true,true,false,false,false,false,false,0,96200873,2024-03-11,TOTAL,29,22,86,998,346,94,1438,14831,32460,27420,5640,20760,86280,22020,8820,1620,AWAKE,39,32,86,638,234,92,964,-6573,29340,8940,5520,14040,57840,19260,8460,1620,ASLEEP,11,11,69,360,112,2,474,21404,3120,18480,120,6720,28440,2760,360,,96200873,2024-03-11,43,78,1,HIGHEST,100,MEASURED,2024-03-11T08:59:00.0,LOWEST,41,MEASURED,2024-03-12T02:16:00.0,MOSTRECENT,42,MEASURED,2024-03-12T05:00:00.0,ENDOFDAY,41,MEASURED,2024-03-12T02:33:00.0,STARTOFDAY,77,MEASURED,2024-03-11T05:01:00.0,DURINGSLEEP,34,MEASURED,2024-03-11T10:26:00.0,34,162,27180002
96200873,2024-03-12,dc77642f391b486b949f7663b780be72,86400000,2679,599,2080,2679,2679,2679,599,57,8850,13950,10015,10015,2024-03-12T05:00:00.0,2024-03-13T05:00:00.0,2024-03-12T00:00:00.0,2024-03-13T00:00:00.0,2906,2860,2,42,true,150,10,44,177,51,51,1710306000000,true,true,false,false,false,false,false,0,96200873,2024-03-12,TOTAL,23,19,90,936,254,249,1439,25171,19320,36840,14940,15240,86340,13260,5040,1020,AWAKE,32,25,90,549,176,248,973,1801,18420,14520,14880,10560,58380,12540,4860,1020,ASLEEP,10,10,73,387,78,1,466,23370,900,22320,60,4680,27960,720,180,,96200873,2024-03-12,78,57,1,HIGHEST,87,MEASURED,2024-03-12T10:25:00.0,LOWEST,42,MEASURED,2024-03-12T05:01:00.0,MOSTRECENT,63,MEASURED,2024-03-13T05:00:00.0,ENDOFDAY,55,MEASURED,2024-03-13T02:40:00.0,STARTOFDAY,42,MEASURED,2024-03-12T05:01:00.0,DURINGSLEEP,46,MEASURED,2024-03-12T10:25:00.0,45,177,40980002
96200873,2024-03-13,fc89e24a80994598b332b99e992a7bdd,93600000,2935,682,2253,2935,2935,2935,682,58,14596,12930,14597,14597,2024-03-13T05:00:00.0,2024-03-14T07:00:00.0,2024-03-13T00:00:00.0,2024-03-14T00:00:00.0,4789,7520,2,43,true,150,10,43,167,51,50,1710399600000,true,true,false,false,false,false,false,0,96200873,2024-03-13,TOTAL,17,15,93,1150,199,210,1559,50287,12900,56100,12600,11940,93540,7380,4740,780,AWAKE,24,19,93,682,181,208,1071,17001,12420,28500,12480,10860,64260,7020,4620,780,ASLEEP,7,8,69,468,18,2,488,33286,480,27600,120,1080,29280,360,120,,96200873,2024-03-13,102,65,1,HIGHEST,100,MEASURED,2024-03-13T09:24:00.0,LOWEST,63,MEASURED,2024-03-13T05:01:00.0,MOSTRECENT,100,MEASURED,2024-03-14T07:00:00.0,ENDOFDAY,80,MEASURED,2024-03-14T03:19:00.0,STARTOFDAY,63,MEASURED,2024-03-13T05:01:00.0,,,,,44,166,74940003
96200873,2024-03-14,60c7aa5591724fbfaec75e1c4d4d6e92,86400000,2695,615,2080,2695,2695,2695,615,56,9536,13100,10608,10608,2024-03-14T07:00:00.0,2024-03-15T07:00:00.0,2024-03-14T00:00:00.0,2024-03-15T00:00:00.0,3780,2985,2,44,true,150,10,40,155,50,48,1710486000000,true,true,false,false,false,false,false,0,96200873,2024-03-14,TOTAL,15,13,86,860,88,435,1383,43606,7020,44580,26100,5280,82980,3660,2100,1260,AWAKE,25,20,86,396,78,435,909,8414,6660,17100,26100,4680,54540,3300,2100,1260,ASLEEP,6,6,48,464,10,,474,35192,360,27480,,600,28440,360,,,96200873,2024-03-14,59,42,1,HIGHEST,100,MEASURED,2024-03-14T07:01:00.0,LOWEST,41,MEASURED,2024-03-14T21:14:00.0,MOSTRECENT,92,MEASURED,2024-03-15T07:00:00.0,ENDOFDAY,68,MEASURED,2024-03-15T03:52:00.0,STARTOFDAY,100,MEASURED,2024-03-14T07:01:00.0,DURINGSLEEP,22,MEASURED,2024-03-14T12:25:00.0,40,155,55440002
96200873,2024-03-15,b15d9e0a18ff4302b5a56a601fa875b4,86400000,2870,790,2080,2870,2870,2870,790,60,10056,12750,11019,11019,2024-03-15T07:00:00.0,2024-03-16T07:00:00.0,2024-03-15T00:00:00.0,2024-03-16T00:00:00.0,3990,3995,7,46,true,150,10,40,187,50,48,1710572400000,true,true,false,false,false,false,false,0,96200873,2024-03-15,TOTAL,26,20,96,840,189,403,1432,18936,20160,30240,24180,11340,85920,11820,6660,1680,AWAKE,36,27,96,527,124,400,1051,-1641,19740,11880,24000,7440,63060,11520,6540,1680,ASLEEP,9,9,66,313,65,3,381,20577,420,18360,180,3900,22860,300,120,,96200873,2024-03-15,31,54,1,HIGHEST,100,MEASURED,2024-03-15T08:16:00.0,LOWEST,48,MEASURED,2024-03-16T02:20:00.0,MOSTRECENT,51,MEASURED,2024-03-16T07:00:00.0,ENDOFDAY,51,MEASURED,2024-03-16T06:07:00.0,STARTOFDAY,92,MEASURED,2024-03-15T07:01:00.0,DURINGSLEEP,32,MEASURED,2024-03-15T12:27:00.0,40,185,26580002
96200873,2024-03-16,dee74b5af6394ea693a494d6516b24d8,86400000,3201,1121,2080,3201,3201,3201,1121,105,18009,12220,19594,19594,2024-03-16T07:00:00.0,2024-03-17T07:00:00.0,2024-03-16T00:00:00.0,2024-03-17T00:00:00.0,7260,2295,2,78,true,150,10,48,172,51,58,1710658800000,true,true,false,false,false,false,false,0,96200873,2024-03-16,TOTAL,29,23,93,826,316,295,1437,9209,22140,27420,17700,18960,86220,13080,7680,1380,AWAKE,36,28,93,519,208,295,1022,-2313,18300,12840,17700,12480,61320,9900,7020,1380,ASLEEP,18,16,66,307,108,,415,11522,3840,14580,,6480,24900,3180,660,,96200873,2024-03-16,47,58,1,HIGHEST,75,MEASURED,2024-03-16T13:55:00.0,LOWEST,24,MEASURED,2024-03-17T02:17:00.0,MOSTRECENT,40,MEASURED,2024-03-17T06:59:00.0,STARTOFDAY,51,MEASURED,2024-03-16T07:01:00.0,DURINGSLEEP,24,MEASURED,2024-03-16T13:55:00.0,,,,,49,172,48600002
96200873,2024-03-17,b0e4a1bcd70f49c5bb42959b6275f8c3,86400000,2547,467,2080,2547,2547,2547,467,34,9737,12800,9397,9397,2024-03-17T07:00:00.0,2024-03-18T07:00:00.0,2024-03-17T00:00:00.0,2024-03-18T00:00:00.0,1422,4533,2,22,false,150,10,43,118,50,47,1710745200000,true,true,false,false,false,false,false,0,96200873,2024-03-17,TOTAL,24,19,93,1022,211,177,1410,25615,22500,38820,10620,12660,84600,13560,6660,2280,AWAKE,36,28,93,562,199,176,937,-2193,22080,11640,10560,11940,56220,13200,6600,2280,ASLEEP,10,10,65,460,12,1,473,27808,420,27180,60,720,28380,360,60,,96200873,2024-03-17,92,66,1,HIGHEST,87,MEASURED,2024-03-17T12:25:00.0,LOWEST,40,MEASURED,2024-03-17T07:01:00.0,MOSTRECENT,66,MEASURED,2024-03-18T07:00:00.0,ENDOFDAY,46,MEASURED,2024-03-18T04:33:00.0,STARTOFDAY,40,MEASURED,2024-03-17T07:01:00.0,DURINGSLEEP,55,MEASURED,2024-03-17T12:26:00.0,44,118,54600002
96200873,2024-03-18,e2e92096c6d749cbbcab50c8ded31bad,86400000,2952,872,2080,2952,2952,2952,872,56,15624,12500,15411,15411,2024-03-18T07:00:00.0,2024-03-19T07:00:00.0,2024-03-18T00:00:00.0,2024-03-19T00:00:00.0,5010,4755,1,43,true,150,10,45,183,51,53,1710831600000,true,true,false,false,false,false,false,0,96200873,2024-03-18,TOTAL,25,19,93,1035,183,204,1422,26629,23220,38880,12240,10980,85320,14760,4740,3720,AWAKE,40,35,93,521,165,201,887,-7073,22680,8580,12060,9900,53220,14280,4680,3720,ASLEEP,9,9,66,514,18,3,535,33702,540,30300,180,1080,32100,480,60,,96200873,2024-03-18,78,67,1,HIGHEST,100,MEASURED,2024-03-18T11:46:00.0,LOWEST,42,MEASURED,2024-03-19T03:00:00.0,MOSTRECENT,77,MEASURED,2024-03-19T07:00:00.0,ENDOFDAY,44,MEASURED,2024-03-19T03:37:00.0,STARTOFDAY,66,MEASURED,2024-03-18T07:01:00.0,DURINGSLEEP,52,MEASURED,2024-03-18T12:31:00.0,46,181,69900002
96200873,2024-03-19,10c2dae0bf664b00bcb285ad132dc764,86400000,3049,969,2080,3049,3049,3049,969,56,16376,12820,16035,16035,2024-03-19T07:00:00.0,2024-03-20T07:00:00.0,2024-03-19T00:00:00.0,2024-03-20T00:00:00.0,5400,6575,3,41,true,150,10,43,162,51,51,1710918000000,true,true,false,false,false,false,false,0,96200873,2024-03-19,TOTAL,37,25,98,1006,246,187,1439,-48,34500,25860,11220,14760,86340,14580,14400,5520,AWAKE,55,54,98,578,188,185,951,-22752,33360,1320,11100,11280,57060,13500,14340,5520,ASLEEP,12,12,60,428,58,2,488,22704,1140,24540,120,3480,29280,1080,60,,96200873,2024-03-19,29,80,1,HIGHEST,100,MEASURED,2024-03-19T10:46:00.0,LOWEST,21,MEASURED,2024-03-20T04:05:00.0,MOSTRECENT,26,MEASURED,2024-03-20T07:00:00.0,ENDOFDAY,21,MEASURED,2024-03-20T04:18:00.0,STARTOFDAY,77,MEASURED,2024-03-19T07:01:00.0,DURINGSLEEP,57,MEASURED,2024-03-19T12:25:00.0,44,160,69900002
96200873,2024-03-20,5f9a00abd43e48299222a0a55c066810,86400000,3014,934,2080,3014,3014,3014,934,56,18288,13540,17644,17644,2024-03-20T07:00:00.0,2024-03-21T07:00:00.0,2024-03-20T00:00:00.0,2024-03-21T00:00:00.0,3990,8795,3,41,true,150,10,45,170,51,50,1711004400000,true,true,false,false,false,false,false,0,96200873,2024-03-20,TOTAL,22,18,87,974,188,277,1439,30010,15660,42780,16620,11280,86340,8880,5520,1260,AWAKE,33,25,87,509,135,276,920,1682,14280,16260,16560,8100,55200,7680,5340,1260,ASLEEP,10,10,69,465,53,1,519,28328,1380,26520,60,3180,31140,1200,180,,96200873,2024-03-20,102,42,1,HIGHEST,86,MEASURED,2024-03-21T06:54:00.0,LOWEST,26,MEASURED,2024-03-20T07:01:00.0,MOSTRECENT,86,MEASURED,2024-03-21T07:00:00.0,ENDOFDAY,48,MEASURED,2024-03-21T03:50:00.0,STARTOFDAY,26,MEASURED,2024-03-20T07:01:00.0,DURINGSLEEP,39,MEASURED,2024-03-20T12:28:00.0,47,170,70020002
96200873,2024-03-21,9a2f5379e6e44488a4e21adb812033a6,86400000,2859,779,2080,2859,2859,2859,779,56,12510,14490,12850,12850,2024-03-21T07:00:00.0,2024-03-22T07:00:00.0,2024-03-21T00:00:00.0,2024-03-22T00:00:00.0,3540,4815,1,43,true,150,10,43,179,51,51,1711090800000,true,true,false,false,false,false,false,0,96200873,2024-03-21,TOTAL,29,22,90,1123,119,198,1440,15587,32760,34620,11880,7140,86400,21420,8040,3300,AWAKE,43,40,90,630,104,197,931,-13357,32160,5640,11820,6240,55860,20940,7920,3300,ASLEEP,10,11,64,493,15,1,509,28944,600,28980,60,900,30540,480,120,,96200873,2024-03-21,46,68,1,HIGHEST,100,MEASURED,2024-03-21T10:27:00.0,LOWEST,38,MEASURED,2024-03-22T01:32:00.0,MOSTRECENT,64,MEASURED,2024-03-22T07:00:00.0,ENDOFDAY,40,MEASURED,2024-03-22T03:51:00.0,STARTOFDAY,86,MEASURED,2024-03-21T07:01:00.0,DURINGSLEEP,52,MEASURED,2024-03-21T12:19:00.0,44,178,69900002
96200873,2024-03-22,e0dc1d608b8b4060b2bbaa92bd70ddab,86400000,2949,869,2080,2949,2949,2949,869,54,14782,14300,14767,14767,2024-03-22T07:00:00.0,2024-03-23T07:00:00.0,2024-03-22T00:00:00.0,2024-03-23T00:00:00.0,4785,6000,3,39,true,150,10,45,158,52,54,1711177200000,true,true,false,false,false,false,false,0,96200873,2024-03-22,TOTAL,28,21,96,991,192,256,1439,16205,25380,34080,15360,11520,86340,14460,7800,3120,AWAKE,41,34,96,514,147,251,912,-6673,22980,7860,15060,8820,54720,12900,7080,3000,ASLEEP,14,13,78,477,45,5,527,22878,2400,26220,300,2700,31620,1560,720,120,96200873,2024-03-22,67,67,1,HIGHEST,87,MEASURED,2024-03-22T12:20:00.0,LOWEST,40,MEASURED,2024-03-23T03:09:00.0,MOSTRECENT,64,MEASURED,2024-03-23T07:00:00.0,ENDOFDAY,41,MEASURED,2024-03-23T03:46:00.0,STARTOFDAY,64,MEASURED,2024-03-22T07:01:00.0,DURINGSLEEP,46,MEASURED,2024-03-22T12:32:00.0,46,158,55620002
96200873,2024-03-23,3330b529aa1c42009cae6a30515040f1,86400000,3215,1135,2080,3215,3215,3215,1135,99,19643,14350,20783,20783,2024-03-23T07:00:00.0,2024-03-24T07:00:00.0,2024-03-23T00:00:00.0,2024-03-24T00:00:00.0,7570,4455,1,74,true,150,10,40,163,51,50,1711263600000,true,true,false,false,false,false,false,0,96200873,2024-03-23,TOTAL,33,24,96,1004,187,248,1439,7423,30960,29280,14880,11220,86340,14700,9960,6300,AWAKE,50,46,96,569,99,245,913,-15979,29580,4560,14700,5940,54780,13500,9780,6300,ASLEEP,12,12,60,435,88,3,526,23402,1380,24720,180,5280,31560,1200,180,,96200873,2024-03-23,49,80,1,HIGHEST,100,MEASURED,2024-03-23T12:25:00.0,LOWEST,25,MEASURED,2024-03-24T03:42:00.0,MOSTRECENT,33,MEASURED,2024-03-24T07:00:00.0,ENDOFDAY,25,MEASURED,2024-03-24T03:46:00.0,STARTOFDAY,64,MEASURED,2024-03-23T07:01:00.0,DURINGSLEEP,58,MEASURED,2024-03-23T12:31:00.0,42,161,57120002
96200873,2024-03-24,f4a43f730c99494c9a7e5510d4f99804,86400000,2755,675,2080,2755,2755,2755,675,0,11902,15410,15539,10711,2024-03-24T07:00:00.0,2024-03-25T07:00:00.0,2024-03-24T00:00:00.0,2024-03-25T00:00:00.0,2460,6540,2,12,false,150,10,46,117,52,53,1711350000000,true,true,false,false,false,false,false,0,96200873,2024-03-24,TOTAL,31,23,95,1048,161,198,1407,11345,28440,34440,11880,9660,84420,12300,11580,4560,AWAKE,47,43,95,604,141,195,940,-14810,28080,8160,11700,8460,56400,12060,11460,4560,ASLEEP,10,11,70,444,20,3,467,26155,360,26280,180,1200,28020,240,120,,96200873,2024-03-24,75,70,1,HIGHEST,85,MEASURED,2024-03-24T12:19:00.0,LOWEST,25,MEASURED,2024-03-25T03:47:00.0,MOSTRECENT,38,MEASURED,2024-03-25T07:00:00.0,ENDOFDAY,26,MEASURED,2024-03-25T04:40:00.0,STARTOFDAY,33,MEASURED,2024-03-24T07:01:00.0,,,,,48,116,82980003
96200873,2024-03-25,8a1edac0c1f945bfab251e7f08aca68d,86400000,2984,904,2080,2984,2984,2984,904,54,15455,15060,15446,15446,2024-03-25T07:00:00.0,2024-03-26T07:00:00.0,2024-03-25T00:00:00.0,2024-03-26T00:00:00.0,4829,5131,1,41,true,150,10,44,196,52,53,1711436400000,true,true,false,false,false,false,false,0,96200873,2024-03-25,TOTAL,28,21,91,1047,162,230,1439,19059,25440,37380,13800,9720,86340,13680,9000,2760,AWAKE,43,37,91,549,139,226,914,-8726,24600,8340,13560,8340,54840,13080,8760,2760,ASLEEP,11,11,74,498,23,4,525,27785,840,29040,240,1380,31500,600,240,,96200873,2024-03-25,90,61,1,HIGHEST,84,MODELED,2024-03-25T13:00:00.0,LOWEST,34,MEASURED,2024-03-25T21:10:00.0,MOSTRECENT,67,MEASURED,2024-03-26T07:00:00.0,ENDOFDAY,43,MEASURED,2024-03-26T03:45:00.0,STARTOFDAY,38,MEASURED,2024-03-25T07:01:00.0,DURINGSLEEP,55,MEASURED,2024-03-25T12:29:00.0,45,195,69780002
96200873,2024-03-26,18b458802825429281f06e1c72fa37d2,86400000,2943,863,2080,2943,2943,2943,863,55,15032,15100,15071,15071,2024-03-26T07:00:00.0,2024-03-27T07:00:00.0,2024-03-26T00:00:00.0,2024-03-27T00:00:00.0,3915,5665,4,43,true,150,10,42,172,52,53,1711522800000,true,true,false,false,false,false,false,0,96200873,2024-03-26,TOTAL,30,23,93,979,246,209,1434,9837,27420,31320,12540,14760,86040,16320,8880,2220,AWAKE,42,37,93,565,146,207,918,-8840,25740,8160,12420,8760,55080,14760,8760,2220,ASLEEP,14,14,57,414,100,2,516,18677,1680,23160,120,6000,30960,1560,120,,96200873,2024-03-26,51,61,1,HIGHEST,88,MEASURED,2024-03-26T11:21:00.0,LOWEST,37,MEASURED,2024-03-27T00:47:00.0,MOSTRECENT,57,MEASURED,2024-03-27T07:00:00.0,ENDOFDAY,44,MEASURED,2024-03-27T03:50:00.0,STARTOFDAY,67,MEASURED,2024-03-26T07:01:00.0,DURINGSLEEP,43,MEASURED,2024-03-26T12:25:00.0,42,172,71580002
96200873,2024-03-27,7284a460ac6540e8b204bef8fac0a5fb,86400000,2959,879,2080,2959,2959,2959,879,55,14892,15100,14754,14754,2024-03-27T07:00:00.0,2024-03-28T07:00:00.0,2024-03-27T00:00:00.0,2024-03-28T00:00:00.0,4695,5835,1,43,true,150,10,46,183,53,54,1711609200000,true,true,false,false,false,false,false,0,96200873,2024-03-27,TOTAL,31,23,91,994,137,309,1440,9827,25200,34440,18540,8220,86400,9540,12360,3300,AWAKE,48,43,91,517,96,306,919,-12545,24420,6600,18360,5760,55140,8880,12240,3300,ASLEEP,13,14,54,477,41,3,521,22372,780,27840,180,2460,31260,660,120,,96200873,2024-03-27,61,71,1,HIGHEST,84,MEASURED,2024-03-27T12:05:00.0,LOWEST,25,MEASURED,2024-03-28T03:20:00.0,MOSTRECENT,47,MEASURED,2024-03-28T07:00:00.0,ENDOFDAY,25,MEASURED,2024-03-28T03:48:00.0,STARTOFDAY,57,MEASURED,2024-03-27T07:01:00.0,DURINGSLEEP,38,MEASURED,2024-03-27T12:28:00.0,47,181,70080002
96200873,2024-03-28,418bb3f23a4c4b65875c547d607155c3,86400000,2960,880,2080,2960,2960,2960,880,56,15203,15060,15125,15125,2024-03-28T07:00:00.0,2024-03-29T07:00:00.0,2024-03-28T00:00:00.0,2024-03-29T00:00:00.0,3600,6135,3,42,true,150,10,44,175,53,53,1711695600000,true,true,false,false,false,false,false,0,96200873,2024-03-28,TOTAL,22,18,94,974,219,246,1439,30168,15660,42780,14760,13140,86340,9300,4800,1560,AWAKE,32,24,94,514,135,241,890,3072,15180,15660,14460,8100,53400,9120,4500,1560,ASLEEP,10,11,68,460,84,5,549,27096,480,27120,300,5040,32940,180,300,,96200873,2024-03-28,88,60,1,HIGHEST,89,MEASURED,2024-03-28T12:24:00.0,LOWEST,47,MEASURED,2024-03-28T07:01:00.0,MOSTRECENT,75,MEASURED,2024-03-29T07:00:00.0,ENDOFDAY,60,MEASURED,2024-03-29T03:21:00.0,STARTOFDAY,47,MEASURED,2024-03-28T07:01:00.0,DURINGSLEEP,63,MEASURED,2024-03-28T12:29:00.0,44,175,70320002
96200873,2024-03-29,cf19d7bc4d0d4878961b596ec6051215,86400000,3165,1085,2080,3165,3165,3165,1085,55,19413,15080,18595,18595,2024-03-29T07:00:00.0,2024-03-30T07:00:00.0,2024-03-29T00:00:00.0,2024-03-30T00:00:00.0,4160,9825,10,56,true,150,10,44,173,53,53,1711782000000,true,true,false,false,false,false,false,0,96200873,2024-03-29,TOTAL,25,19,93,917,197,324,1438,23148,19200,35820,19440,11820,86280,10440,6540,2220,AWAKE,30,22,93,615,174,322,1111,7120,16380,20520,19320,10440,66660,9060,5280,2040,ASLEEP,14,12,93,302,23,2,327,16028,2820,15300,120,1380,19620,1380,1260,180,96200873,2024-03-29,76,76,1,HIGHEST,99,MEASURED,2024-03-29T11:45:00.0,LOWEST,36,MEASURED,2024-03-29T21:21:00.0,MOSTRECENT,75,MEASURED,2024-03-30T07:00:00.0,ENDOFDAY,75,MEASURED,2024-03-30T07:00:00.0,STARTOFDAY,75,MEASURED,2024-03-29T07:01:00.0,DURINGSLEEP,38,MEASURED,2024-03-29T12:27:00.0,44,171,61020002
96200873,2024-03-30,ba29591672564c29ae39706c191e0f06,86400000,3500,1420,2080,3500,3500,3500,1420,107,21037,15950,21281,21281,2024-03-30T07:00:00.0,2024-03-31T07:00:00.0,2024-03-30T00:00:00.0,2024-03-31T00:00:00.0,7410,5645,8,83,true,150,10,43,180,53,50,1711868400000,true,true,false,false,false,false,false,0,96200873,2024-03-30,TOTAL,18,16,95,997,220,220,1437,39235,11400,48420,13200,13200,86220,5880,4320,1200,AWAKE,27,21,95,533,206,219,958,8356,11040,20940,13140,12360,57480,5520,4320,1200,ASLEEP,8,9,37,464,14,1,479,30879,360,27480,60,840,28740,360,,,96200873,2024-03-30,84,68,1,HIGHEST,100,MEASURED,2024-03-30T10:52:00.0,LOWEST,47,MEASURED,2024-03-30T16:52:00.0,MOSTRECENT,91,MEASURED,2024-03-31T07:00:00.0,ENDOFDAY,68,MEASURED,2024-03-31T03:27:00.0,STARTOFDAY,75,MEASURED,2024-03-30T07:01:00.0,DURINGSLEEP,60,MEASURED,2024-03-30T11:25:00.0,43,180,69300002
