userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,version,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,minAvgHeartRate,maxAvgHeartRate,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/totalDuration,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,restingCaloriesFromActivity
96200873,2022-01-21,ae98f5bc2239415fae690b375bf96c95,86400000,2982,862,2120,2982,2982,2982,862,12249,12830,14342,14342,2022-01-21T08:00:00.0,2022-01-22T08:00:00.0,2022-01-21T00:00:00.0,2022-01-22T00:00:00.0,3554,3181,6,55,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-21,TOTAL,26,20,492,1438,29520,86280,AWAKE,26,20,492,1438,29520,86280,ASLEEP,-2,-2,71520002,43,186,50,51,1642838400000,89,366,580,8028,8460,13500,34800,4440,3300,720,89,366,580,8028,8460,13500,34800,4440,3300,720,96200873,2022-01-21,22,44,1,HIGHEST,84,RESET,2022-01-21T14:55:00.0,LOWEST,62,MEASURED,2022-01-21T23:51:00.0,MOSTRECENT,62,MEASURED,2022-01-22T00:14:00.0,45,179,,,,,,,,,,,,,,,,,,,
96200873,2022-01-22,60baccd1e9bf49bcbd2d1923c5822b8d,86400000,2882,762,2120,2882,2882,2882,762,12926,12720,13962,13962,2022-01-22T08:00:00.0,2022-01-23T08:00:00.0,2022-01-22T00:00:00.0,2022-01-23T00:00:00.0,3440,5310,2,48,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-22,TOTAL,20,17,126,1438,7560,86280,AWAKE,22,18,102,1295,6120,77700,ASLEEP,8,8,64920002,41,188,51,52,1642924800000,81,687,625,24227,10380,30840,37500,5940,4140,300,81,568,625,16148,10200,23880,37500,5880,4020,300,96200873,2022-01-22,54,37,1,HIGHEST,95,MEASURED,2022-01-23T07:56:00.0,LOWEST,53,MEASURED,2022-01-22T19:21:00.0,MOSTRECENT,95,MEASURED,2022-01-23T08:00:00.0,42,187,66,119,143,8079,6960,8580,ENDOFDAY,81,MEASURED,2022-01-23T05:38:00.0,24,,180,,1440,60,120,,
96200873,2022-01-23,2c7c76e7cb1e49658acf5d2b6266097d,86400000,2121,1,2120,2121,2121,2121,1,127,12740,104,104,2022-01-23T08:00:00.0,2022-01-24T08:00:00.0,2022-01-23T00:00:00.0,2022-01-24T00:00:00.0,60,300,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-01-23,TOTAL,5,5,991,1440,59460,86400,AWAKE,7,7,983,1050,58980,63000,ASLEEP,5,5,23460002,38,67,50,42,1643011200000,45,447,2,35583,480,26340,120,480,,,45,65,2,4765,180,3720,120,180,,,96200873,2022-01-23,5,1,1,HIGHEST,100,MEASURED,2022-01-23T08:45:00.0,LOWEST,95,MEASURED,2022-01-23T08:01:00.0,MOSTRECENT,99,MEASURED,2022-01-23T15:40:00.0,38,65,35,382,390,30818,22620,23400,,,,,8,,300,,480,300,,,
96200873,2022-01-24,e32e1cea46ba436a94fd71a4bdc26766,86400000,2914,794,2120,2914,2914,2914,794,10904,12740,12744,12744,2022-01-24T08:00:00.0,2022-01-25T08:00:00.0,2022-01-24T00:00:00.0,2022-01-25T00:00:00.0,2557,4638,6,49,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-24,TOTAL,27,20,512,1438,30720,86280,AWAKE,29,22,510,1290,30600,77400,ASLEEP,14,14,71220002,41,188,50,48,1643097600000,94,798,128,15912,17880,30000,7680,8640,8340,900,94,652,128,9338,17700,21420,7680,8520,8280,900,96200873,2022-01-24,53,65,1,HIGHEST,91,MEASURED,2022-01-24T22:30:00.0,LOWEST,50,MEASURED,2022-01-25T04:45:00.0,MOSTRECENT,71,MEASURED,2022-01-25T08:00:00.0,44,184,54,146,148,6574,8580,8880,ENDOFDAY,55,MEASURED,2022-01-25T05:33:00.0,2,,180,,120,120,60,,
96200873,2022-01-25,3bb19ed030944d1ebd058a9c8758a37a,86400000,3031,911,2120,3031,3031,3031,911,14084,12560,15992,15992,2022-01-25T08:00:00.0,2022-01-26T08:00:00.0,2022-01-25T00:00:00.0,2022-01-26T00:00:00.0,4200,4970,3,57,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-25,TOTAL,25,19,117,1437,7020,86220,AWAKE,37,28,116,1096,6960,65760,ASLEEP,8,8,57420002,40,181,49,45,1643184000000,90,818,502,21363,18600,30480,30120,9540,8340,720,90,484,496,-1836,18360,10680,29760,9360,8280,720,96200873,2022-01-25,44,70,1,HIGHEST,100,MEASURED,2022-01-25T11:48:00.0,LOWEST,45,MEASURED,2022-01-26T02:21:00.0,MOSTRECENT,45,MEASURED,2022-01-26T02:29:00.0,41,179,51,334,341,23199,19800,20460,,,,,1,6,240,360,60,180,60,,75
96200873,2022-01-26,fcd1ab68f09340d6944f2bfcf5714b76,86400000,2960,840,2120,2960,2960,2960,840,11253,12720,12914,12914,2022-01-26T08:00:00.0,2022-01-27T08:00:00.0,2022-01-26T00:00:00.0,2022-01-27T00:00:00.0,3240,5505,4,53,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-26,TOTAL,30,22,183,1437,10980,86220,AWAKE,30,22,183,1437,10980,86220,ASLEEP,-2,-2,58440002,43,188,49,50,1643270400000,90,786,468,10085,21660,25500,28080,11580,9000,1080,90,786,468,10085,21660,25500,28080,11580,9000,1080,96200873,2022-01-26,48,52,1,HIGHEST,77,RESET,2022-01-26T13:44:00.0,LOWEST,44,MEASURED,2022-01-27T02:32:00.0,MOSTRECENT,73,MEASURED,2022-01-27T08:00:00.0,45,185,,,,,,,ENDOFDAY,73,MEASURED,2022-01-27T08:00:00.0,,,,,,,,,59
96200873,2022-01-27,1aaeb54661e341018cd6db1781921286,86400000,3070,950,2120,3070,3070,3070,950,13799,12580,16216,16216,2022-01-27T08:00:00.0,2022-01-28T08:00:00.0,2022-01-27T00:00:00.0,2022-01-28T00:00:00.0,3660,4490,3,60,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-27,TOTAL,31,22,517,1437,31020,86220,AWAKE,49,45,513,1072,30780,64320,ASLEEP,11,10,57540002,38,178,48,49,1643356800000,92,779,141,10849,23100,23640,8460,9060,13020,1020,92,419,140,-11410,21840,3300,8400,8580,12360,900,96200873,2022-01-27,38,73,1,HIGHEST,100,MEASURED,2022-01-27T12:46:00.0,LOWEST,38,MEASURED,2022-01-27T23:57:00.0,MOSTRECENT,38,MEASURED,2022-01-28T00:39:00.0,40,175,77,360,365,22259,20340,21900,,,,,4,1,1260,60,240,480,660,120,80
96200873,2022-01-28,302a0914c352428ba0b157c8d7fb7d3d,86400000,3051,931,2120,3051,3051,3051,931,12793,12710,15287,15287,2022-01-28T08:00:00.0,2022-01-29T08:00:00.0,2022-01-28T00:00:00.0,2022-01-29T00:00:00.0,4085,2610,3,60,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-28,TOTAL,24,19,933,1438,55980,86280,AWAKE,24,19,933,1438,55980,86280,ASLEEP,-2,-2,57600002,39,191,48,53,1643443200000,88,385,120,9310,7980,15120,7200,5160,2220,600,88,385,120,9310,7980,15120,7200,5160,2220,600,96200873,2022-01-28,17,40,1,HIGHEST,84,RESET,2022-01-28T15:08:00.0,LOWEST,61,MEASURED,2022-01-29T00:00:00.0,MOSTRECENT,61,MEASURED,2022-01-29T00:23:00.0,45,191,,,,,,,,,,,,,,,,,,,80
96200873,2022-01-29,0029a308486c45bf96f397c64b697444,86400000,2807,687,2120,2807,2807,2807,687,9441,12730,11134,11134,2022-01-29T08:00:00.0,2022-01-30T08:00:00.0,2022-01-29T00:00:00.0,2022-01-30T00:00:00.0,3283,1117,2,54,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-29,TOTAL,23,18,1302,1437,78120,86220,AWAKE,23,18,1302,1437,78120,86220,ASLEEP,-2,-2,47040002,50,176,48,52,1643529600000,78,63,72,1962,1260,2520,4320,780,420,60,78,63,72,1962,1260,2520,4320,780,420,60,96200873,2022-01-29,6,16,1,HIGHEST,66,MEASURED,2022-01-29T19:54:00.0,LOWEST,51,MEASURED,2022-01-29T21:59:00.0,MOSTRECENT,51,MEASURED,2022-01-29T22:02:00.0,50,165,,,,,,,,,,,,,,,,,,,73
96200873,2022-01-30,d2c293d5aff54cd9b1ccdfd5e07a65d0,86400000,2120,0,2120,2120,2120,2120,0,0,12410,0,0,2022-01-30T08:00:00.0,2022-01-31T08:00:00.0,2022-01-30T00:00:00.0,2022-01-31T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-01-30,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,3900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-01-31,c970b382d97646389d9ff308ae0ca314,86400000,2800,680,2120,2800,2800,2800,680,8385,12410,10609,10609,2022-01-31T08:00:00.0,2022-02-01T08:00:00.0,2022-01-31T00:00:00.0,2022-02-01T00:00:00.0,2700,1140,6,46,150,10,true,true,false,false,false,false,false,0,96200873,2022-01-31,TOTAL,68,67,1360,1430,81600,85800,AWAKE,68,67,1360,1430,81600,85800,ASLEEP,-2,-2,35160002,68,191,51,59,1643702400000,84,7,63,-401,420,,3780,60,180,180,84,7,63,-401,420,,3780,60,180,180,96200873,2022-01-31,0,15,1,HIGHEST,74,RESET,2022-01-31T16:48:00.0,LOWEST,59,MEASURED,2022-01-31T18:32:00.0,MOSTRECENT,59,MEASURED,2022-01-31T18:39:00.0,73,187,,,,,,,,,,,,,,,,,,,55
96200873,2022-02-01,1f4668ff461f41b8beb120da24278733,86400000,3093,973,2120,3093,3093,3093,973,14678,11610,16465,16465,2022-02-01T08:00:00.0,2022-02-02T08:00:00.0,2022-02-01T00:00:00.0,2022-02-02T00:00:00.0,3780,5024,6,57,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-01,TOTAL,26,21,460,1420,27600,85200,AWAKE,26,21,460,1420,27600,85200,ASLEEP,-2,-2,72000002,44,186,53,57,1643788800000,90,382,578,7294,9420,13500,34680,6420,2700,300,90,382,578,7294,9420,13500,34680,6420,2700,300,96200873,2022-02-01,22,45,1,HIGHEST,80,MEASURED,2022-02-01T14:16:00.0,LOWEST,57,MEASURED,2022-02-02T00:00:00.0,MOSTRECENT,57,MEASURED,2022-02-02T00:26:00.0,46,181,,,,,,,,,,,,,,,,,,,75
96200873,2022-02-02,b4c46b80d8834a6291dd160034dd7bf0,86400000,2981,861,2120,2981,2981,2981,861,12702,11920,14778,14778,2022-02-02T08:00:00.0,2022-02-03T08:00:00.0,2022-02-02T00:00:00.0,2022-02-03T00:00:00.0,3720,3430,3,61,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-02,TOTAL,20,16,506,1430,30360,85800,AWAKE,20,16,506,1430,30360,85800,ASLEEP,-2,-2,57780002,43,188,54,56,1643875200000,85,412,512,15271,6120,18600,30720,3420,2220,480,85,412,512,15271,6120,18600,30720,3420,2220,480,96200873,2022-02-02,26,39,1,HIGHEST,94,MEASURED,2022-02-02T21:39:00.0,LOWEST,70,MODELED,2022-02-03T00:29:00.0,MOSTRECENT,70,MEASURED,2022-02-03T00:49:00.0,51,185,,,,,,,,,,,,,,,,,,,75
96200873,2022-02-03,7648df7aaabf42eb8d7b12f7c02909b2,86400000,2874,754,2120,2874,2874,2874,754,10507,12080,11764,11764,2022-02-03T08:00:00.0,2022-02-04T08:00:00.0,2022-02-03T00:00:00.0,2022-02-04T00:00:00.0,2640,4415,5,46,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-03,TOTAL,27,20,524,1435,31440,86100,AWAKE,30,23,497,1268,29820,76080,ASLEEP,10,11,71400002,44,181,55,54,1643961600000,87,793,118,15665,18180,29400,7080,9600,7320,1260,87,653,118,7474,18060,21120,7080,9540,7260,1260,96200873,2022-02-03,52,58,1,HIGHEST,87,MEASURED,2022-02-03T21:20:00.0,LOWEST,51,MEASURED,2022-02-04T03:23:00.0,MOSTRECENT,75,MEASURED,2022-02-04T08:00:00.0,46,179,60,140,167,8191,8280,10020,ENDOFDAY,57,MEASURED,2022-02-04T05:13:00.0,27,,120,,1620,60,60,,46
96200873,2022-02-04,18f84115ab4940699bc6516522e3b4b8,86400000,3187,1067,2120,3187,3187,3187,1067,14393,11930,16495,16495,2022-02-04T08:00:00.0,2022-02-05T08:00:00.0,2022-02-04T00:00:00.0,2022-02-05T00:00:00.0,5295,3490,9,63,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-04,TOTAL,22,17,546,1437,32760,86220,AWAKE,36,26,545,1049,32700,62940,ASLEEP,8,9,72780002,40,188,54,46,1644048000000,93,758,133,25152,12960,32520,7980,6720,5340,900,93,372,132,-748,12720,9600,7920,6480,5340,900,96200873,2022-02-04,38,61,1,HIGHEST,100,MEASURED,2022-02-04T11:48:00.0,LOWEST,52,MEASURED,2022-02-05T00:09:00.0,MOSTRECENT,52,MEASURED,2022-02-05T00:43:00.0,42,188,50,386,388,25900,22920,23280,,,,,1,1,240,60,60,240,,,80
96200873,2022-02-05,8602a50791c04b359238b710653c01fa,86400000,2965,845,2120,2965,2965,2965,845,10785,12180,13216,13216,2022-02-05T08:00:00.0,2022-02-06T08:00:00.0,2022-02-05T00:00:00.0,2022-02-06T00:00:00.0,3900,405,3,63,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-05,TOTAL,57,56,1346,1429,80760,85740,AWAKE,57,56,1346,1429,80760,85740,ASLEEP,-2,-2,36840002,73,179,,,,72,12,71,-508,660,60,4260,120,540,,72,12,71,-508,660,60,4260,120,540,,96200873,2022-02-05,0,18,1,HIGHEST,73,RESET,2022-02-05T16:56:00.0,LOWEST,55,MEASURED,2022-02-05T18:12:00.0,MOSTRECENT,55,MEASURED,2022-02-05T18:38:00.0,74,175,,,,,,,,,,,,,,,,,,,86
96200873,2022-02-06,5d7ec73e8ab14fe7a68d6f6adf50f081,86400000,2120,0,2120,2120,2120,2120,0,0,12040,0,0,2022-02-06T08:00:00.0,2022-02-07T08:00:00.0,2022-02-06T00:00:00.0,2022-02-07T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-02-06,TOTAL,-1,-1,1419,1419,85140,85140,AWAKE,-1,-1,1419,1419,85140,85140,ASLEEP,-2,-2,73680003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-02-07,4571ea65a29b4bbf8ec8cc39de28577d,86400000,3044,924,2120,3044,3044,3044,924,14037,12040,16290,16290,2022-02-07T08:00:00.0,2022-02-08T08:00:00.0,2022-02-07T00:00:00.0,2022-02-08T00:00:00.0,3900,4980,2,60,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-07,TOTAL,17,14,887,1424,53220,85440,AWAKE,17,14,887,1424,53220,85440,ASLEEP,-2,-2,72180002,44,184,52,48,1644307200000,80,394,143,17724,5340,18300,8580,2520,2640,180,80,394,143,17724,5340,18300,8580,2520,2640,180,96200873,2022-02-07,35,43,1,HIGHEST,97,MEASURED,2022-02-07T22:38:00.0,LOWEST,72,MEASURED,2022-02-07T17:00:00.0,MOSTRECENT,75,MEASURED,2022-02-08T00:29:00.0,46,182,,,,,,,,,,,,,,,,,,,80
96200873,2022-02-08,1a1a4c48c3ae4c6eab5b6b079a0c0fbc,86400000,3164,1044,2120,3164,3164,3164,1044,14740,12240,16707,16707,2022-02-08T08:00:00.0,2022-02-09T08:00:00.0,2022-02-08T00:00:00.0,2022-02-09T00:00:00.0,3763,4418,3,67,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-08,TOTAL,18,15,841,1436,50460,86160,AWAKE,18,15,841,1436,50460,86160,ASLEEP,-2,-2,58080002,40,193,51,50,1644393600000,84,453,142,19466,5340,21840,8520,2880,2040,420,84,453,142,19466,5340,21840,8520,2880,2040,420,96200873,2022-02-08,37,43,1,HIGHEST,98,MEASURED,2022-02-08T20:32:00.0,LOWEST,72,MEASURED,2022-02-09T00:05:00.0,MOSTRECENT,73,MEASURED,2022-02-09T01:55:00.0,46,193,,,,,,,,,,,,,,,,,,,78
96200873,2022-02-09,46f56837c3ab4367a9600604d2357831,86400000,3097,977,2120,3097,3097,3097,977,13652,12740,16145,16145,2022-02-09T08:00:00.0,2022-02-10T08:00:00.0,2022-02-09T00:00:00.0,2022-02-10T00:00:00.0,3900,3315,3,63,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-09,TOTAL,17,15,904,1434,54240,86040,AWAKE,17,15,904,1434,54240,86040,ASLEEP,-2,-2,57840002,41,179,50,54,1644480000000,78,406,124,16769,4980,19380,7440,3360,1560,60,78,406,124,16769,4980,19380,7440,3360,1560,60,96200873,2022-02-09,29,37,1,HIGHEST,94,MEASURED,2022-02-09T21:40:00.0,LOWEST,71,MEASURED,2022-02-10T00:02:00.0,MOSTRECENT,71,MEASURED,2022-02-10T00:28:00.0,48,176,,,,,,,,,,,,,,,,,,,80
96200873,2022-02-10,7c6e7a8295e748ffae71fc3e8d097229,86400000,3137,1017,2120,3137,3137,3137,1017,14119,12930,16413,16413,2022-02-10T08:00:00.0,2022-02-11T08:00:00.0,2022-02-10T00:00:00.0,2022-02-11T00:00:00.0,3930,4435,3,66,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-10,TOTAL,24,19,857,1434,51420,86040,AWAKE,24,19,857,1434,51420,86040,ASLEEP,-2,-2,58020002,42,189,50,54,1644566400000,81,442,135,11284,8520,18000,8100,4980,3300,240,81,442,135,11284,8520,18000,8100,4980,3300,240,96200873,2022-02-10,37,51,1,HIGHEST,83,MEASURED,2022-02-10T20:46:00.0,LOWEST,62,MEASURED,2022-02-11T00:06:00.0,MOSTRECENT,62,MEASURED,2022-02-11T00:38:00.0,45,183,,,,,,,,,,,,,,,,,,,80
96200873,2022-02-11,94efd7f92c7a4b22913884e78c6792af,86400000,3202,1082,2120,3202,3202,3202,1082,13836,13170,16776,16776,2022-02-11T08:00:00.0,2022-02-12T08:00:00.0,2022-02-11T00:00:00.0,2022-02-12T00:00:00.0,4812,326,1,81,150,10,true,true,false,false,false,false,false,0,96200873,2022-02-11,TOTAL,-1,-1,1349,1437,80940,86220,AWAKE,-1,-1,1349,1437,80940,86220,ASLEEP,-2,-2,30840002,72,177,,,,,,88,,,,5280,,,,,,88,,,,5280,,,,96200873,2022-02-11,0,24,1,HIGHEST,83,MEASURED,2022-02-11T14:38:00.0,LOWEST,59,MEASURED,2022-02-11T16:03:00.0,MOSTRECENT,59,MEASURED,2022-02-11T16:09:00.0,72,176,,,,,,,,,,,,,,,,,,,113
96200873,2022-02-12,2bc966e2ee394dfa897223ae6c67fb09,86400000,2120,0,2120,2120,2120,2120,0,0,13310,0,0,2022-02-12T08:00:00.0,2022-02-13T08:00:00.0,2022-02-12T00:00:00.0,2022-02-13T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-02-12,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-02-13,14a91adbd3d3410b972e554aed6321c8,86400000,2120,0,2120,2120,2120,2120,0,0,13310,0,0,2022-02-13T08:00:00.0,2022-02-14T08:00:00.0,2022-02-13T00:00:00.0,2022-02-14T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-02-13,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-02-14,9668c470dcb14282bbb34bea03fcb0a9,86400000,2120,0,2120,2120,2120,2120,0,0,13310,0,0,2022-02-14T08:00:00.0,2022-02-15T08:00:00.0,2022-02-14T00:00:00.0,2022-02-15T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-02-14,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-02-15,1887589540364437bbf73b51172f9590,86400000,2120,0,2120,2120,2120,2120,0,0,13310,0,0,2022-02-15T08:00:00.0,2022-02-16T08:00:00.0,2022-02-15T00:00:00.0,2022-02-16T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-02-15,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-02-16,a78a4f49e624464cb964a61c3b0c87b0,86400000,2120,0,2120,2120,2120,2120,0,0,13310,0,0,2022-02-16T08:00:00.0,2022-02-17T08:00:00.0,2022-02-16T00:00:00.0,2022-02-17T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-02-16,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
