userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,isVigorousDay,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/activityDuration,bodyBattery/bodyBatteryStatList/6/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/6/statsValue,bodyBattery/bodyBatteryStatList/6/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/6/statTimestamp
96200873,2024-07-09,c7ef94f347e74489b060381f91ef2d27,86400000,2795,715,2080,2795,2795,2795,715,70,9422,10500,11014,11014,2024-07-09T07:00:00.0,2024-07-10T07:00:00.0,2024-07-09T00:00:00.0,2024-07-10T00:00:00.0,3528,1892,5,53,true,150,10,44,172,50,52,1720594800000,true,true,false,false,false,false,false,0,96200873,2024-07-09,TOTAL,30,22,94,864,402,172,1438,12333,21900,29940,10320,24120,86280,10320,7800,3780,AWAKE,40,32,94,562,378,171,1111,-5653,21420,12300,10260,22680,66660,9900,7740,3780,ASLEEP,10,10,59,302,24,327,17986,480,17640,1440,19620,420,60,,96200873,2024-07-09,61,60,1,HIGHEST,84,MEASURED,2024-07-09T12:18:00.0,LOWEST,29,MEASURED,2024-07-10T03:14:00.0,MOSTRECENT,49,MEASURED,2024-07-10T07:00:00.0,ENDOFDAY,49,MEASURED,2024-07-10T07:00:00.0,STARTOFDAY,45,MEASURED,2024-07-09T07:01:00.0,DURINGSLEEP,57,MEASURED,2024-07-09T12:27:00.0,45,172,26760002,1,60,,,,
96200873,2024-07-10,0a948866477a4073a95500e01910549c,86400000,2768,688,2080,2768,2768,2768,688,70,9801,10290,11295,11295,2024-07-10T07:00:00.0,2024-07-11T07:00:00.0,2024-07-10T00:00:00.0,2024-07-11T00:00:00.0,3570,2045,5,52,true,150,10,41,173,50,48,1720681200000,true,true,false,false,false,false,false,0,96200873,2024-07-10,TOTAL,23,19,90,1005,256,177,1438,27343,16320,43980,10620,15360,86280,9000,5280,2040,AWAKE,30,24,90,670,206,174,1050,4406,16020,24180,10440,12360,63000,8820,5160,2040,ASLEEP,8,8,59,335,50,388,22937,300,19800,3000,23280,180,120,,96200873,2024-07-10,79,58,1,HIGHEST,97,MEASURED,2024-07-10T13:20:00.0,LOWEST,49,MEASURED,2024-07-10T07:01:00.0,MOSTRECENT,70,MEASURED,2024-07-11T07:00:00.0,ENDOFDAY,70,MEASURED,2024-07-11T07:00:00.0,STARTOFDAY,49,MEASURED,2024-07-10T07:01:00.0,DURINGSLEEP,66,MEASURED,2024-07-10T13:28:00.0,42,172,31380002,3,180,SLEEPSTART,31,MEASURED,2024-07-10T03:30:00.0
96200873,2024-07-11,fd2884c073a2484ab59932fedf81c0b0,86400000,2715,635,2080,2715,2715,2715,635,67,9216,10200,10989,10989,2024-07-11T07:00:00.0,2024-07-12T07:00:00.0,2024-07-11T00:00:00.0,2024-07-12T00:00:00.0,3180,1590,1,51,true,150,10,42,170,50,52,1720767600000,true,true,false,false,false,false,false,0,96200873,2024-07-11,TOTAL,24,18,87,1100,135,204,1439,31294,22620,43380,12240,8100,86340,12840,6420,3360,AWAKE,45,40,87,427,68,202,697,-9097,21360,4260,12120,4080,41820,11700,6300,3360,ASLEEP,10,10,59,673,67,742,40391,1260,39120,4020,44520,1140,120,,96200873,2024-07-11,74,66,1,HIGHEST,100,MEASURED,2024-07-11T13:02:00.0,LOWEST,39,MEASURED,2024-07-12T01:59:00.0,MOSTRECENT,78,MEASURED,2024-07-12T07:00:00.0,ENDOFDAY,44,MEASURED,2024-07-12T03:01:00.0,STARTOFDAY,70,MEASURED,2024-07-11T07:01:00.0,DURINGSLEEP,45,MEASURED,2024-07-11T15:22:00.0,43,170,36600002,2,120,SLEEPSTART,55,MEASURED,2024-07-11T02:18:00.0
96200873,2024-07-12,7cc0909115d44cc7a78768851d02cb59,86400000,2926,846,2080,2926,2926,2926,846,54,12303,10010,13409,13409,2024-07-12T07:00:00.0,2024-07-13T07:00:00.0,2024-07-12T00:00:00.0,2024-07-13T00:00:00.0,3285,6560,1,42,true,150,10,38,185,49,45,1720854000000,true,true,false,false,false,false,false,0,96200873,2024-07-12,TOTAL,31,22,93,1011,181,246,1438,14267,27180,33480,14760,10860,86280,11460,11880,3840,AWAKE,45,39,93,615,170,245,1030,-11692,26940,9960,14700,10200,61800,11220,11880,3840,ASLEEP,9,9,46,396,11,408,25959,240,23520,660,24480,240,,,96200873,2024-07-12,44,76,1,HIGHEST,100,MEASURED,2024-07-12T09:41:00.0,LOWEST,27,MEASURED,2024-07-13T00:35:00.0,MOSTRECENT,46,MEASURED,2024-07-13T07:00:00.0,ENDOFDAY,31,MEASURED,2024-07-13T04:50:00.0,STARTOFDAY,78,MEASURED,2024-07-12T07:01:00.0,DURINGSLEEP,56,MEASURED,2024-07-12T11:37:00.0,39,184,2,1,60,SLEEPSTART,44,MEASURED,2024-07-12T03:02:00.0
96200873,2024-07-13,10361075a6054e8fbc8f23507625fefb,86400000,3082,1002,2080,3082,3082,3082,1002,110,14673,10240,16242,16242,2024-07-13T07:00:00.0,2024-07-14T07:00:00.0,2024-07-13T00:00:00.0,2024-07-14T00:00:00.0,5600,2300,11,80,true,150,10,44,176,49,50,1720940400000,true,true,false,false,false,false,false,0,96200873,2024-07-13,TOTAL,21,17,93,1026,156,258,1440,32991,15300,46260,15480,9360,86400,8640,4560,2100,AWAKE,31,23,93,565,138,257,960,4344,15000,18900,15420,8280,57600,8340,4560,2100,ASLEEP,9,10,45,461,18,480,28647,300,27360,1080,28800,300,,,96200873,2024-07-13,94,59,1,HIGHEST,88,MEASURED,2024-07-13T12:55:00.0,LOWEST,37,MEASURED,2024-07-13T21:29:00.0,MOSTRECENT,81,MEASURED,2024-07-14T07:00:00.0,ENDOFDAY,62,MEASURED,2024-07-14T05:02:00.0,STARTOFDAY,46,MEASURED,2024-07-13T07:01:00.0,DURINGSLEEP,57,MEASURED,2024-07-13T13:01:00.0,45,172,2,1,60,SLEEPSTART,31,MEASURED,2024-07-13T04:51:00.0
96200873,2024-07-14,5ec82891e4de449eaf7bf328531502b8,86400000,2480,400,2080,2480,2480,2480,400,38,7071,11130,7297,7297,2024-07-14T07:00:00.0,2024-07-15T07:00:00.0,2024-07-14T00:00:00.0,2024-07-15T00:00:00.0,2655,2410,3,28,true,150,10,41,156,50,50,1721026800000,true,true,false,false,false,false,false,0,96200873,2024-07-14,TOTAL,25,19,94,1034,202,203,1439,26410,20760,41280,12180,12120,86340,10320,7320,3120,AWAKE,43,37,94,481,152,203,836,-8190,20340,8520,12180,9120,50160,9900,7320,3120,ASLEEP,9,10,46,553,50,603,34600,420,32760,3000,36180,420,,,96200873,2024-07-14,59,68,1,HIGHEST,100,MEASURED,2024-07-14T09:17:00.0,LOWEST,43,MEASURED,2024-07-15T02:42:00.0,MOSTRECENT,72,MEASURED,2024-07-15T07:00:00.0,ENDOFDAY,46,MEASURED,2024-07-15T03:01:00.0,STARTOFDAY,81,MEASURED,2024-07-14T07:01:00.0,DURINGSLEEP,36,MEASURED,2024-07-14T13:03:00.0,42,155,41940002,,,SLEEPSTART,64,MEASURED,2024-07-14T05:09:00.0
96200873,2024-07-15,f3525db97bf548c689ec81ffb6adb563,86400000,2763,683,2080,2763,2763,2763,683,70,10708,10730,12080,12080,2024-07-15T07:00:00.0,2024-07-16T07:00:00.0,2024-07-15T00:00:00.0,2024-07-16T00:00:00.0,3620,3035,2,51,true,150,10,39,174,49,48,1721113200000,true,true,false,false,false,false,false,0,96200873,2024-07-15,TOTAL,21,16,88,1078,90,271,1439,38506,14640,50040,16260,5400,86340,4200,7440,3000,AWAKE,35,25,88,561,86,269,916,494,14460,19200,16140,5160,54960,4080,7380,3000,ASLEEP,7,7,69,517,4,523,38012,180,30840,240,31380,120,60,,96200873,2024-07-15,78,68,1,HIGHEST,100,MEASURED,2024-07-15T10:35:00.0,LOWEST,37,MEASURED,2024-07-15T23:39:00.0,MOSTRECENT,82,MEASURED,2024-07-16T07:00:00.0,ENDOFDAY,58,MEASURED,2024-07-16T04:44:00.0,STARTOFDAY,72,MEASURED,2024-07-15T07:01:00.0,DURINGSLEEP,54,MEASURED,2024-07-15T13:26:00.0,40,170,2,2,120,SLEEPSTART,46,MEASURED,2024-07-15T03:02:00.0
96200873,2024-07-16,5cd23784c659460eb6f5a2a6416adba5,86400000,2394,314,2080,2394,2394,2394,314,35,4812,10730,5639,5639,2024-07-16T07:00:00.0,2024-07-17T07:00:00.0,2024-07-16T00:00:00.0,2024-07-17T00:00:00.0,2280,600,6,26,true,150,10,42,159,49,48,1721199600000,true,true,false,false,false,false,false,0,96200873,2024-07-16,TOTAL,12,12,73,496,391,552,1439,27103,1680,28080,33120,23460,86340,900,780,,AWAKE,19,15,73,103,379,550,1032,4161,1500,4680,33000,22740,61920,780,720,,ASLEEP,10,11,52,393,12,407,22942,180,23400,720,24420,120,60,,96200873,2024-07-16,35,17,1,HIGHEST,100,MEASURED,2024-07-16T09:27:00.0,LOWEST,30,RESET,2024-07-17T04:30:00.0,MOSTRECENT,47,MEASURED,2024-07-17T07:00:00.0,ENDOFDAY,30,MEASURED,2024-07-17T04:36:00.0,STARTOFDAY,82,MEASURED,2024-07-16T07:01:00.0,DURINGSLEEP,41,MEASURED,2024-07-16T11:22:00.0,42,156,2,2,120,SLEEPSTART,59,MEASURED,2024-07-16T04:45:00.0
96200873,2024-07-17,948136acfed74735b69a7d21453f1b20,86400000,2745,665,2080,2745,2745,2745,665,69,9436,9550,10894,10894,2024-07-17T07:00:00.0,2024-07-18T07:00:00.0,2024-07-17T00:00:00.0,2024-07-18T00:00:00.0,3405,1220,2,52,true,150,10,45,175,49,53,1721286000000,true,true,false,false,false,false,false,0,96200873,2024-07-17,TOTAL,18,16,92,1032,125,282,1439,40643,11160,50760,16920,7500,86340,5460,4620,1080,AWAKE,30,23,92,438,120,279,837,4900,10740,15540,16740,7200,50220,5220,4440,1080,ASLEEP,10,10,68,594,5,602,35743,420,35220,300,36120,240,180,,96200873,2024-07-17,93,39,1,HIGHEST,100,MEASURED,2024-07-17T13:54:00.0,LOWEST,40,MEASURED,2024-07-17T23:01:00.0,MOSTRECENT,70,MEASURED,2024-07-18T07:00:00.0,ENDOFDAY,55,MEASURED,2024-07-18T04:39:00.0,STARTOFDAY,47,MEASURED,2024-07-17T07:01:00.0,DURINGSLEEP,70,MEASURED,2024-07-17T14:40:00.0,46,173,2,3,180,SLEEPSTART,30,MEASURED,2024-07-17T04:37:00.0
96200873,2024-07-18,8c2e69c44fa84dc3a677cc45eefec883,86400000,3013,933,2080,3013,3013,3013,933,68,11379,9530,12665,12665,2024-07-18T07:00:00.0,2024-07-19T07:00:00.0,2024-07-18T00:00:00.0,2024-07-19T00:00:00.0,4230,4680,21,50,true,150,10,42,174,49,46,1721372400000,true,true,false,false,false,false,false,0,96200873,2024-07-18,TOTAL,33,22,96,929,206,303,1438,13100,24840,30900,18180,12360,86280,8340,8760,7740,AWAKE,62,61,96,412,107,302,821,-20091,23880,840,18120,6420,49260,7440,8700,7740,ASLEEP,9,9,58,517,99,617,33191,960,30060,5940,37020,900,60,,96200873,2024-07-18,34,81,1,HIGHEST,100,MEASURED,2024-07-18T10:57:00.0,LOWEST,19,MEASURED,2024-07-19T03:41:00.0,MOSTRECENT,23,MEASURED,2024-07-19T07:00:00.0,ENDOFDAY,19,MEASURED,2024-07-19T04:25:00.0,STARTOFDAY,70,MEASURED,2024-07-18T07:01:00.0,DURINGSLEEP,42,MEASURED,2024-07-18T14:41:00.0,43,172,66300002,1,60,SLEEPSTART,57,MEASURED,2024-07-18T04:53:00.0
96200873,2024-07-19,3006bac7f8464a69936c4cb577b561d7,86400000,2729,649,2080,2729,2729,2729,649,35,12054,9720,11529,11529,2024-07-19T07:00:00.0,2024-07-20T07:00:00.0,2024-07-19T00:00:00.0,2024-07-20T00:00:00.0,3540,7104,2,27,true,150,10,42,168,49,46,1721458800000,true,true,false,false,false,false,false,0,96200873,2024-07-19,TOTAL,38,25,95,923,275,242,1440,2370,31200,24180,14520,16500,86400,9060,16260,5880,AWAKE,58,57,95,546,203,242,991,-23699,30780,1980,14520,12180,59460,8760,16140,5880,ASLEEP,8,8,57,377,72,449,26069,420,22200,4320,26940,300,120,,96200873,2024-07-19,68,67,1,HIGHEST,87,MEASURED,2024-07-19T12:23:00.0,LOWEST,20,MEASURED,2024-07-20T01:23:00.0,MOSTRECENT,24,MEASURED,2024-07-20T07:00:00.0,ENDOFDAY,20,MEASURED,2024-07-20T04:57:00.0,STARTOFDAY,23,MEASURED,2024-07-19T07:01:00.0,DURINGSLEEP,68,MEASURED,2024-07-19T12:25:00.0,44,165,54480002,,,SLEEPSTART,19,MEASURED,2024-07-19T04:15:00.0
96200873,2024-07-20,e76e0699d0de4f4a9f4c25a66dd31fb7,86400000,3085,1005,2080,3085,3085,3085,1005,104,13233,10190,15619,15619,2024-07-20T07:00:00.0,2024-07-21T07:00:00.0,2024-07-20T00:00:00.0,2024-07-21T00:00:00.0,5520,1055,9,81,true,150,10,43,182,49,52,1721545200000,true,true,false,false,false,false,false,0,96200873,2024-07-20,TOTAL,15,15,81,758,564,118,1440,32680,2580,42900,7080,33840,86400,1260,1200,120,AWAKE,24,21,78,185,509,115,809,3443,2160,8940,6900,30540,48540,1020,1080,60,ASLEEP,12,13,81,573,55,631,29237,420,33960,3300,37860,240,120,60,96200873,2024-07-20,88,29,1,HIGHEST,74,MEASURED,2024-07-20T14:18:00.0,LOWEST,24,MEASURED,2024-07-20T07:01:00.0,MOSTRECENT,69,MEASURED,2024-07-21T07:00:00.0,ENDOFDAY,45,MEASURED,2024-07-21T03:54:00.0,STARTOFDAY,24,MEASURED,2024-07-20T07:01:00.0,DURINGSLEEP,53,MEASURED,2024-07-20T14:24:00.0,44,181,50100002,3,180,SLEEPSTART,21,MEASURED,2024-07-20T05:04:00.0
96200873,2024-07-21,99bb6b7666ff427baf62cd4bc5e6d2b4,86400000,2422,342,2080,2422,2422,2422,342,37,4902,10800,5555,5555,2024-07-21T07:00:00.0,2024-07-22T07:00:00.0,2024-07-21T00:00:00.0,2024-07-22T00:00:00.0,2052,1113,3,26,true,150,10,39,161,48,45,1721631600000,true,true,false,false,false,false,false,0,96200873,2024-07-21,TOTAL,10,9,84,629,27,779,1435,39947,1740,36000,46740,1620,86100,900,720,120,AWAKE,24,18,84,82,15,779,876,2308,1620,3300,46740,900,52560,780,720,120,ASLEEP,8,8,30,547,12,559,37639,120,32700,720,33540,120,,,96200873,2024-07-21,74,19,1,HIGHEST,100,MEASURED,2024-07-21T10:29:00.0,LOWEST,28,MEASURED,2024-07-22T02:23:00.0,MOSTRECENT,70,MEASURED,2024-07-22T07:00:00.0,ENDOFDAY,36,MEASURED,2024-07-22T03:07:00.0,STARTOFDAY,69,MEASURED,2024-07-21T07:01:00.0,DURINGSLEEP,54,MEASURED,2024-07-21T12:26:00.0,40,160,40020002,,,SLEEPSTART,46,MEASURED,2024-07-21T04:01:00.0
96200873,2024-07-22,d6b0cad4c2e241109b0cf64aaa67c620,86400000,2668,588,2080,2668,2668,2668,588,68,9263,10210,10894,10894,2024-07-22T07:00:00.0,2024-07-23T07:00:00.0,2024-07-22T00:00:00.0,2024-07-23T00:00:00.0,3360,1560,3,50,true,150,10,41,159,48,48,1721718000000,true,true,false,false,false,false,false,0,96200873,2024-07-22,TOTAL,17,15,95,929,88,422,1439,39401,8580,47160,25320,5280,86340,3780,3420,1380,AWAKE,27,21,95,404,75,421,900,6840,7380,16860,25260,4500,54000,3120,3240,1020,ASLEEP,10,10,92,525,13,539,32561,1200,30300,780,32340,660,180,360,96200873,2024-07-22,83,38,1,HIGHEST,100,MEASURED,2024-07-22T11:15:00.0,LOWEST,45,MEASURED,2024-07-22T21:02:00.0,MOSTRECENT,91,MEASURED,2024-07-23T07:00:00.0,ENDOFDAY,66,MEASURED,2024-07-23T03:31:00.0,STARTOFDAY,70,MEASURED,2024-07-22T07:01:00.0,DURINGSLEEP,66,MEASURED,2024-07-22T12:29:00.0,41,159,27060002,1,60,SLEEPSTART,34,MEASURED,2024-07-22T03:00:00.0
96200873,2024-07-23,9c88c173d15942bf830a5aba1cf38ab7,86400000,2700,620,2080,2700,2700,2700,620,68,10519,10020,11799,11799,2024-07-23T07:00:00.0,2024-07-24T07:00:00.0,2024-07-23T00:00:00.0,2024-07-24T00:00:00.0,3605,2422,2,51,true,150,10,43,159,48,49,1721804400000,true,true,false,false,false,false,false,0,96200873,2024-07-23,TOTAL,22,18,91,1041,206,192,1439,30705,20640,41820,11520,12360,86340,12960,5820,1860,AWAKE,36,30,91,526,160,190,876,-3789,20280,11280,11400,9600,52560,12600,5820,1860,ASLEEP,8,9,43,515,46,563,34494,360,30540,2760,33780,360,,,96200873,2024-07-23,47,63,1,HIGHEST,100,MEASURED,2024-07-23T08:32:00.0,LOWEST,49,MEASURED,2024-07-23T18:53:00.0,MOSTRECENT,75,MEASURED,2024-07-24T07:00:00.0,ENDOFDAY,53,MEASURED,2024-07-24T03:05:00.0,STARTOFDAY,91,MEASURED,2024-07-23T07:01:00.0,DURINGSLEEP,34,MEASURED,2024-07-23T12:27:00.0,44,156,41340002,2,120,SLEEPSTART,66,MEASURED,2024-07-23T03:43:00.0
96200873,2024-07-24,2cab9752e4804b84867e5cf42270a647,86400000,3101,1021,2080,3101,3101,3101,1021,70,25995,10070,24459,24459,2024-07-24T07:00:00.0,2024-07-25T07:00:00.0,2024-07-24T00:00:00.0,2024-07-25T00:00:00.0,3720,17045,2,51,true,150,10,45,165,48,51,1721890800000,true,true,false,false,false,false,false,0,96200873,2024-07-24,TOTAL,41,33,90,834,264,340,1438,-9274,31560,18480,20400,15840,86280,11760,16860,2940,AWAKE,46,40,90,682,199,340,1221,-13577,30120,10800,20400,11940,73260,10320,16860,2940,ASLEEP,19,18,48,152,65,217,4303,1440,7680,3900,13020,1440,,,96200873,2024-07-24,29,77,1,HIGHEST,81,MEASURED,2024-07-24T08:58:00.0,LOWEST,25,MEASURED,2024-07-25T05:00:00.0,MOSTRECENT,27,MEASURED,2024-07-25T07:00:00.0,ENDOFDAY,25,MEASURED,2024-07-25T05:24:00.0,STARTOFDAY,75,MEASURED,2024-07-24T07:01:00.0,DURINGSLEEP,29,MEASURED,2024-07-24T09:00:00.0,46,163,24120003,,,SLEEPSTART,52,MEASURED,2024-07-24T02:49:00.0
96200873,2024-07-25,d8d10e26f85f422b932a846bcd55c550,86400000,2207,127,2080,2207,2207,2207,127,,4802,12070,3933,3933,2024-07-25T07:00:00.0,2024-07-26T07:00:00.0,2024-07-25T00:00:00.0,2024-07-26T00:00:00.0,225,4465,0,0,false,150,10,43,98,49,50,1721977200000,true,false,false,false,false,false,false,0,96200873,2024-07-25,TOTAL,22,19,86,972,373,94,1439,24761,17880,40440,5640,22380,86340,12120,5220,540,AWAKE,32,25,81,492,286,92,870,867,16740,12780,5520,17160,52200,11280,5040,420,ASLEEP,13,13,86,480,87,569,23894,1140,27660,5220,34140,840,180,120,96200873,2024-07-25,72,32,1,HIGHEST,77,MEASURED,2024-07-25T14:58:00.0,LOWEST,27,MEASURED,2024-07-25T07:01:00.0,MOSTRECENT,67,MEASURED,2024-07-26T06:59:00.0,ENDOFDAY,58,MEASURED,2024-07-26T05:32:00.0,STARTOFDAY,27,MEASURED,2024-07-25T07:01:00.0,DURINGSLEEP,52,MEASURED,2024-07-25T15:01:00.0,44,94,1,2,120,SLEEPSTART,25,MEASURED,2024-07-25T05:25:00.0
96200873,2024-07-26,420a610a1b8645dca23db58b043eed16,86400000,5392,3312,2080,5392,5392,5392,3312,,55114,11350,45175,45175,2024-07-26T07:00:00.0,2024-07-27T07:00:00.0,2024-07-26T00:00:00.0,2024-07-27T00:00:00.0,16620,34680,391,287,true,150,10,46,141,50,52,1722063600000,true,false,false,false,false,false,false,0,96200873,2024-07-26,TOTAL,65,61,99,482,95,863,1440,-22988,25320,3600,51780,5700,86400,1740,13320,10260,AWAKE,80,79,99,219,90,863,1172,-16084,13080,60,51780,5400,70320,1320,1620,10140,ASLEEP,53,44,79,263,5,268,-6904,12240,3540,300,16080,420,11700,120,96200873,2024-07-26,8,70,1,HIGHEST,75,MEASURED,2024-07-26T08:06:00.0,LOWEST,5,MEASURED,2024-07-27T02:06:00.0,MOSTRECENT,5,MEASURED,2024-07-27T07:00:00.0,ENDOFDAY,5,MEASURED,2024-07-27T03:44:00.0,STARTOFDAY,67,MEASURED,2024-07-26T07:01:00.0,DURINGSLEEP,17,MEASURED,2024-07-26T08:11:00.0,47,138,1,,,SLEEPSTART,58,MEASURED,2024-07-26T05:33:00.0
96200873,2024-07-27,f26b4dee32574f1cb551d0514dfc82fd,86400000,2212,132,2080,2212,2212,2212,132,,3180,13350,2604,2604,2024-07-27T07:00:00.0,2024-07-28T07:00:00.0,2024-07-27T00:00:00.0,2024-07-28T00:00:00.0,285,4685,0,0,false,150,10,45,107,50,52,1722150000000,true,false,false,false,false,false,false,0,96200873,2024-07-27,TOTAL,38,32,93,1131,245,64,1440,-11087,49740,18120,3840,14700,86400,33900,13440,2400,AWAKE,37,31,93,704,222,62,988,-6357,29100,13140,3720,13320,59280,18600,8340,2160,ASLEEP,38,33,79,427,23,452,-4730,20640,4980,1380,27120,15300,5100,240,96200873,2024-07-27,22,2,1,HIGHEST,25,MEASURED,2024-07-28T06:50:00.0,LOWEST,5,MEASURED,2024-07-27T07:01:00.0,MOSTRECENT,25,MEASURED,2024-07-28T07:00:00.0,ENDOFDAY,16,MEASURED,2024-07-28T06:00:00.0,STARTOFDAY,5,MEASURED,2024-07-27T07:01:00.0,DURINGSLEEP,0,MEASURED,2024-07-27T13:31:00.0,46,107,1,2,120,SLEEPSTART,5,MEASURED,2024-07-27T03:45:00.0
96200873,2024-07-28,6e861b1abebb435fae7f132b499cb560,84600000,2518,482,2036,2518,2518,2518,482,34,8347,12340,8633,8633,2024-07-28T07:00:00.0,2024-07-29T06:30:00.0,2024-07-28T00:00:00.0,2024-07-28T23:30:00.0,2250,4295,2,25,true,150,10,43,177,51,54,1722188220000,true,true,false,false,false,false,false,0,96200873,2024-07-28,TOTAL,19,16,91,901,211,297,1409,35341,12720,41340,17820,12660,84540,6900,4260,1560,AWAKE,27,21,91,548,208,293,1049,9655,12660,20220,17580,12480,62940,6840,4260,1560,ASLEEP,7,7,42,353,3,360,25686,60,21120,180,21600,60,,,96200873,2024-07-28,109,61,1,HIGHEST,94,MODELED,2024-07-28T13:56:00.0,LOWEST,25,MEASURED,2024-07-28T07:01:00.0,MOSTRECENT,73,MEASURED,2024-07-29T06:30:00.0,ENDOFDAY,73,MEASURED,2024-07-29T06:30:00.0,STARTOFDAY,25,MEASURED,2024-07-28T07:01:00.0,,,,,43,175,84600000,4,240,,,,
