userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/highDuration
96200873,2022-08-10,81c14a14fe98494393ca61d0d4ae8feb,86400000,3239,1119,2120,3239,3239,3239,1119,,21620,13950,17742,17742,2022-08-10T07:00:00.0,2022-08-11T07:00:00.0,2022-08-10T00:00:00.0,2022-08-11T00:00:00.0,2955,26874,0,0,150,10,55,116,52,57,1660201200000,true,false,false,false,false,false,false,0,96200873,2022-08-10,TOTAL,46,41,91,178,50,1212,1440,-3945,8700,1980,72720,3000,86400,3900,3960,840,AWAKE,46,41,91,178,50,1212,1440,-3945,8700,1980,72720,3000,86400,3900,3960,840,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-10,6,39,1,HIGHEST,39,RESET,2022-08-10T23:04:00.0,LOWEST,5,MEASURED,2022-08-10T09:52:00.0,MOSTRECENT,15,MEASURED,2022-08-11T07:00:00.0,ENDOFDAY,15,MEASURED,2022-08-11T07:00:00.0,57,116,72360002,
96200873,2022-08-11,d71336f4dfcf48e79ae138a0dfe17d86,86400000,2485,365,2120,2485,2485,2485,365,,9498,15490,7791,7791,2022-08-11T07:00:00.0,2022-08-12T07:00:00.0,2022-08-11T00:00:00.0,2022-08-12T00:00:00.0,2220,11990,0,0,150,10,52,109,54,58,1660287600000,true,false,false,false,false,false,false,0,96200873,2022-08-11,TOTAL,29,23,84,286,889,265,1440,3245,6600,10560,15900,53340,86400,3000,2940,660,AWAKE,29,23,84,286,889,265,1440,3245,6600,10560,15900,53340,86400,3000,2940,660,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-11,24,13,1,HIGHEST,29,MEASURED,2022-08-11T16:13:00.0,LOWEST,8,MEASURED,2022-08-11T10:55:00.0,MOSTRECENT,26,MEASURED,2022-08-11T17:17:00.0,,,,,53,107,25380002,
96200873,2022-08-12,9543a4d701fc4670a85f27bafedcd2ee,86400000,2700,580,2120,2700,2700,2700,580,52,8307,14890,9001,9001,2022-08-12T07:00:00.0,2022-08-13T07:00:00.0,2022-08-12T00:00:00.0,2022-08-13T00:00:00.0,2940,3580,2,37,150,10,42,174,54,47,1660374000000,true,true,false,false,false,false,false,0,96200873,2022-08-12,TOTAL,18,13,91,919,412,108,1439,45300,13560,41580,6480,24720,86340,4680,7140,1740,AWAKE,18,13,91,909,402,108,1419,44836,13560,40980,6480,24120,85140,4680,7140,1740,ASLEEP,13,14,21,10,10,,20,464,,600,,600,1200,,,96200873,2022-08-12,45,57,1,HIGHEST,100,MEASURED,2022-08-12T15:48:00.0,LOWEST,49,MEASURED,2022-08-13T04:43:00.0,MOSTRECENT,59,MEASURED,2022-08-13T07:00:00.0,ENDOFDAY,58,MEASURED,2022-08-13T06:41:00.0,42,169,65820002,
96200873,2022-08-13,c61f5f747f63494488590f6947a2c289,86400000,2751,631,2120,2751,2751,2751,631,50,10458,13580,10729,10729,2022-08-13T07:00:00.0,2022-08-14T07:00:00.0,2022-08-13T00:00:00.0,2022-08-14T00:00:00.0,2953,5423,4,37,150,10,39,174,53,45,1660460400000,true,true,false,false,false,false,false,0,96200873,2022-08-13,TOTAL,17,14,88,1191,118,129,1438,55087,11040,60420,7740,7080,86280,4200,5460,1380,AWAKE,20,16,88,822,96,126,1044,29904,10260,39060,7560,5760,62640,3840,5040,1380,ASLEEP,8,8,66,369,22,3,394,25183,780,21360,180,1320,23640,360,420,96200873,2022-08-13,69,56,1,HIGHEST,100,MEASURED,2022-08-13T17:01:00.0,LOWEST,57,MEASURED,2022-08-14T02:53:00.0,MOSTRECENT,72,MEASURED,2022-08-14T07:00:00.0,ENDOFDAY,72,MEASURED,2022-08-14T07:00:00.0,39,171,80640002,
96200873,2022-08-14,0b0099c3959743a18e3cbe3ef68f80c3,86400000,3109,989,2120,3109,3109,3109,989,,11046,12960,9069,9069,2022-08-14T07:00:00.0,2022-08-15T07:00:00.0,2022-08-14T00:00:00.0,2022-08-15T00:00:00.0,2340,12985,159,14,150,10,42,127,53,50,1660546800000,true,false,false,false,false,false,false,0,96200873,2022-08-14,TOTAL,28,20,96,634,94,711,1439,14513,13380,24660,42660,5640,86340,4260,4500,4620,AWAKE,28,20,96,634,94,711,1439,14513,13380,24660,42660,5640,86340,4260,4500,4620,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-14,31,88,1,HIGHEST,100,MEASURED,2022-08-14T21:04:00.0,LOWEST,21,MEASURED,2022-08-15T07:00:00.0,MOSTRECENT,21,MEASURED,2022-08-15T07:00:00.0,ENDOFDAY,21,MEASURED,2022-08-15T07:00:00.0,44,127,74040002,
96200873,2022-08-15,0cd6e912872c4d3e8f697b2f4ae07f0c,86400000,3866,1746,2120,3866,3866,3866,1746,,17590,12580,14440,14440,2022-08-15T07:00:00.0,2022-08-16T07:00:00.0,2022-08-15T00:00:00.0,2022-08-16T00:00:00.0,4570,21390,236,40,150,10,57,127,54,64,1660633200000,true,false,false,false,false,false,false,0,96200873,2022-08-15,TOTAL,34,25,92,642,204,593,1439,470,15180,23340,35580,12240,86340,5580,6780,2820,AWAKE,61,61,92,226,82,593,901,-10765,13380,180,35580,4920,54060,3900,6660,2820,ASLEEP,19,19,62,416,122,,538,11235,1800,23160,,7320,32280,1680,120,96200873,2022-08-15,36,51,1,HIGHEST,40,MEASURED,2022-08-15T22:53:00.0,LOWEST,5,MEASURED,2022-08-15T12:27:00.0,MOSTRECENT,6,MEASURED,2022-08-16T07:00:00.0,ENDOFDAY,6,MEASURED,2022-08-16T07:00:00.0,57,126,85620002,
96200873,2022-08-16,9426f92ea3fa497d9f6f6f5418a98c5d,86400000,3706,1586,2120,3706,3706,3706,1586,,17958,13090,14730,14730,2022-08-16T07:00:00.0,2022-08-17T07:00:00.0,2022-08-16T00:00:00.0,2022-08-17T00:00:00.0,3750,25054,48,7,150,10,42,125,53,47,1660719600000,true,false,false,false,false,false,false,0,96200873,2022-08-16,TOTAL,26,19,90,709,86,610,1405,18341,13560,28980,36600,5160,84300,3660,6540,3360,AWAKE,26,19,90,709,86,610,1405,18341,13560,28980,36600,5160,84300,3660,6540,3360,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-16,80,68,1,HIGHEST,84,MEASURED,2022-08-16T22:59:00.0,LOWEST,5,MEASURED,2022-08-16T07:10:00.0,MOSTRECENT,18,MEASURED,2022-08-17T07:00:00.0,ENDOFDAY,18,MEASURED,2022-08-17T07:00:00.0,43,124,81000002,
96200873,2022-08-17,c221616f224a453fba55fa20d8640db7,86400000,3807,1687,2120,3807,3807,3807,1687,,17156,14070,14098,14098,2022-08-17T07:00:00.0,2022-08-18T07:00:00.0,2022-08-17T00:00:00.0,2022-08-18T00:00:00.0,5885,21037,106,7,150,10,43,124,51,48,1660806000000,true,false,false,false,false,false,false,0,96200873,2022-08-17,TOTAL,26,18,95,630,177,632,1439,19751,13140,24660,37920,10620,86340,3300,6840,3000,AWAKE,43,27,95,322,79,632,1033,-1117,12420,6900,37920,4740,61980,2580,6840,3000,ASLEEP,8,8,48,308,98,,406,20868,720,17760,,5880,24360,720,,96200873,2022-08-17,84,77,1,HIGHEST,89,MEASURED,2022-08-17T23:01:00.0,LOWEST,5,MEASURED,2022-08-17T09:41:00.0,MOSTRECENT,25,MEASURED,2022-08-18T07:00:00.0,ENDOFDAY,25,MEASURED,2022-08-18T07:00:00.0,43,122,82680002,
96200873,2022-08-18,caece324299b408bb938bcf77de5e60a,86400000,3057,937,2120,3057,3057,3057,937,,13876,14690,11365,11365,2022-08-18T07:00:00.0,2022-08-19T07:00:00.0,2022-08-18T00:00:00.0,2022-08-19T00:00:00.0,4400,15875,20,0,150,10,46,115,51,55,1660892400000,true,false,false,false,false,false,false,0,96200873,2022-08-18,TOTAL,31,22,93,607,391,442,1440,7462,15540,20880,26520,23460,86400,5760,6000,3780,AWAKE,37,25,93,474,337,442,1253,333,14940,13500,26520,20220,75180,5280,5880,3780,ASLEEP,12,12,64,133,54,,187,7129,600,7380,,3240,11220,480,120,96200873,2022-08-18,59,45,1,HIGHEST,43,MEASURED,2022-08-19T01:34:00.0,LOWEST,6,MEASURED,2022-08-18T10:47:00.0,MOSTRECENT,39,MEASURED,2022-08-19T03:04:00.0,,,,,48,114,52560002,
96200873,2022-08-19,df131494fc674e589aa2738ce8b02390,86400000,2846,726,2120,2846,2846,2846,726,60,13128,14610,13426,13426,2022-08-19T07:00:00.0,2022-08-20T07:00:00.0,2022-08-19T00:00:00.0,2022-08-20T00:00:00.0,3375,7385,3,43,150,10,42,166,51,49,1660978800000,true,true,false,false,false,false,false,0,96200873,2022-08-19,TOTAL,33,23,92,611,599,229,1439,6089,17040,19620,13740,35940,86340,5640,7860,3540,AWAKE,33,23,92,611,599,229,1439,6089,17040,19620,13740,35940,86340,5640,7860,3540,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-19,52,62,1,HIGHEST,79,RESET,2022-08-19T13:04:00.0,LOWEST,30,MEASURED,2022-08-19T22:46:00.0,MOSTRECENT,69,MEASURED,2022-08-20T07:00:00.0,ENDOFDAY,69,MEASURED,2022-08-20T07:00:00.0,43,165,59580002,
96200873,2022-08-20,089e36205c0e4a528f8a5f4b0021bde5,86400000,2764,644,2120,2764,2764,2764,644,60,12509,14320,13085,13085,2022-08-20T07:00:00.0,2022-08-21T07:00:00.0,2022-08-20T00:00:00.0,2022-08-21T00:00:00.0,3345,6780,3,46,150,10,42,168,51,47,1661065200000,true,true,false,false,false,false,false,0,96200873,2022-08-20,TOTAL,17,14,82,1091,189,153,1433,50924,10920,54540,9180,11340,85980,4560,5880,480,AWAKE,21,17,82,750,169,152,1071,25079,10500,34500,9120,10140,64260,4320,5700,480,ASLEEP,6,6,72,341,20,1,362,25845,420,20040,60,1200,21720,240,180,96200873,2022-08-20,92,64,1,HIGHEST,100,MEASURED,2022-08-20T10:17:00.0,LOWEST,61,MEASURED,2022-08-20T16:29:00.0,MOSTRECENT,97,MEASURED,2022-08-21T07:00:00.0,ENDOFDAY,97,MEASURED,2022-08-21T07:00:00.0,43,166,59340002,
96200873,2022-08-21,e39244212f8b4b28aaa55ed1341266a2,86400000,2229,109,2120,2229,2229,2229,109,,5722,13960,4725,4725,2022-08-21T07:00:00.0,2022-08-22T07:00:00.0,2022-08-21T00:00:00.0,2022-08-22T00:00:00.0,1830,5780,0,0,150,10,40,102,51,44,1661151600000,true,false,false,false,false,false,false,0,96200873,2022-08-21,TOTAL,24,19,87,1054,295,91,1440,28612,24180,39060,5460,17700,86400,15480,7560,1140,AWAKE,34,25,87,622,225,91,938,48,22200,15120,5460,13500,56280,14340,6900,960,ASLEEP,9,9,81,432,70,,502,28564,1980,23940,,4200,30120,1140,660,96200873,2022-08-21,27,64,1,HIGHEST,100,MEASURED,2022-08-21T07:42:00.0,LOWEST,58,MEASURED,2022-08-22T04:34:00.0,MOSTRECENT,60,MEASURED,2022-08-22T07:00:00.0,ENDOFDAY,58,MEASURED,2022-08-22T04:42:00.0,41,99,53040002,180
96200873,2022-08-22,2211a0ff457741629370bd2fcadcb567,86400000,2682,562,2120,2682,2682,2682,562,59,7348,12320,8745,8745,2022-08-22T07:00:00.0,2022-08-23T07:00:00.0,2022-08-22T00:00:00.0,2022-08-23T00:00:00.0,2820,1260,2,43,150,10,44,172,48,49,1661238000000,true,true,false,false,false,false,false,0,96200873,2022-08-22,TOTAL,16,12,90,451,925,63,1439,23587,5040,22020,3780,55500,86340,1140,3360,540,AWAKE,65,65,90,75,899,63,1037,-4014,4500,,3780,53940,62220,600,3360,540,ASLEEP,7,7,42,376,26,,402,27601,540,22020,,1560,24120,540,,96200873,2022-08-22,40,37,1,HIGHEST,100,MEASURED,2022-08-22T12:22:00.0,LOWEST,60,MEASURED,2022-08-22T07:01:00.0,MOSTRECENT,63,MEASURED,2022-08-22T16:06:00.0,,,,,45,171,32460002,
96200873,2022-08-23,d1a66ea451de44b394e6f40007d71b87,86400000,2817,697,2120,2817,2817,2817,697,56,12308,11330,13060,13060,2022-08-23T07:00:00.0,2022-08-24T07:00:00.0,2022-08-23T00:00:00.0,2022-08-24T00:00:00.0,2789,7507,5,41,150,10,45,170,49,52,1661324400000,true,true,false,false,false,false,false,0,96200873,2022-08-23,TOTAL,29,22,89,670,552,216,1438,10240,14700,25500,12960,33120,86280,5880,7680,1140,AWAKE,29,22,89,670,552,216,1438,10240,14700,25500,12960,33120,86280,5880,7680,1140,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-23,55,58,1,HIGHEST,80,RESET,2022-08-23T13:13:00.0,LOWEST,34,MEASURED,2022-08-23T22:28:00.0,MOSTRECENT,77,MEASURED,2022-08-24T07:00:00.0,ENDOFDAY,77,MEASURED,2022-08-24T07:00:00.0,45,169,73620002,
96200873,2022-08-24,376ebe095c8d44c7ae5a2eab46f076a2,86400000,2657,537,2120,2657,2657,2657,537,53,8148,11430,8604,8604,2022-08-24T07:00:00.0,2022-08-25T07:00:00.0,2022-08-24T00:00:00.0,2022-08-25T00:00:00.0,3660,1500,6,41,150,10,37,170,49,46,1661410800000,true,true,false,false,false,false,false,0,96200873,2022-08-24,TOTAL,19,14,93,437,934,64,1435,20293,5280,20940,3840,56040,86100,780,1980,2520,AWAKE,71,70,93,85,925,64,1074,-5146,5040,60,3840,55500,64440,600,1920,2520,ASLEEP,7,8,52,352,9,,361,25439,240,20880,,540,21660,180,60,96200873,2022-08-24,23,43,1,HIGHEST,100,MEASURED,2022-08-24T09:41:00.0,LOWEST,57,MEASURED,2022-08-24T15:44:00.0,MOSTRECENT,57,MEASURED,2022-08-24T15:51:00.0,,,,,38,168,73380002,
96200873,2022-08-25,6c210f460b4d47d6ada517397d7feb1c,86400000,3139,1019,2120,3139,3139,3139,1019,63,14756,11110,14655,14655,2022-08-25T07:00:00.0,2022-08-26T07:00:00.0,2022-08-25T00:00:00.0,2022-08-26T00:00:00.0,3562,10827,1,46,150,10,51,169,50,60,1661497200000,true,true,false,false,false,false,false,0,96200873,2022-08-25,TOTAL,41,34,95,541,660,238,1439,-6813,20400,12060,14280,39600,86340,8700,8400,3300,AWAKE,41,34,95,541,660,238,1439,-6813,20400,12060,14280,39600,86340,8700,8400,3300,ASLEEP,-2,-2,,,,,,,,,,,,,,96200873,2022-08-25,21,63,1,HIGHEST,81,RESET,2022-08-25T14:40:00.0,LOWEST,24,MEASURED,2022-08-25T23:17:00.0,MOSTRECENT,39,MEASURED,2022-08-26T07:00:00.0,ENDOFDAY,39,MEASURED,2022-08-26T07:00:00.0,52,167,59460002,
96200873,2022-08-26,dbe4fde9a6164cfd8276482f7276bc61,86400000,2650,530,2120,2650,2650,2650,530,,11637,11480,9537,9537,2022-08-26T07:00:00.0,2022-08-27T07:00:00.0,2022-08-26T00:00:00.0,2022-08-27T00:00:00.0,1350,11430,0,0,150,10,43,124,49,47,1661583600000,true,false,false,false,false,false,false,0,96200873,2022-08-26,TOTAL,34,22,94,1037,156,247,1440,12463,31080,31140,14820,9360,86400,8820,16260,6000,AWAKE,60,59,94,525,73,246,844,-23969,30600,900,14760,4380,50640,8340,16260,6000,ASLEEP,7,8,48,512,83,1,596,36432,480,30240,60,4980,35760,480,,96200873,2022-08-26,69,81,1,HIGHEST,100,MEASURED,2022-08-26T12:57:00.0,LOWEST,19,MEASURED,2022-08-27T03:44:00.0,MOSTRECENT,27,MEASURED,2022-08-27T07:00:00.0,ENDOFDAY,19,MEASURED,2022-08-27T04:35:00.0,43,123,70320002,
96200873,2022-08-27,c5048d342e994a4da9e24f445b432e85,86400000,2705,585,2120,2705,2705,2705,585,26,13620,11520,12415,12415,2022-08-27T07:00:00.0,2022-08-28T07:00:00.0,2022-08-27T00:00:00.0,2022-08-28T00:00:00.0,3060,9550,11,21,150,10,45,148,50,51,1661670000000,true,true,false,false,false,false,false,0,96200873,2022-08-27,TOTAL,31,23,95,1039,215,183,1437,11148,30180,32160,10980,12900,86220,15240,11700,3240,AWAKE,45,40,95,617,143,181,941,-13006,29160,7860,10860,8580,56460,14340,11580,3240,ASLEEP,11,11,67,422,72,2,496,24154,1020,24300,120,4320,29760,900,120,96200873,2022-08-27,74,61,1,HIGHEST,84,MEASURED,2022-08-27T12:41:00.0,LOWEST,27,MEASURED,2022-08-27T07:01:00.0,MOSTRECENT,40,MEASURED,2022-08-28T07:00:00.0,ENDOFDAY,37,MEASURED,2022-08-28T04:53:00.0,46,148,81420002,
96200873,2022-08-28,8e65c566aa3a40a1acb65660d6dfd41b,86400000,2359,239,2120,2359,2359,2359,239,,8783,11940,7193,7193,2022-08-28T07:00:00.0,2022-08-29T07:00:00.0,2022-08-28T00:00:00.0,2022-08-29T00:00:00.0,1650,8175,0,0,150,10,41,106,50,47,1661756400000,true,false,false,false,false,false,false,0,96200873,2022-08-28,TOTAL,20,16,88,1017,287,134,1438,39514,18780,42240,8040,17220,86280,10560,6900,1320,AWAKE,40,34,88,434,274,134,842,-5068,18540,7500,8040,16440,50520,10320,6900,1320,ASLEEP,6,6,48,583,13,,596,44582,240,34740,,780,35760,240,,96200873,2022-08-28,106,57,1,HIGHEST,100,MEASURED,2022-08-28T12:48:00.0,LOWEST,40,MEASURED,2022-08-28T07:01:00.0,MOSTRECENT,89,MEASURED,2022-08-29T07:00:00.0,ENDOFDAY,55,MEASURED,2022-08-29T04:02:00.0,41,103,68760002,
96200873,2022-08-29,625993d6fad04e2ebd9a6c535b374e67,86400000,3047,927,2120,3047,3047,3047,927,56,16050,11630,16052,16052,2022-08-29T07:00:00.0,2022-08-30T07:00:00.0,2022-08-29T00:00:00.0,2022-08-30T00:00:00.0,3105,9059,5,43,150,10,41,170,50,47,1661842800000,true,true,false,false,false,false,false,0,96200873,2022-08-29,TOTAL,30,21,93,1097,147,193,1437,19535,31560,34260,11580,8820,86220,12480,14040,5040,AWAKE,50,47,93,606,132,192,930,-18382,31020,5340,11520,7920,55800,12060,13920,5040,ASLEEP,6,6,62,491,15,1,507,37917,540,28920,60,900,30420,420,120,96200873,2022-08-29,49,76,1,HIGHEST,100,MEASURED,2022-08-29T08:34:00.0,LOWEST,30,MEASURED,2022-08-30T00:24:00.0,MOSTRECENT,62,MEASURED,2022-08-30T07:00:00.0,ENDOFDAY,31,MEASURED,2022-08-30T04:39:00.0,42,170,71220003,
96200873,2022-08-30,eee726d1cd784b079d6b3a3e4c55868e,86400000,2966,846,2120,2966,2966,2966,846,45,14770,12080,14367,14367,2022-08-30T07:00:00.0,2022-08-31T07:00:00.0,2022-08-30T00:00:00.0,2022-08-31T00:00:00.0,2955,8395,2,34,150,10,40,173,49,45,1661929200000,true,true,false,false,false,false,false,0,96200873,2022-08-30,TOTAL,27,19,95,981,264,194,1439,23498,21180,37680,11640,15840,86340,8160,7740,5280,AWAKE,44,36,95,516,226,192,934,-7683,20640,10320,11520,13560,56040,7800,7560,5280,ASLEEP,8,9,69,465,38,2,505,31181,540,27360,120,2280,30300,360,180,96200873,2022-08-30,82,73,1,HIGHEST,100,MEASURED,2022-08-30T12:27:00.0,LOWEST,45,MEASURED,2022-08-31T01:34:00.0,MOSTRECENT,71,MEASURED,2022-08-31T07:00:00.0,ENDOFDAY,46,MEASURED,2022-08-31T04:42:00.0,42,171,67740002,
96200873,2022-08-31,ed528922d102425b9f824cbaebcfc807,86400000,2951,831,2120,2951,2951,2951,831,59,16485,12620,16197,16197,2022-08-31T07:00:00.0,2022-09-01T07:00:00.0,2022-08-31T00:00:00.0,2022-09-01T00:00:00.0,4200,8149,6,44,150,10,37,176,49,44,1662015600000,true,true,false,false,false,false,false,0,96200873,2022-08-31,TOTAL,19,16,93,1053,169,216,1438,41153,16440,46740,12960,10140,86280,9000,6300,1140,AWAKE,32,24,93,553,167,215,935,2904,16140,17040,12900,10020,56100,8760,6240,1140,ASLEEP,6,6,65,500,2,1,503,38249,300,29700,60,120,30180,240,60,96200873,2022-08-31,80,62,1,HIGHEST,100,MEASURED,2022-08-31T10:20:00.0,LOWEST,55,MEASURED,2022-08-31T23:09:00.0,MOSTRECENT,89,MEASURED,2022-09-01T07:00:00.0,ENDOFDAY,60,MEASURED,2022-09-01T04:43:00.0,37,173,68400002,
96200873,2022-09-01,d789f385f79f49a5b4fdd94c02137402,86400000,3114,994,2120,3114,3114,3114,994,66,18958,13400,18084,18084,2022-09-01T07:00:00.0,2022-09-02T07:00:00.0,2022-09-01T00:00:00.0,2022-09-02T00:00:00.0,5040,8729,7,50,150,10,41,169,47,45,1662102000000,true,true,false,false,false,false,false,0,96200873,2022-09-01,TOTAL,23,17,93,1086,150,200,1436,35629,20940,44220,12000,9000,86160,10980,5820,4140,AWAKE,38,30,93,539,134,197,870,-3519,20340,12000,11820,8040,52200,10500,5700,4140,ASLEEP,7,8,73,547,16,3,566,39148,600,32220,180,960,33960,480,120,96200873,2022-09-01,64,73,1,HIGHEST,100,MEASURED,2022-09-01T08:08:00.0,LOWEST,45,MEASURED,2022-09-01T21:16:00.0,MOSTRECENT,80,MEASURED,2022-09-02T07:00:00.0,ENDOFDAY,56,MEASURED,2022-09-02T04:20:00.0,42,168,77880002,
96200873,2022-09-02,f42c2795a67d406d91ec21a71266c481,86400000,2921,801,2120,2921,2921,2921,801,54,17743,14520,17441,17441,2022-09-02T07:00:00.0,2022-09-03T07:00:00.0,2022-09-02T00:00:00.0,2022-09-03T00:00:00.0,3840,9283,2,40,150,10,30,169,46,46,1662188400000,true,true,false,false,false,false,false,0,96200873,2022-09-02,TOTAL,25,18,92,993,207,239,1439,27567,20940,38640,14340,12420,86340,9300,7740,3900,AWAKE,43,35,92,501,181,237,919,-7086,20280,9780,14220,10860,55140,8940,7500,3840,ASLEEP,8,8,78,492,26,2,520,34653,660,28860,120,1560,31200,360,240,96200873,2022-09-02,62,73,1,HIGHEST,100,MEASURED,2022-09-02T10:05:00.0,LOWEST,41,MEASURED,2022-09-03T04:14:00.0,MOSTRECENT,69,MEASURED,2022-09-03T07:00:00.0,ENDOFDAY,42,MEASURED,2022-09-03T04:26:00.0,30,167,79560002,60
96200873,2022-09-03,185a98b826f44ba7a8efb670e37714c5,86400000,2855,735,2120,2855,2855,2855,735,29,17550,15170,15155,15155,2022-09-03T07:00:00.0,2022-09-04T07:00:00.0,2022-09-03T00:00:00.0,2022-09-04T00:00:00.0,3284,11865,9,21,150,10,40,144,45,44,1662274800000,true,true,false,false,false,false,false,0,96200873,2022-09-03,TOTAL,27,19,94,898,178,360,1436,21299,23460,30420,21600,10680,86160,11760,9780,1920,AWAKE,43,37,94,506,165,359,1030,-8788,23460,6900,21540,9900,61800,11760,9780,1920,ASLEEP,6,6,23,392,13,1,406,30087,,23520,60,780,24360,,,96200873,2022-09-03,44,68,1,HIGHEST,100,MEASURED,2022-09-03T10:41:00.0,LOWEST,45,MEASURED,2022-09-04T03:25:00.0,MOSTRECENT,45,MEASURED,2022-09-04T04:30:00.0,,,,,41,141,72360002,
