userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/activityDuration
96200873,2022-11-14,f35e1bae0fa3466e8dcd3891c2183ee3,86400000,2756,636,2120,2756,2756,2756,636,39,12933,11520,11984,11984,2022-11-14T08:00:00.0,2022-11-15T08:00:00.0,2022-11-14T00:00:00.0,2022-11-15T00:00:00.0,4500,6315,1,28,150,10,42,147,46,46,1668499200000,true,true,false,false,false,false,false,0,96200873,2022-11-14,TOTAL,20,15,97,987,303,147,1437,40063,14700,44520,8820,18180,86220,6900,3480,4320,AWAKE,34,25,97,513,274,145,932,1530,14520,16260,8700,16440,55920,6720,3480,4320,ASLEEP,5,5,47,474,29,505,38533,180,28260,1740,30300,180,,,96200873,2022-11-14,95,61,1,HIGHEST,100,MEASURED,2022-11-14T12:30:00.0,LOWEST,48,MEASURED,2022-11-14T08:01:00.0,MOSTRECENT,82,MEASURED,2022-11-15T08:00:00.0,ENDOFDAY,64,MEASURED,2022-11-15T05:39:00.0,42,146,53160002,2,120
96200873,2022-11-15,9b3e288d9f2a4d3b98c9b11c77afde0b,86400000,2599,479,2120,2599,2599,2599,479,,12548,11670,10416,10416,2022-11-15T08:00:00.0,2022-11-16T08:00:00.0,2022-11-15T00:00:00.0,2022-11-16T00:00:00.0,2160,8955,0,0,150,10,40,131,47,46,1668585600000,true,false,false,false,false,false,false,0,96200873,2022-11-15,TOTAL,25,18,93,1062,182,195,1439,29950,24720,39000,11700,10920,86340,14100,6600,4020,AWAKE,37,29,93,638,146,194,978,-3769,24120,14160,11640,8760,58680,13800,6300,4020,ASLEEP,5,5,75,424,36,461,33719,600,24840,2160,27660,300,300,,96200873,2022-11-15,57,75,1,HIGHEST,100,MEASURED,2022-11-15T10:01:00.0,LOWEST,45,MEASURED,2022-11-16T06:20:00.0,MOSTRECENT,64,MEASURED,2022-11-16T08:00:00.0,ENDOFDAY,45,MEASURED,2022-11-16T06:23:00.0,40,129,81180002,1,60
96200873,2022-11-16,5600dc19c70f4cf2b6f8b4ceccbb4ac8,86400000,2364,244,2120,2364,2364,2364,244,,9894,11850,8103,8103,2022-11-16T08:00:00.0,2022-11-17T08:00:00.0,2022-11-16T00:00:00.0,2022-11-17T00:00:00.0,2940,6715,0,0,150,10,40,122,47,46,1668672000000,true,false,false,false,false,false,false,0,96200873,2022-11-16,TOTAL,14,11,96,1168,144,128,1440,67076,11880,58200,7680,8640,86400,5940,4500,1440,AWAKE,20,15,96,710,121,128,959,28467,11400,31200,7680,7260,57540,5460,4500,1440,ASLEEP,4,5,42,458,23,481,38609,480,27000,1380,28860,480,,,96200873,2022-11-16,93,57,1,HIGHEST,100,MEASURED,2022-11-16T11:07:00.0,LOWEST,64,MEASURED,2022-11-16T08:01:00.0,MOSTRECENT,100,MEASURED,2022-11-17T08:00:00.0,ENDOFDAY,96,MEASURED,2022-11-17T06:01:00.0,41,118,83220002,,
96200873,2022-11-17,383353e5a24f44268c0026893c3ab95c,86400000,2686,566,2120,2686,2686,2686,566,33,12391,11660,11532,11532,2022-11-17T08:00:00.0,2022-11-18T08:00:00.0,2022-11-17T00:00:00.0,2022-11-18T00:00:00.0,5115,4705,3,24,150,10,37,170,47,44,1668758400000,true,true,false,false,false,false,false,0,96200873,2022-11-17,TOTAL,16,13,88,986,315,137,1438,49103,11220,47940,8220,18900,86280,5760,3600,1860,AWAKE,24,19,88,577,305,133,1015,15419,10740,23880,7980,18300,60900,5340,3600,1800,ASLEEP,4,5,77,409,10,423,33684,480,24060,600,25380,420,,60,96200873,2022-11-17,40,56,1,HIGHEST,100,MEASURED,2022-11-17T08:01:00.0,LOWEST,58,MEASURED,2022-11-18T01:28:00.0,MOSTRECENT,84,MEASURED,2022-11-18T08:00:00.0,ENDOFDAY,84,MEASURED,2022-11-18T08:00:00.0,38,165,59460002,4,240
96200873,2022-11-18,b241508ccf02442ca64c7490939108e8,86400000,2689,569,2120,2689,2689,2689,569,25,13174,11740,11724,11724,2022-11-18T08:00:00.0,2022-11-19T08:00:00.0,2022-11-18T00:00:00.0,2022-11-19T00:00:00.0,3723,6083,2,19,150,10,39,154,47,46,1668844800000,true,true,false,false,false,false,false,0,96200873,2022-11-18,TOTAL,19,15,93,1067,226,146,1439,43501,16620,47400,8760,13560,86340,9720,5040,1860,AWAKE,25,19,93,709,224,146,1079,17179,15900,26640,8760,13440,64740,9480,4980,1440,ASLEEP,7,7,84,358,2,360,26322,720,20760,120,21600,240,60,420,96200873,2022-11-18,72,70,1,HIGHEST,100,MEASURED,2022-11-18T10:35:00.0,LOWEST,66,MEASURED,2022-11-18T17:37:00.0,MOSTRECENT,86,MEASURED,2022-11-19T08:00:00.0,ENDOFDAY,86,MEASURED,2022-11-19T08:00:00.0,39,150,64620002,,
96200873,2022-11-19,f2f3e33d53ee4077971f941fbac25311,86400000,2446,326,2120,2446,2446,2446,326,,7230,12030,5944,5944,2022-11-19T08:00:00.0,2022-11-20T08:00:00.0,2022-11-19T00:00:00.0,2022-11-20T00:00:00.0,2505,4635,0,0,150,10,41,125,46,45,1668931200000,true,false,false,false,false,false,false,0,96200873,2022-11-19,TOTAL,37,24,98,1202,122,116,1440,7042,39660,32460,6960,7320,86400,8820,24000,6840,AWAKE,53,47,98,788,72,116,976,-23545,39600,7680,6960,4320,58560,8760,24000,6840,ASLEEP,6,7,31,414,50,464,30587,60,24780,3000,27840,60,,,96200873,2022-11-19,33,83,1,HIGHEST,100,MEASURED,2022-11-19T09:13:00.0,LOWEST,20,MEASURED,2022-11-20T05:13:00.0,MOSTRECENT,36,MEASURED,2022-11-20T08:00:00.0,ENDOFDAY,21,MEASURED,2022-11-20T06:18:00.0,41,122,71040002,,
96200873,2022-11-20,7fe74951967c43c998ca115aa1c2f265,86400000,2351,231,2120,2351,2351,2351,231,,7230,11550,5929,5929,2022-11-20T08:00:00.0,2022-11-21T08:00:00.0,2022-11-20T00:00:00.0,2022-11-21T00:00:00.0,2385,4520,0,0,150,10,38,122,45,43,1669017600000,true,false,false,false,false,false,false,0,96200873,2022-11-20,TOTAL,33,22,97,1188,165,86,1439,14874,37680,33600,5160,9900,86340,15360,17700,4620,AWAKE,49,45,97,757,159,85,1001,-20711,37620,7800,5100,9540,60060,15300,17700,4620,ASLEEP,4,5,42,431,6,438,35585,60,25800,360,26280,60,,,96200873,2022-11-20,88,74,1,HIGHEST,100,MEASURED,2022-11-20T13:35:00.0,LOWEST,30,MEASURED,2022-11-21T03:24:00.0,MOSTRECENT,50,MEASURED,2022-11-21T08:00:00.0,ENDOFDAY,42,MEASURED,2022-11-21T07:33:00.0,38,121,42300002,1,60
96200873,2022-11-21,136714bdc74e423f9f0baa1c09030ef9,86400000,2792,672,2120,2792,2792,2792,672,36,13870,10690,12940,12940,2022-11-21T08:00:00.0,2022-11-22T08:00:00.0,2022-11-21T00:00:00.0,2022-11-22T00:00:00.0,5520,6375,2,26,150,10,39,161,45,44,1669104000000,true,true,false,false,false,false,false,0,96200873,2022-11-21,TOTAL,29,20,93,1127,150,162,1439,22788,28500,39120,9720,9000,86340,13260,8580,6660,AWAKE,39,29,93,772,144,162,1078,-4727,28200,18120,9720,8640,64680,12960,8580,6660,ASLEEP,6,6,48,355,6,361,27515,300,21000,360,21660,300,,,96200873,2022-11-21,90,74,1,HIGHEST,100,MEASURED,2022-11-21T12:58:00.0,LOWEST,34,MEASURED,2022-11-22T02:26:00.0,MOSTRECENT,66,MEASURED,2022-11-22T08:00:00.0,ENDOFDAY,66,MEASURED,2022-11-22T08:00:00.0,40,158,38700003,,
96200873,2022-11-22,bde6dc5d909d439e92109f7e4b9ab658,86400000,2448,328,2120,2448,2448,2448,328,37,6072,11010,6496,6496,2022-11-22T08:00:00.0,2022-11-23T08:00:00.0,2022-11-22T00:00:00.0,2022-11-23T00:00:00.0,2192,1751,2,27,150,10,39,147,45,44,1669190400000,true,true,false,false,false,false,false,0,96200873,2022-11-22,TOTAL,15,13,88,752,101,585,1438,36913,6360,38760,35100,6060,86280,3960,2040,360,AWAKE,28,23,88,297,82,585,964,3288,6240,11580,35100,4920,57840,3840,2040,360,ASLEEP,6,7,33,455,19,474,33625,120,27180,1140,28440,120,,,96200873,2022-11-22,74,26,1,HIGHEST,100,MEASURED,2022-11-22T12:29:00.0,LOWEST,40,MEASURED,2022-11-22T23:26:00.0,MOSTRECENT,73,MEASURED,2022-11-23T08:00:00.0,ENDOFDAY,52,MEASURED,2022-11-23T06:03:00.0,41,146,24540002,,
96200873,2022-11-23,9d2d8c396f0a49a48e803145722d0024,86400000,2715,595,2120,2715,2715,2715,595,37,11654,10520,11007,11007,2022-11-23T08:00:00.0,2022-11-24T08:00:00.0,2022-11-23T00:00:00.0,2022-11-24T00:00:00.0,3469,6345,12,27,150,10,41,150,45,47,1669276800000,true,true,false,false,false,false,false,0,96200873,2022-11-23,TOTAL,35,24,96,1132,143,163,1438,8401,35280,32640,9780,8580,86280,10560,18240,6480,AWAKE,53,48,96,694,127,160,981,-21641,34920,6720,9600,7620,58860,10260,18180,6480,ASLEEP,8,8,51,438,16,457,30042,360,25920,960,27420,300,60,,96200873,2022-11-23,60,81,1,HIGHEST,100,MEASURED,2022-11-23T11:35:00.0,LOWEST,22,MEASURED,2022-11-24T02:16:00.0,MOSTRECENT,52,MEASURED,2022-11-24T08:00:00.0,ENDOFDAY,35,MEASURED,2022-11-24T06:27:00.0,41,149,67560002,3,180
96200873,2022-11-24,03963b992ee94eb7950b38ec0c1e60f2,86400000,2645,525,2120,2645,2645,2645,525,34,11958,10640,11396,11396,2022-11-24T08:00:00.0,2022-11-25T08:00:00.0,2022-11-24T00:00:00.0,2022-11-25T00:00:00.0,4334,6706,1,25,150,10,40,150,45,46,1669363200000,true,true,false,false,false,false,false,0,96200873,2022-11-24,TOTAL,38,25,90,923,355,161,1439,2627,33780,21600,9660,21300,86340,11460,15480,6840,AWAKE,59,58,90,571,347,161,1079,-25301,33600,660,9660,20820,64740,11460,15300,6840,ASLEEP,5,6,72,352,8,360,27928,180,20940,480,21600,,180,,96200873,2022-11-24,52,80,1,HIGHEST,100,MEASURED,2022-11-24T12:48:00.0,LOWEST,24,MEASURED,2022-11-25T04:22:00.0,MOSTRECENT,24,MEASURED,2022-11-25T04:37:00.0,,,,,41,149,67080002,,
96200873,2022-11-25,54ccf3c1b93849508b3bca24746513e3,86400000,2693,573,2120,2693,2693,2693,573,46,9946,10910,10268,10268,2022-11-25T08:00:00.0,2022-11-26T08:00:00.0,2022-11-25T00:00:00.0,2022-11-26T00:00:00.0,3428,3637,1,33,150,10,48,162,46,50,1669449600000,true,true,false,false,false,false,false,0,96200873,2022-11-25,TOTAL,46,41,96,660,651,127,1438,-14478,29460,10140,7620,39060,86280,12540,10920,6000,AWAKE,51,48,96,574,595,127,1296,-17661,28860,5580,7620,35700,77760,12000,10860,6000,ASLEEP,17,16,63,86,56,142,3183,600,4560,3360,8520,540,60,,96200873,2022-11-25,17,58,1,HIGHEST,79,RESET,2022-11-25T14:08:00.0,LOWEST,29,MEASURED,2022-11-26T02:55:00.0,MOSTRECENT,38,MEASURED,2022-11-26T08:00:00.0,ENDOFDAY,29,MEASURED,2022-11-26T05:39:00.0,49,162,82080002,,
96200873,2022-11-26,bb9c186b75f54f6faee89c2061c86167,86400000,2636,516,2120,2636,2636,2636,516,36,9327,10820,9336,9336,2022-11-26T08:00:00.0,2022-11-27T08:00:00.0,2022-11-26T00:00:00.0,2022-11-27T00:00:00.0,2335,4630,1,27,150,10,40,164,46,49,1669536000000,true,true,false,false,false,false,false,0,96200873,2022-11-26,TOTAL,27,20,96,1087,242,106,1435,23055,23460,41760,6360,14520,86100,11160,8100,4200,AWAKE,36,25,96,657,153,105,915,1221,22200,17220,6300,9180,54900,10080,7920,4200,ASLEEP,13,13,67,430,89,520,21834,1260,24540,5340,31200,1080,180,,96200873,2022-11-26,92,56,1,HIGHEST,84,MEASURED,2022-11-26T16:17:00.0,LOWEST,38,MEASURED,2022-11-26T08:01:00.0,MOSTRECENT,74,MEASURED,2022-11-27T08:00:00.0,ENDOFDAY,74,MEASURED,2022-11-27T08:00:00.0,41,161,47940002,1,60
96200873,2022-11-27,3c8cfbcc386945888643bbf93bf37f85,86400000,2227,107,2120,2227,2227,2227,107,,3552,10530,2909,2909,2022-11-27T08:00:00.0,2022-11-28T08:00:00.0,2022-11-27T00:00:00.0,2022-11-28T00:00:00.0,1335,3090,0,0,150,10,40,105,47,46,1669622400000,true,false,false,false,false,false,false,0,96200873,2022-11-27,TOTAL,24,18,90,1032,325,83,1440,30550,24060,37860,4980,19500,86400,12840,9060,2160,AWAKE,38,28,90,608,305,83,996,-2453,23700,12780,4980,18300,59760,12480,9060,2160,ASLEEP,6,6,39,424,20,444,33003,360,25080,1200,26640,360,,,96200873,2022-11-27,69,68,1,HIGHEST,100,MEASURED,2022-11-27T10:53:00.0,LOWEST,50,MEASURED,2022-11-28T02:05:00.0,MOSTRECENT,75,MEASURED,2022-11-28T08:00:00.0,ENDOFDAY,63,MEASURED,2022-11-28T06:40:00.0,41,102,38640002,,
96200873,2022-11-28,ef83452b93414a61b90327934155f7e2,86400000,2782,662,2120,2782,2782,2782,662,36,12878,9140,12123,12123,2022-11-28T08:00:00.0,2022-11-29T08:00:00.0,2022-11-28T00:00:00.0,2022-11-29T00:00:00.0,3636,6264,3,27,150,10,42,173,47,47,1669708800000,true,true,false,false,false,false,false,0,96200873,2022-11-28,TOTAL,24,18,90,1024,234,181,1439,30824,23820,37620,10860,14040,86340,13800,7260,2760,AWAKE,39,33,90,569,225,181,975,-6128,23580,10560,10860,13500,58500,13560,7260,2760,ASLEEP,5,5,45,455,9,464,36952,240,27060,540,27840,240,,,96200873,2022-11-28,59,63,1,HIGHEST,100,MEASURED,2022-11-28T10:18:00.0,LOWEST,47,MEASURED,2022-11-29T05:41:00.0,MOSTRECENT,71,MEASURED,2022-11-29T08:00:00.0,ENDOFDAY,52,MEASURED,2022-11-29T06:18:00.0,43,173,53340002,,
96200873,2022-11-29,2e2693a5b7e44a8eae7b9f2529a0fffd,86400000,2777,657,2120,2777,2777,2777,657,36,14732,9520,13716,13716,2022-11-29T08:00:00.0,2022-11-30T08:00:00.0,2022-11-29T00:00:00.0,2022-11-30T00:00:00.0,4605,8124,2,25,150,10,41,156,47,46,1669795200000,true,true,false,false,false,false,false,0,96200873,2022-11-29,TOTAL,17,14,93,1074,146,218,1438,49928,15120,49320,13080,8760,86280,8760,4800,1560,AWAKE,29,22,93,572,138,218,928,8309,14820,19500,13080,8280,55680,8460,4800,1560,ASLEEP,4,5,43,502,8,510,41619,300,29820,480,30600,300,,,96200873,2022-11-29,89,71,1,HIGHEST,100,MEASURED,2022-11-29T10:55:00.0,LOWEST,62,MEASURED,2022-11-30T05:28:00.0,MOSTRECENT,89,MEASURED,2022-11-30T08:00:00.0,ENDOFDAY,63,MEASURED,2022-11-30T05:31:00.0,42,154,82200002,,
96200873,2022-11-30,1b98a54b10984f66866ed2993aca2b48,86400000,2847,727,2120,2847,2847,2847,727,54,15305,10570,14225,14225,2022-11-30T08:00:00.0,2022-12-01T08:00:00.0,2022-11-30T00:00:00.0,2022-12-01T00:00:00.0,4615,6470,4,40,150,10,42,167,47,47,1669881600000,true,true,false,false,false,false,false,0,96200873,2022-11-30,TOTAL,19,15,91,1041,185,212,1438,42398,16260,46200,12720,11100,86280,9540,4680,2040,AWAKE,30,23,91,552,160,211,923,6130,15960,17160,12660,9600,55380,9300,4620,2040,ASLEEP,6,7,55,489,25,515,36268,300,29040,1500,30900,240,60,,96200873,2022-11-30,61,62,1,HIGHEST,100,MEASURED,2022-11-30T09:20:00.0,LOWEST,58,MEASURED,2022-11-30T23:25:00.0,MOSTRECENT,88,MEASURED,2022-12-01T08:00:00.0,ENDOFDAY,69,MEASURED,2022-12-01T05:25:00.0,42,167,51180002,1,60
96200873,2022-12-01,2d1c10480a6e465f81d4de1856e4460a,86400000,2759,639,2120,2759,2759,2759,639,41,14722,11520,13219,13219,2022-12-01T08:00:00.0,2022-12-02T08:00:00.0,2022-12-01T00:00:00.0,2022-12-02T00:00:00.0,4620,7350,3,30,150,10,41,143,47,46,1669968000000,true,true,false,false,false,false,false,0,96200873,2022-12-01,TOTAL,16,13,96,1101,135,203,1439,55849,12360,53700,12180,8100,86340,5700,5520,1140,AWAKE,25,19,96,639,124,201,964,15789,11880,26460,12060,7440,57840,5340,5400,1140,ASLEEP,3,4,63,462,11,475,40060,480,27240,660,28500,360,120,,96200873,2022-12-01,78,67,1,HIGHEST,100,MEASURED,2022-12-01T09:19:00.0,LOWEST,60,MEASURED,2022-12-01T17:52:00.0,MOSTRECENT,99,MEASURED,2022-12-02T08:00:00.0,ENDOFDAY,80,MEASURED,2022-12-02T06:10:00.0,41,143,82260002,2,120
96200873,2022-12-02,54c86b02b8de47d88143c58a46b21a58,86400000,2800,680,2120,2800,2800,2800,680,64,16524,12160,15853,15853,2022-12-02T08:00:00.0,2022-12-03T08:00:00.0,2022-12-02T00:00:00.0,2022-12-03T00:00:00.0,4800,6805,5,42,150,10,40,145,47,45,1670054400000,true,true,false,false,false,false,false,0,96200873,2022-12-02,TOTAL,15,13,91,1126,100,212,1438,55810,10740,56820,12720,6000,86280,5040,4500,1200,AWAKE,24,19,91,661,82,212,955,16878,10620,29040,12720,4920,57300,4920,4500,1200,ASLEEP,4,5,41,465,18,483,38932,120,27780,1080,28980,120,,,96200873,2022-12-02,65,64,1,HIGHEST,100,MEASURED,2022-12-02T08:04:00.0,LOWEST,59,MEASURED,2022-12-02T17:38:00.0,MOSTRECENT,100,MEASURED,2022-12-03T08:00:00.0,ENDOFDAY,81,MEASURED,2022-12-03T05:58:00.0,41,144,68520002,,
96200873,2022-12-03,478d53c2ae224bbeb6e435ec51871532,86400000,2434,314,2120,2434,2434,2434,314,,9292,13040,7610,7610,2022-12-03T08:00:00.0,2022-12-04T08:00:00.0,2022-12-03T00:00:00.0,2022-12-04T00:00:00.0,2400,5950,0,0,150,10,42,126,46,47,1670140800000,true,false,false,false,false,false,false,0,96200873,2022-12-03,TOTAL,21,16,97,1145,187,108,1440,41801,20760,47940,6480,11220,86400,12300,6000,2460,AWAKE,29,22,97,769,173,108,1050,10492,20640,25500,6480,10380,63000,12180,6000,2460,ASLEEP,4,5,39,376,14,390,31309,120,22440,840,23400,120,,,96200873,2022-12-03,44,60,1,HIGHEST,100,MEASURED,2022-12-03T08:01:00.0,LOWEST,54,MEASURED,2022-12-04T03:16:00.0,MOSTRECENT,84,MEASURED,2022-12-04T08:00:00.0,ENDOFDAY,84,MEASURED,2022-12-04T08:00:00.0,43,114,72600002,,
96200873,2022-12-04,5ab19fa457ac4b5b80e4cdc7b17c700e,86400000,2586,466,2120,2586,2586,2586,466,,9329,12670,7641,7641,2022-12-04T08:00:00.0,2022-12-05T08:00:00.0,2022-12-04T00:00:00.0,2022-12-05T00:00:00.0,3090,7425,0,0,150,10,40,115,46,46,1670227200000,true,false,false,false,false,false,false,0,96200873,2022-12-04,TOTAL,30,20,96,1144,130,165,1439,23127,34020,34620,9900,7800,86340,18600,8220,7200,AWAKE,54,53,96,577,104,164,845,-21862,33720,900,9840,6240,50700,18300,8220,7200,ASLEEP,5,6,36,567,26,594,44989,300,33720,1560,35640,300,,,96200873,2022-12-04,32,72,1,HIGHEST,100,MEASURED,2022-12-04T09:51:00.0,LOWEST,29,MEASURED,2022-12-05T06:01:00.0,MOSTRECENT,44,MEASURED,2022-12-05T08:00:00.0,ENDOFDAY,29,MEASURED,2022-12-05T06:07:00.0,41,113,43320003,1,60
96200873,2022-12-05,d1269c84ea4c46aa8285854c8235b872,86400000,2888,768,2120,2888,2888,2888,768,49,16049,12010,15160,15160,2022-12-05T08:00:00.0,2022-12-06T08:00:00.0,2022-12-05T00:00:00.0,2022-12-06T00:00:00.0,4200,8050,2,38,150,10,41,171,46,46,1670313600000,true,true,false,false,false,false,false,0,96200873,2022-12-05,TOTAL,19,15,90,1044,194,199,1437,41897,15360,47280,11940,11640,86220,8820,4980,1560,AWAKE,30,23,90,576,189,199,964,5382,15060,19500,11940,11340,57840,8520,4980,1560,ASLEEP,5,6,49,468,5,473,36515,300,27780,300,28380,300,,,96200873,2022-12-05,103,66,1,HIGHEST,100,MEASURED,2022-12-05T12:43:00.0,LOWEST,45,MEASURED,2022-12-05T08:03:00.0,MOSTRECENT,82,MEASURED,2022-12-06T08:00:00.0,ENDOFDAY,68,MEASURED,2022-12-06T06:06:00.0,42,171,68040002,,
96200873,2022-12-06,e097f516f800487cbf904c2f1ca2af4c,86400000,2810,690,2120,2810,2810,2810,690,37,14750,12420,13520,13520,2022-12-06T08:00:00.0,2022-12-07T08:00:00.0,2022-12-06T00:00:00.0,2022-12-07T00:00:00.0,5040,6870,2,29,150,10,43,176,46,47,1670400000000,true,true,false,false,false,false,false,0,96200873,2022-12-06,TOTAL,22,16,87,962,272,205,1439,34494,16740,40980,12300,16320,86340,7140,7920,1680,AWAKE,37,28,87,494,259,204,957,-2553,16260,13380,12240,15540,57420,6780,7800,1680,ASLEEP,5,6,69,468,13,482,37047,480,27600,780,28920,360,120,,96200873,2022-12-06,51,66,1,HIGHEST,100,MEASURED,2022-12-06T09:52:00.0,LOWEST,47,MEASURED,2022-12-07T05:47:00.0,MOSTRECENT,67,MEASURED,2022-12-07T08:00:00.0,ENDOFDAY,48,MEASURED,2022-12-07T06:01:00.0,44,173,81960002,1,60
96200873,2022-12-07,c6bfe230a76941ec863b0babc3c7c4f5,86400000,2774,654,2120,2774,2774,2774,654,37,15567,12890,14296,14296,2022-12-07T08:00:00.0,2022-12-08T08:00:00.0,2022-12-07T00:00:00.0,2022-12-08T00:00:00.0,3645,8100,4,27,150,10,40,153,46,46,1670486400000,true,true,false,false,false,false,false,0,96200873,2022-12-07,TOTAL,18,15,89,1054,203,182,1439,46517,13920,49320,10920,12180,86340,5580,6120,2220,AWAKE,30,22,89,580,188,181,949,7199,13920,20880,10860,11280,56940,5580,6120,2220,ASLEEP,4,5,24,474,15,490,39318,,28440,900,29400,,,,96200873,2022-12-07,95,68,1,HIGHEST,100,MEASURED,2022-12-07T11:28:00.0,LOWEST,51,MEASURED,2022-12-08T01:15:00.0,MOSTRECENT,94,MEASURED,2022-12-08T08:00:00.0,ENDOFDAY,71,MEASURED,2022-12-08T05:52:00.0,41,153,67560002,1,60
96200873,2022-12-08,81c3764065d2468189a61b9c19ab7f6c,86400000,2564,444,2120,2564,2564,2564,444,34,9535,13430,9499,9499,2022-12-08T08:00:00.0,2022-12-09T08:00:00.0,2022-12-08T00:00:00.0,2022-12-09T00:00:00.0,2700,5280,3,25,150,10,40,173,46,47,1670572800000,true,true,false,false,false,false,false,0,96200873,2022-12-08,TOTAL,19,15,90,1053,258,127,1438,43500,14940,48240,7620,15480,86280,8580,4980,1380,AWAKE,29,22,90,568,236,126,930,7640,14640,19440,7560,14160,55800,8280,4980,1380,ASLEEP,6,7,48,485,22,508,35860,300,28800,1320,30480,300,,,96200873,2022-12-08,56,58,1,HIGHEST,100,MEASURED,2022-12-08T09:03:00.0,LOWEST,62,MEASURED,2022-12-08T17:50:00.0,MOSTRECENT,92,MEASURED,2022-12-09T08:00:00.0,ENDOFDAY,71,MEASURED,2022-12-09T05:33:00.0,41,171,67560002,1,60
