userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/highDuration,isVigorousDay,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/5/statsValue,bodyBattery/bodyBatteryStatList/5/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/5/statTimestamp
96200873,2023-12-03,676b6673e12f46b0b77cdd2e68910968,86400000,2518,432,2086,2518,2518,2518,432,24,8269,11960,7951,7951,2023-12-03T08:00:00.0,2023-12-04T08:00:00.0,2023-12-03T00:00:00.0,2023-12-04T00:00:00.0,1670,5265,3,17,150,10,44,145,50,52,1701676800000,true,true,false,false,false,false,false,0,96200873,2023-12-03,TOTAL,34,24,98,1135,193,111,1439,5919,40680,27420,6660,11580,86340,22920,13680,4080,AWAKE,50,48,98,632,140,108,880,-19410,34800,3120,6480,8400,52800,17100,13620,4080,ASLEEP,13,13,51,503,53,3,559,25329,5880,24300,180,3180,33540,5820,60,96200873,2023-12-03,63,65,1,HIGHEST,93,MEASURED,2023-12-03T13:21:00.0,LOWEST,30,MEASURED,2023-12-04T03:53:00.0,MOSTRECENT,39,MEASURED,2023-12-04T08:00:00.0,ENDOFDAY,30,MEASURED,2023-12-04T04:12:00.0,STARTOFDAY,41,MEASURED,2023-12-03T08:01:00.0,45,144,68640002,,,,,,
96200873,2023-12-04,b781c1be67cf44ff9228da079b0379d1,86400000,2637,551,2086,2637,2637,2637,551,46,11724,11590,11076,11076,2023-12-04T08:00:00.0,2023-12-05T08:00:00.0,2023-12-04T00:00:00.0,2023-12-05T00:00:00.0,1110,5591,1,24,150,10,45,113,51,51,1701763200000,true,true,false,false,false,false,false,0,96200873,2023-12-04,TOTAL,27,20,90,849,139,187,1175,19776,18120,32820,11220,8340,70500,6960,7380,3780,AWAKE,42,34,90,471,126,186,783,-6154,17520,10740,11160,7560,46980,6360,7380,3780,ASLEEP,8,8,42,378,13,1,392,25930,600,22080,60,780,23520,600,,96200873,2023-12-04,84,42,1,HIGHEST,81,MEASURED,2023-12-05T07:48:00.0,LOWEST,34,MEASURED,2023-12-05T00:24:00.0,MOSTRECENT,81,MEASURED,2023-12-05T08:00:00.0,ENDOFDAY,48,MEASURED,2023-12-05T04:33:00.0,STARTOFDAY,39,MEASURED,2023-12-04T08:01:00.0,46,110,69960002,,,,,,
96200873,2023-12-05,f4557f9826ae42daba309b279bcac253,86400000,2498,412,2086,2498,2498,2498,412,41,7991,11610,8352,8352,2023-12-05T08:00:00.0,2023-12-06T08:00:00.0,2023-12-05T00:00:00.0,2023-12-06T00:00:00.0,2431,3208,1,29,150,10,45,153,51,52,1701849600000,true,true,false,false,false,false,false,0,96200873,2023-12-05,TOTAL,26,20,87,1017,331,87,1435,20798,23820,37200,5220,19860,86100,15420,6120,2280,AWAKE,37,31,87,576,226,85,887,-4747,22560,12000,5100,13560,53220,14400,5880,2280,ASLEEP,11,11,72,441,105,2,548,25545,1260,25200,120,6300,32880,1020,240,96200873,2023-12-05,43,62,1,HIGHEST,100,MEASURED,2023-12-05T10:24:00.0,LOWEST,50,MEASURED,2023-12-06T03:57:00.0,MOSTRECENT,62,MEASURED,2023-12-06T08:00:00.0,ENDOFDAY,52,MEASURED,2023-12-06T04:24:00.0,STARTOFDAY,81,MEASURED,2023-12-05T08:01:00.0,46,153,40380002,,,,,,
96200873,2023-12-06,600203b1783a49c592f095a94bb89549,86400000,2641,555,2086,2641,2641,2641,555,45,10930,11250,11227,11227,2023-12-06T08:00:00.0,2023-12-07T08:00:00.0,2023-12-06T00:00:00.0,2023-12-07T00:00:00.0,3525,4035,3,33,150,10,43,153,51,48,1701936000000,true,true,false,false,false,false,false,0,96200873,2023-12-06,TOTAL,31,22,93,1079,164,196,1439,12914,32280,32460,11760,9840,86340,15660,12120,4500,AWAKE,47,43,93,618,106,193,917,-15508,31200,5880,11580,6360,55020,14700,12000,4500,ASLEEP,10,10,61,461,58,3,522,28422,1080,26580,180,3480,31320,960,120,96200873,2023-12-06,71,71,1,HIGHEST,100,MEASURED,2023-12-06T13:22:00.0,LOWEST,31,MEASURED,2023-12-07T03:49:00.0,MOSTRECENT,62,MEASURED,2023-12-07T08:00:00.0,ENDOFDAY,40,MEASURED,2023-12-07T04:49:00.0,STARTOFDAY,62,MEASURED,2023-12-06T08:01:00.0,45,152,69600002,,,,,,
96200873,2023-12-07,78e72c9fd5c842f4bca75dbed122517e,86400000,2955,869,2086,2955,2955,2955,869,57,13818,11190,14040,14040,2023-12-07T08:00:00.0,2023-12-08T08:00:00.0,2023-12-07T00:00:00.0,2023-12-08T00:00:00.0,5285,5615,3,43,150,10,40,173,50,51,1702022400000,true,true,false,false,false,false,false,0,96200873,2023-12-07,TOTAL,28,21,92,1014,179,243,1436,17288,23460,37380,14580,10740,86160,11340,9000,3120,AWAKE,40,32,92,552,132,241,925,-5259,21840,11280,14460,7920,55500,10020,8700,3120,ASLEEP,13,13,68,462,47,2,511,22547,1620,26100,120,2820,30660,1320,300,96200873,2023-12-07,70,76,1,HIGHEST,95,MEASURED,2023-12-07T13:24:00.0,LOWEST,46,MEASURED,2023-12-07T22:26:00.0,MOSTRECENT,56,MEASURED,2023-12-08T08:00:00.0,ENDOFDAY,46,MEASURED,2023-12-08T04:59:00.0,STARTOFDAY,62,MEASURED,2023-12-07T08:01:00.0,41,170,70140002,,,,,,
96200873,2023-12-08,47a7a21f724b4c9fa9fec8f5fcfff3ca,86400000,2623,537,2086,2623,2623,2623,537,47,11586,11460,11645,11645,2023-12-08T08:00:00.0,2023-12-09T08:00:00.0,2023-12-08T00:00:00.0,2023-12-09T00:00:00.0,2851,4922,1,34,150,10,39,147,51,50,1702108800000,true,true,false,false,false,false,false,0,96200873,2023-12-08,TOTAL,27,21,93,1059,210,170,1439,17356,25860,37680,10200,12600,86340,15120,8760,1980,AWAKE,35,26,93,703,187,163,1053,-1501,25500,16680,9780,11220,63180,14940,8580,1980,ASLEEP,12,12,68,356,23,7,386,18857,360,21000,420,1380,23160,180,180,96200873,2023-12-08,69,58,1,HIGHEST,89,MEASURED,2023-12-08T13:20:00.0,LOWEST,41,MEASURED,2023-12-09T00:06:00.0,MOSTRECENT,67,MEASURED,2023-12-09T08:00:00.0,ENDOFDAY,59,MEASURED,2023-12-09T07:08:00.0,STARTOFDAY,56,MEASURED,2023-12-08T08:01:00.0,40,146,69540002,,,,,,
96200873,2023-12-09,0b93d0c7f21e418f95dfa670806bb34b,86400000,3099,1013,2086,3099,3099,3099,1013,72,13375,11490,14008,14008,2023-12-09T08:00:00.0,2023-12-10T08:00:00.0,2023-12-09T00:00:00.0,2023-12-10T00:00:00.0,4620,4436,14,53,150,10,42,178,50,48,1702195200000,true,true,false,false,false,false,false,0,96200873,2023-12-09,TOTAL,27,20,92,1089,124,226,1439,24575,28200,37140,13560,7440,86340,14160,11340,2700,AWAKE,48,45,92,548,112,226,886,-14589,28080,4800,13560,6720,53160,14040,11340,2700,ASLEEP,7,8,27,541,12,,553,39164,120,32340,,720,33180,120,,96200873,2023-12-09,73,71,1,HIGHEST,100,MEASURED,2023-12-09T11:36:00.0,LOWEST,30,MEASURED,2023-12-10T01:00:00.0,MOSTRECENT,69,MEASURED,2023-12-10T08:00:00.0,ENDOFDAY,34,MEASURED,2023-12-10T04:17:00.0,STARTOFDAY,67,MEASURED,2023-12-09T08:01:00.0,43,174,56700002,,,,,,
96200873,2023-12-10,da64e47a766d445983e4243e22ef987e,86400000,2623,537,2086,2623,2623,2623,537,34,10039,11870,9844,9844,2023-12-10T08:00:00.0,2023-12-11T08:00:00.0,2023-12-10T00:00:00.0,2023-12-11T00:00:00.0,2415,5130,2,26,150,10,43,151,50,50,1702281600000,true,true,false,false,false,false,false,0,96200873,2023-12-10,TOTAL,32,23,93,1019,234,186,1439,10001,34140,27000,11160,14040,86340,20880,7140,6120,AWAKE,46,43,93,605,117,185,907,-15111,31680,4620,11100,7020,54420,19380,6600,5700,ASLEEP,11,10,89,414,117,1,532,25112,2460,22380,60,7020,31920,1500,540,96200873,2023-12-10,50,74,1,HIGHEST,100,MEASURED,2023-12-10T11:37:00.0,LOWEST,37,MEASURED,2023-12-11T03:40:00.0,MOSTRECENT,45,MEASURED,2023-12-11T08:00:00.0,ENDOFDAY,38,MEASURED,2023-12-11T04:38:00.0,STARTOFDAY,69,MEASURED,2023-12-10T08:01:00.0,44,149,54840002,420,,,,,
96200873,2023-12-11,4b55508b404d46f692098d396c7f1571,86400000,2640,554,2086,2640,2640,2640,554,45,8760,11690,9279,9279,2023-12-11T08:00:00.0,2023-12-12T08:00:00.0,2023-12-11T00:00:00.0,2023-12-12T00:00:00.0,2205,3180,3,34,150,10,43,171,50,52,1702368000000,true,true,false,false,false,false,false,0,96200873,2023-12-11,TOTAL,33,24,93,1167,93,178,1438,6800,37320,32700,10680,5580,86280,18660,16080,2580,AWAKE,49,47,93,659,56,176,891,-19857,36060,3480,10560,3360,53460,17760,15720,2580,ASLEEP,12,12,72,508,37,2,547,26657,1260,29220,120,2220,32820,900,360,96200873,2023-12-11,69,62,1,HIGHEST,82,MEASURED,2023-12-11T13:18:00.0,LOWEST,24,MEASURED,2023-12-12T03:56:00.0,MOSTRECENT,52,MEASURED,2023-12-12T08:00:00.0,ENDOFDAY,25,MEASURED,2023-12-12T04:24:00.0,STARTOFDAY,45,MEASURED,2023-12-11T08:01:00.0,43,170,68160002,,,,,,
96200873,2023-12-12,be18627fd4d749cda1d5c69a1699b600,86400000,2872,786,2086,2872,2872,2872,786,58,13880,11110,14084,14084,2023-12-12T08:00:00.0,2023-12-13T08:00:00.0,2023-12-12T00:00:00.0,2023-12-13T00:00:00.0,3000,6465,2,42,150,10,42,178,50,50,1702454400000,true,true,false,false,false,false,false,0,96200873,2023-12-12,TOTAL,27,20,89,1071,213,155,1439,21589,27600,36660,9300,12780,86340,16980,8700,1920,AWAKE,42,36,89,569,182,154,905,-8496,26700,7440,9240,10920,54300,16260,8580,1860,ASLEEP,10,10,85,502,31,1,534,30085,900,29220,60,1860,32040,720,120,96200873,2023-12-12,87,65,1,HIGHEST,91,MEASURED,2023-12-12T13:26:00.0,LOWEST,39,MEASURED,2023-12-13T03:36:00.0,MOSTRECENT,74,MEASURED,2023-12-13T08:00:00.0,ENDOFDAY,46,MEASURED,2023-12-13T04:33:00.0,STARTOFDAY,52,MEASURED,2023-12-12T08:01:00.0,43,177,69840002,60,,,,,
96200873,2023-12-13,3be10164a38a4428899aa420371d9777,86400000,2723,637,2086,2723,2723,2723,637,48,9834,11390,10139,10139,2023-12-13T08:00:00.0,2023-12-14T08:00:00.0,2023-12-13T00:00:00.0,2023-12-14T00:00:00.0,2450,4740,3,35,150,10,44,171,50,51,1702540800000,true,true,false,false,false,false,false,0,96200873,2023-12-13,TOTAL,30,22,92,1022,169,249,1440,15679,28020,33300,14940,10140,86400,14040,9420,4560,AWAKE,48,46,92,528,115,247,890,-14540,27000,4680,14820,6900,53400,13320,9120,4560,ASLEEP,10,10,70,494,54,2,550,30219,1020,28620,120,3240,33000,720,300,96200873,2023-12-13,63,77,1,HIGHEST,100,MEASURED,2023-12-13T12:48:00.0,LOWEST,29,MEASURED,2023-12-14T03:39:00.0,MOSTRECENT,60,MEASURED,2023-12-14T08:00:00.0,ENDOFDAY,30,MEASURED,2023-12-14T04:22:00.0,STARTOFDAY,74,MEASURED,2023-12-13T08:01:00.0,46,171,69780002,,true,,,,
96200873,2023-12-14,db08d09cbbe84fd889600d80dacfc38f,86400000,2742,656,2086,2742,2742,2742,656,57,9472,11240,10326,10326,2023-12-14T08:00:00.0,2023-12-15T08:00:00.0,2023-12-14T00:00:00.0,2023-12-15T00:00:00.0,2985,3055,1,43,150,10,39,171,50,51,1702627200000,true,true,false,false,false,false,false,0,96200873,2023-12-14,TOTAL,26,19,90,1098,185,154,1437,26630,24480,41400,9240,11100,86220,12540,9000,2940,AWAKE,34,25,90,728,176,152,1056,1778,23820,19860,9120,10560,63360,12000,8880,2940,ASLEEP,8,9,53,370,9,2,381,24852,660,21540,120,540,22860,540,120,96200873,2023-12-14,96,65,1,HIGHEST,91,MEASURED,2023-12-15T07:58:00.0,LOWEST,41,MEASURED,2023-12-14T21:15:00.0,MOSTRECENT,91,MEASURED,2023-12-15T08:00:00.0,ENDOFDAY,66,MEASURED,2023-12-15T05:02:00.0,STARTOFDAY,60,MEASURED,2023-12-14T08:01:00.0,42,171,69840002,,true,,,,
96200873,2023-12-15,b4f38f4f6c31442ea702b2728783c330,86400000,2526,440,2086,2526,2526,2526,440,47,6682,10890,7618,7618,2023-12-15T08:00:00.0,2023-12-16T08:00:00.0,2023-12-15T00:00:00.0,2023-12-16T00:00:00.0,2345,1735,1,35,150,10,43,158,50,48,1702713600000,true,true,false,false,false,false,false,0,96200873,2023-12-15,TOTAL,18,15,91,1116,163,80,1359,46753,16200,50760,4800,9780,81540,9300,5460,1440,AWAKE,28,21,91,634,147,75,856,10096,15480,22560,4500,8820,51360,8760,5280,1440,ASLEEP,6,6,61,482,16,5,503,36657,720,28200,300,960,30180,540,180,96200873,2023-12-15,62,61,1,HIGHEST,100,MEASURED,2023-12-15T08:56:00.0,LOWEST,58,MEASURED,2023-12-15T19:18:00.0,MOSTRECENT,92,MEASURED,2023-12-16T08:00:00.0,ENDOFDAY,73,MEASURED,2023-12-16T05:05:00.0,STARTOFDAY,91,MEASURED,2023-12-15T08:01:00.0,43,156,36420002,,true,,,,
96200873,2023-12-16,9b5860fac805460db0d7d565b9990ed5,86400000,2797,711,2086,2797,2797,2797,711,71,9742,10050,11189,11189,2023-12-16T08:00:00.0,2023-12-17T08:00:00.0,2023-12-16T00:00:00.0,2023-12-17T00:00:00.0,3285,1920,2,50,150,10,42,176,50,50,1702800000000,true,true,false,false,false,false,false,0,96200873,2023-12-16,TOTAL,22,18,90,1008,159,109,1276,31105,15360,45120,6540,9540,76560,8160,5820,1380,AWAKE,31,23,90,526,98,109,733,4115,14700,16860,6540,5880,43980,7560,5760,1380,ASLEEP,11,11,55,482,61,,543,26990,660,28260,,3660,32580,600,60,96200873,2023-12-16,53,68,1,HIGHEST,100,MEASURED,2023-12-16T09:04:00.0,LOWEST,55,MEASURED,2023-12-16T21:01:00.0,MOSTRECENT,77,MEASURED,2023-12-17T08:00:00.0,ENDOFDAY,58,MEASURED,2023-12-17T04:23:00.0,STARTOFDAY,92,MEASURED,2023-12-16T08:01:00.0,43,174,36480002,,true,,,,
96200873,2023-12-17,70a62432f3ec45a59d9fdbdfb0771278,86400000,2359,273,2086,2359,2359,2359,273,36,5169,9990,5765,5765,2023-12-17T08:00:00.0,2023-12-18T08:00:00.0,2023-12-17T00:00:00.0,2023-12-18T00:00:00.0,1835,1065,1,24,150,10,40,148,50,48,1702886400000,true,true,false,false,false,false,false,0,96200873,2023-12-17,TOTAL,17,15,81,946,164,53,1163,40903,10380,46380,3180,9840,69780,6900,2940,540,AWAKE,27,22,81,436,121,51,608,6104,9300,16860,3060,7260,36480,5940,2820,540,ASLEEP,8,8,74,510,43,2,555,34799,1080,29520,120,2580,33300,960,120,96200873,2023-12-17,74,58,1,HIGHEST,100,MEASURED,2023-12-17T11:33:00.0,LOWEST,55,MEASURED,2023-12-17T21:13:00.0,MOSTRECENT,93,MEASURED,2023-12-18T08:00:00.0,ENDOFDAY,67,MEASURED,2023-12-18T04:12:00.0,STARTOFDAY,77,MEASURED,2023-12-17T08:01:00.0,40,147,56640002,,true,,,,
96200873,2023-12-18,76be8fe2c3dd4e0ab1766f1bb491d602,86400000,2726,640,2086,2726,2726,2726,640,64,9528,9030,10509,10509,2023-12-18T08:00:00.0,2023-12-19T08:00:00.0,2023-12-18T00:00:00.0,2023-12-19T00:00:00.0,3351,2210,4,44,150,10,39,170,49,46,1702972800000,true,true,false,false,false,false,false,0,96200873,2023-12-18,TOTAL,17,15,90,1043,132,114,1289,45160,9360,53220,6840,7920,77340,5160,3360,840,AWAKE,23,19,90,526,92,112,730,13995,8340,23220,6720,5520,43800,4200,3300,840,ASLEEP,10,10,57,517,40,2,559,31165,1020,30000,120,2400,33540,960,60,96200873,2023-12-18,61,64,1,HIGHEST,100,MEASURED,2023-12-18T09:17:00.0,LOWEST,59,MODELED,2023-12-18T18:01:00.0,MOSTRECENT,90,MEASURED,2023-12-19T08:00:00.0,ENDOFDAY,77,MEASURED,2023-12-19T04:07:00.0,STARTOFDAY,93,MEASURED,2023-12-18T08:01:00.0,39,167,41160002,,true,DURINGSLEEP,41,MEASURED,2023-12-18T13:25:00.0
96200873,2023-12-19,c821adb9ab8e4920b6ca2b7802fb5ba7,86400000,2471,385,2086,2471,2471,2471,385,46,6377,9080,7427,7427,2023-12-19T08:00:00.0,2023-12-20T08:00:00.0,2023-12-19T00:00:00.0,2023-12-20T00:00:00.0,2460,1170,1,33,150,10,41,156,49,50,1703059200000,true,true,false,false,false,false,false,0,96200873,2023-12-19,TOTAL,27,22,88,1000,229,78,1307,15391,30360,29640,4680,13740,78420,22080,6720,1560,AWAKE,38,34,88,612,190,75,877,-7987,29640,7080,4500,11400,52620,21420,6720,1500,ASLEEP,10,10,76,388,39,3,430,23378,720,22560,180,2340,25800,660,,96200873,2023-12-19,25,64,1,HIGHEST,100,MEASURED,2023-12-19T10:04:00.0,LOWEST,42,MEASURED,2023-12-20T02:13:00.0,MOSTRECENT,51,MEASURED,2023-12-20T08:00:00.0,ENDOFDAY,43,MEASURED,2023-12-20T06:18:00.0,STARTOFDAY,90,MEASURED,2023-12-19T08:01:00.0,41,152,63720002,60,true,DURINGSLEEP,28,MEASURED,2023-12-19T13:28:00.0
96200873,2023-12-20,bccace0313144cce97002ac9de194ebc,86400000,2576,490,2086,2576,2576,2576,490,58,7828,8810,9140,9140,2023-12-20T08:00:00.0,2023-12-21T08:00:00.0,2023-12-20T00:00:00.0,2023-12-21T00:00:00.0,2956,1539,2,42,150,10,40,151,49,48,1703145600000,true,true,false,false,false,false,false,0,96200873,2023-12-20,TOTAL,21,18,91,1034,141,86,1261,32397,17040,45000,5160,8460,75660,10920,4260,1860,AWAKE,33,25,91,501,117,86,704,760,16380,13680,5160,7020,42240,10380,4140,1860,ASLEEP,10,11,60,533,24,,557,31637,660,31320,,1440,33420,540,120,96200873,2023-12-20,91,62,1,HIGHEST,96,MEASURED,2023-12-20T13:22:00.0,LOWEST,46,MEASURED,2023-12-20T23:04:00.0,MOSTRECENT,80,MEASURED,2023-12-21T08:00:00.0,ENDOFDAY,58,MEASURED,2023-12-21T04:07:00.0,STARTOFDAY,51,MEASURED,2023-12-20T08:01:00.0,40,150,65580002,,true,DURINGSLEEP,53,MEASURED,2023-12-20T13:26:00.0
96200873,2023-12-21,55620858b4994ed7bffd1148fa3419cd,86400000,2609,523,2086,2609,2609,2609,523,48,9319,8620,9782,9782,2023-12-21T08:00:00.0,2023-12-22T08:00:00.0,2023-12-21T00:00:00.0,2023-12-22T00:00:00.0,2295,5210,2,33,150,10,42,177,48,48,1703232000000,true,true,false,false,false,false,false,0,96200873,2023-12-21,TOTAL,21,18,87,951,189,121,1261,29480,16860,40200,7260,11340,75660,10440,5580,840,AWAKE,32,25,87,522,137,120,779,604,16380,14940,7200,8220,46740,9960,5580,840,ASLEEP,8,9,50,429,52,1,482,28876,480,25260,60,3120,28920,480,,96200873,2023-12-21,50,62,1,HIGHEST,100,MEASURED,2023-12-21T11:08:00.0,LOWEST,50,MEASURED,2023-12-22T00:14:00.0,MOSTRECENT,68,MEASURED,2023-12-22T08:00:00.0,ENDOFDAY,55,MEASURED,2023-12-22T05:25:00.0,STARTOFDAY,80,MEASURED,2023-12-21T08:01:00.0,43,174,50820002,,true,DURINGSLEEP,45,MEASURED,2023-12-21T13:26:00.0
96200873,2023-12-22,d18195c63b4e47a8a2566d4ac8094af3,86400000,2706,620,2086,2706,2706,2706,620,60,8865,8690,10113,10113,2023-12-22T08:00:00.0,2023-12-23T08:00:00.0,2023-12-22T00:00:00.0,2023-12-23T00:00:00.0,4171,1999,2,43,150,10,43,163,48,46,1703318400000,true,true,false,false,false,false,false,0,96200873,2023-12-22,TOTAL,35,24,94,964,279,77,1320,4416,31140,26700,4620,16740,79200,14640,10380,6120,AWAKE,46,41,94,665,253,77,995,-14876,30720,9180,4620,15180,59700,14220,10380,6120,ASLEEP,9,9,44,299,26,,325,19292,420,17520,,1560,19500,420,,96200873,2023-12-22,47,77,1,HIGHEST,99,MEASURED,2023-12-22T13:18:00.0,LOWEST,28,MEASURED,2023-12-23T05:03:00.0,MOSTRECENT,38,MEASURED,2023-12-23T08:00:00.0,ENDOFDAY,38,MEASURED,2023-12-23T08:00:00.0,STARTOFDAY,68,MEASURED,2023-12-22T08:01:00.0,44,160,41160002,,true,,,,
96200873,2023-12-23,6df98770547044eaa9efefcc121d8b37,86400000,2848,762,2086,2848,2848,2848,762,76,9453,8730,10866,10866,2023-12-23T08:00:00.0,2023-12-24T08:00:00.0,2023-12-23T00:00:00.0,2023-12-24T00:00:00.0,3570,885,2,54,150,10,43,175,48,51,1703404800000,true,true,false,false,false,false,false,0,96200873,2023-12-23,TOTAL,27,21,93,828,271,87,1186,15172,22320,27360,5220,16260,71160,16380,4380,1560,AWAKE,44,42,93,408,218,87,713,-9341,22200,2280,5220,13080,42780,16260,4380,1560,ASLEEP,10,11,43,420,53,,473,24513,120,25080,,3180,28380,120,,96200873,2023-12-23,70,47,1,HIGHEST,79,MEASURED,2023-12-23T13:18:00.0,LOWEST,38,MEASURED,2023-12-23T08:01:00.0,MOSTRECENT,61,MEASURED,2023-12-24T08:00:00.0,ENDOFDAY,40,MEASURED,2023-12-24T05:34:00.0,STARTOFDAY,38,MEASURED,2023-12-23T08:01:00.0,44,174,27360002,,true,DURINGSLEEP,50,MEASURED,2023-12-23T13:26:00.0
96200873,2023-12-24,134d692e7cc64c9cafb2f448529e7b85,86400000,2417,331,2086,2417,2417,2417,331,37,6022,8880,6499,6499,2023-12-24T08:00:00.0,2023-12-25T08:00:00.0,2023-12-24T00:00:00.0,2023-12-25T00:00:00.0,2185,1980,2,26,150,10,41,160,48,47,1703491200000,true,true,false,false,false,false,false,0,96200873,2023-12-24,TOTAL,19,15,89,955,157,109,1221,39108,13620,43680,6540,9420,73260,7860,5040,720,AWAKE,28,22,89,502,139,109,750,7389,13020,17100,6540,8340,45000,7320,4980,720,ASLEEP,8,8,59,453,18,,471,31719,600,26580,,1080,28260,540,60,96200873,2023-12-24,82,66,1,HIGHEST,100,MEASURED,2023-12-24T11:51:00.0,LOWEST,59,MEASURED,2023-12-25T04:26:00.0,MOSTRECENT,77,MEASURED,2023-12-25T08:00:00.0,ENDOFDAY,64,MEASURED,2023-12-25T05:37:00.0,STARTOFDAY,61,MEASURED,2023-12-24T08:01:00.0,42,153,40140002,,true,DURINGSLEEP,60,MEASURED,2023-12-24T13:27:00.0
