userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,restingCaloriesFromActivity,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,totalPushes,pushDistance,dailyTotalFromEpochData
96200873,2023-06-11,e53f8cb7da504cc6a936dad2fe461402,86400000,2271,185,2086,2271,2271,2271,185,,6032,11870,4940,4940,2023-06-11T07:00:00.0,2023-06-12T07:00:00.0,2023-06-11T00:00:00.0,2023-06-12T00:00:00.0,120,9520,0,0,150,10,42,102,49,50,1686553200000,true,false,false,false,false,false,false,0,96200873,2023-06-11,TOTAL,28,20,89,1149,153,138,1440,22812,26940,42000,8280,9180,86400,12360,11880,2700,AWAKE,38,28,89,735,95,138,968,-3749,25920,18180,8280,5700,58080,11520,11700,2700,ASLEEP,9,9,65,414,58,472,26561,1020,23820,3480,28320,840,96200873,2023-06-11,93,58,1,HIGHEST,84,MEASURED,2023-06-11T12:33:00.0,LOWEST,37,MEASURED,2023-06-11T20:30:00.0,MOSTRECENT,76,MEASURED,2023-06-12T07:00:00.0,ENDOFDAY,60,MEASURED,2023-06-12T04:45:00.0,STARTOFDAY,41,MEASURED,2023-06-11T07:01:00.0,42,100,37980002,,,180,,,,
96200873,2023-06-12,1e3a1dc894704c0db6f0f7843c36ab3c,86400000,2730,644,2086,2730,2730,2730,644,73,8855,11290,10244,10244,2023-06-12T07:00:00.0,2023-06-13T07:00:00.0,2023-06-12T00:00:00.0,2023-06-13T00:00:00.0,3600,780,1,55,150,10,43,170,50,51,1686639600000,true,true,false,false,false,false,false,0,96200873,2023-06-12,TOTAL,13,12,84,504,45,889,1438,27436,3060,27180,53340,2700,86280,1500,1500,60,AWAKE,32,22,74,75,7,887,969,879,2220,2280,53220,420,58140,900,1320,,ASLEEP,10,10,84,429,38,469,26557,840,24900,2280,28140,600,96200873,2023-06-12,51,25,1,HIGHEST,100,MEASURED,2023-06-12T09:34:00.0,LOWEST,29,MEASURED,2023-06-13T03:55:00.0,MOSTRECENT,55,MEASURED,2023-06-13T07:00:00.0,ENDOFDAY,36,MEASURED,2023-06-13T04:41:00.0,STARTOFDAY,76,MEASURED,2023-06-12T07:01:00.0,43,170,39480003,2,120,180,60,,,
96200873,2023-06-13,c78080ef4c98484f9d5b1f9544bd4bc3,86400000,2987,901,2086,2987,2987,2987,901,83,13671,10810,14477,14477,2023-06-13T07:00:00.0,2023-06-14T07:00:00.0,2023-06-13T00:00:00.0,2023-06-14T00:00:00.0,4580,6355,5,62,150,10,33,171,49,49,1686726000000,true,true,false,false,false,false,false,0,96200873,2023-06-13,TOTAL,25,19,98,984,285,148,1417,23559,20760,38280,8880,17100,85020,11220,7800,1740,AWAKE,30,22,98,645,144,148,937,9406,17220,21480,8880,8640,56220,8100,7380,1740,ASLEEP,16,15,68,339,141,480,14153,3540,16800,8460,28800,3120,96200873,2023-06-13,76,50,1,HIGHEST,85,MEASURED,2023-06-14T06:56:00.0,LOWEST,37,MEASURED,2023-06-13T17:14:00.0,MOSTRECENT,85,MEASURED,2023-06-14T07:00:00.0,ENDOFDAY,70,MEASURED,2023-06-14T04:40:00.0,STARTOFDAY,59,MEASURED,2023-06-13T07:21:00.0,34,171,70620002,,,420,,,,
96200873,2023-06-14,8ba89bf269b044708c253aa2473c2ee7,86400000,2559,473,2086,2559,2559,2559,473,38,9957,11100,9608,9608,2023-06-14T07:00:00.0,2023-06-15T07:00:00.0,2023-06-14T00:00:00.0,2023-06-15T00:00:00.0,2010,7395,2,29,150,10,43,169,50,47,1686812400000,true,true,false,false,false,false,false,0,96200873,2023-06-14,TOTAL,19,15,86,1060,147,231,1438,43740,15300,48300,13860,8820,86280,8460,6360,480,AWAKE,28,21,86,612,127,231,970,10197,15060,21660,13860,7620,58200,8280,6300,480,ASLEEP,6,7,57,448,20,468,33543,240,26640,1200,28080,180,96200873,2023-06-14,73,65,1,HIGHEST,100,MEASURED,2023-06-14T09:04:00.0,LOWEST,67,MEASURED,2023-06-14T16:41:00.0,MOSTRECENT,93,MEASURED,2023-06-15T07:00:00.0,ENDOFDAY,71,MEASURED,2023-06-15T04:38:00.0,STARTOFDAY,85,MEASURED,2023-06-14T07:01:00.0,44,169,81360002,,,60,,,,
96200873,2023-06-15,f0f8544d572c4aa9a4d293743ec6138b,86400000,2960,874,2086,2960,2960,2960,874,86,15551,10990,16165,16165,2023-06-15T07:00:00.0,2023-06-16T07:00:00.0,2023-06-15T00:00:00.0,2023-06-16T00:00:00.0,4785,6890,3,62,150,10,42,169,49,44,1686898800000,true,true,false,false,false,false,false,0,96200873,2023-06-15,TOTAL,23,18,94,943,192,303,1438,29471,20280,36300,18180,11520,86280,10920,7440,1920,AWAKE,37,28,94,510,145,301,956,-1939,18960,11640,18060,8700,57360,9600,7440,1920,ASLEEP,7,7,49,433,47,482,31410,1320,24660,2820,28920,1320,96200873,2023-06-15,51,74,1,HIGHEST,100,MEASURED,2023-06-15T07:47:00.0,LOWEST,39,MEASURED,2023-06-15T23:57:00.0,MOSTRECENT,70,MEASURED,2023-06-16T07:00:00.0,ENDOFDAY,53,MEASURED,2023-06-16T04:24:00.0,STARTOFDAY,93,MEASURED,2023-06-15T07:01:00.0,42,168,42300003,2,120,,,,,
96200873,2023-06-16,83b3edf2ea754c9a844ac91ae38e821c,86400000,2624,538,2086,2624,2624,2624,538,36,10556,11450,9975,9975,2023-06-16T07:00:00.0,2023-06-17T07:00:00.0,2023-06-16T00:00:00.0,2023-06-17T00:00:00.0,2025,7440,1,27,150,10,40,154,49,48,1686985200000,true,true,false,false,false,false,false,0,96200873,2023-06-16,TOTAL,28,20,93,1055,144,240,1439,24138,27360,35940,14400,8640,86340,13260,8940,5160,AWAKE,37,25,93,735,138,239,1112,1057,26820,17280,14340,8280,66720,13020,8700,5100,ASLEEP,7,8,81,320,6,327,23081,540,18660,360,19620,240,96200873,2023-06-16,81,84,1,HIGHEST,100,MEASURED,2023-06-16T11:08:00.0,LOWEST,35,MEASURED,2023-06-17T04:32:00.0,MOSTRECENT,67,MEASURED,2023-06-17T07:00:00.0,ENDOFDAY,67,MEASURED,2023-06-17T07:00:00.0,STARTOFDAY,70,MEASURED,2023-06-16T07:01:00.0,41,151,44640002,1,60,240,60,,,
96200873,2023-06-17,d0763e83e99c4016aacdf3c7153ffce9,86400000,2487,401,2086,2487,2487,2487,401,47,7669,11360,8256,8256,2023-06-17T07:00:00.0,2023-06-18T07:00:00.0,2023-06-17T00:00:00.0,2023-06-18T00:00:00.0,2685,2795,3,32,150,10,42,152,48,47,1687071600000,true,true,false,false,false,false,false,0,96200873,2023-06-17,TOTAL,15,13,86,827,72,541,1440,40868,7080,42540,32460,4320,86400,4500,2280,300,AWAKE,22,18,86,369,59,539,967,11170,6600,15540,32340,3540,58020,4200,2160,240,ASLEEP,9,9,77,458,13,473,29698,480,27000,780,28380,300,96200873,2023-06-17,85,29,1,HIGHEST,100,MEASURED,2023-06-17T12:10:00.0,LOWEST,45,RESET,2023-06-17T21:14:00.0,MOSTRECENT,89,MEASURED,2023-06-18T07:00:00.0,ENDOFDAY,71,MEASURED,2023-06-18T04:44:00.0,STARTOFDAY,67,MEASURED,2023-06-17T07:01:00.0,43,151,27960002,2,120,120,60,,,
96200873,2023-06-18,5fc6d99d73e8409cacbe349ef8816352,86400000,2409,323,2086,2409,2409,2409,323,,7697,10630,6304,6304,2023-06-18T07:00:00.0,2023-06-19T07:00:00.0,2023-06-18T00:00:00.0,2023-06-19T00:00:00.0,1575,11100,0,0,150,10,41,111,47,46,1687158000000,true,false,false,false,false,false,false,0,96200873,2023-06-18,TOTAL,27,19,95,1045,152,243,1440,27008,24000,38700,14580,9120,86400,9540,9780,4680,AWAKE,43,35,95,575,129,243,947,-8120,23520,10980,14580,7740,56820,9180,9660,4680,ASLEEP,6,7,71,470,23,493,35128,480,27720,1380,29580,360,96200873,2023-06-18,56,82,1,HIGHEST,100,MEASURED,2023-06-18T08:14:00.0,LOWEST,33,MEASURED,2023-06-18T23:50:00.0,MOSTRECENT,63,MEASURED,2023-06-19T07:00:00.0,ENDOFDAY,38,MEASURED,2023-06-19T04:44:00.0,STARTOFDAY,89,MEASURED,2023-06-18T07:01:00.0,42,110,66900002,,,120,,,,
96200873,2023-06-19,44b61005baa6481a93b0efb2372567bb,86400000,2751,665,2086,2751,2751,2751,665,72,11482,10050,12520,12520,2023-06-19T07:00:00.0,2023-06-20T07:00:00.0,2023-06-19T00:00:00.0,2023-06-20T00:00:00.0,3649,5118,5,49,150,10,39,148,47,46,1687244400000,true,true,false,false,false,false,false,0,96200873,2023-06-19,TOTAL,34,22,96,1103,164,170,1437,13946,30720,35460,10200,9840,86220,7680,14940,8100,AWAKE,54,50,96,646,155,170,971,-22139,30420,8340,10200,9300,58260,7440,14880,8100,ASLEEP,5,6,63,457,9,466,36085,300,27120,540,27960,240,96200873,2023-06-19,81,82,1,HIGHEST,100,MEASURED,2023-06-19T10:58:00.0,LOWEST,24,MEASURED,2023-06-19T22:24:00.0,MOSTRECENT,62,MEASURED,2023-06-20T06:59:00.0,ENDOFDAY,29,MEASURED,2023-06-20T04:38:00.0,STARTOFDAY,63,MEASURED,2023-06-19T07:01:00.0,40,147,70560002,,,60,,,,
96200873,2023-06-20,ba08979579164a2d8a9dd80a2a57f828,86400000,2948,862,2086,2948,2948,2948,862,80,14425,10200,15550,15550,2023-06-20T07:00:00.0,2023-06-21T07:00:00.0,2023-06-20T00:00:00.0,2023-06-21T00:00:00.0,4235,6075,1,60,150,10,39,175,46,47,1687330800000,true,true,false,false,false,false,false,0,96200873,2023-06-20,TOTAL,24,18,90,793,106,538,1437,22857,13560,34020,32280,6360,86220,4260,6840,2460,AWAKE,43,35,90,344,83,535,962,-4812,12960,7680,32100,4980,57720,3720,6780,2460,ASLEEP,10,10,59,449,23,475,27669,600,26340,1380,28500,540,96200873,2023-06-20,70,55,1,HIGHEST,100,MEASURED,2023-06-20T12:08:00.0,LOWEST,34,MEASURED,2023-06-20T22:33:00.0,MOSTRECENT,54,MEASURED,2023-06-21T07:00:00.0,ENDOFDAY,38,MEASURED,2023-06-21T04:32:00.0,STARTOFDAY,62,MEASURED,2023-06-20T07:01:00.0,39,170,55440002,3,180,60,,,,
96200873,2023-06-21,a24d320870644b03b38a9cc3b8c530c6,86400000,2888,802,2086,2888,2888,2888,802,72,12722,11050,13455,13455,2023-06-21T07:00:00.0,2023-06-22T07:00:00.0,2023-06-21T00:00:00.0,2023-06-22T00:00:00.0,4375,5934,3,52,150,10,40,170,46,47,1687417200000,true,true,false,false,false,false,false,0,96200873,2023-06-21,TOTAL,26,19,91,974,203,261,1438,22986,22500,35940,15660,12180,86280,10200,10320,1980,AWAKE,39,30,91,567,145,260,972,-3970,21360,12660,15600,8700,58320,9300,10080,1980,ASLEEP,9,9,67,407,58,466,26956,1140,23280,3480,27960,900,96200873,2023-06-21,81,78,1,HIGHEST,100,MEASURED,2023-06-21T11:58:00.0,LOWEST,41,MEASURED,2023-06-22T00:35:00.0,MOSTRECENT,57,MEASURED,2023-06-22T07:00:00.0,ENDOFDAY,48,MEASURED,2023-06-22T04:43:00.0,STARTOFDAY,54,MEASURED,2023-06-21T07:01:00.0,43,169,70020002,1,60,240,,,,
96200873,2023-06-22,6831e261be25453f964ea00838b91112,86400000,3061,975,2086,3061,3061,3061,975,84,16132,11390,16891,16891,2023-06-22T07:00:00.0,2023-06-23T07:00:00.0,2023-06-22T00:00:00.0,2023-06-23T00:00:00.0,4305,8298,1,61,150,10,42,174,47,50,1687503600000,true,true,false,false,false,false,false,0,96200873,2023-06-22,TOTAL,32,22,89,987,133,319,1439,11624,28260,30960,19140,7980,86340,10140,13560,4560,AWAKE,49,45,89,582,89,319,990,-15625,28020,6900,19140,5340,59400,9960,13500,4560,ASLEEP,8,9,53,405,44,449,27249,240,24060,2640,26940,180,96200873,2023-06-22,72,81,1,HIGHEST,100,MEASURED,2023-06-22T12:01:00.0,LOWEST,23,MEASURED,2023-06-23T01:34:00.0,MOSTRECENT,48,MEASURED,2023-06-23T07:00:00.0,ENDOFDAY,32,MEASURED,2023-06-23T04:59:00.0,STARTOFDAY,57,MEASURED,2023-06-22T07:01:00.0,44,172,69660002,,,60,,,,
96200873,2023-06-23,7eaf1296051349f6b720800c0cd175c0,86400000,2968,882,2086,2968,2968,2968,882,72,14303,12340,14801,14801,2023-06-23T07:00:00.0,2023-06-24T07:00:00.0,2023-06-23T00:00:00.0,2023-06-24T00:00:00.0,3625,6400,7,56,150,10,41,170,47,48,1687590000000,true,true,false,false,false,false,false,0,96200873,2023-06-23,TOTAL,32,22,98,1084,95,256,1435,14777,30900,34140,15360,5700,86100,12900,12540,5460,AWAKE,48,43,98,637,84,256,977,-15837,30000,8220,15360,5040,58620,12240,12300,5460,ASLEEP,8,8,66,447,11,458,30614,900,25920,660,27480,660,96200873,2023-06-23,86,76,1,HIGHEST,94,MEASURED,2023-06-23T12:16:00.0,LOWEST,25,MEASURED,2023-06-24T00:24:00.0,MOSTRECENT,58,MEASURED,2023-06-24T07:00:00.0,ENDOFDAY,34,MEASURED,2023-06-24T04:48:00.0,STARTOFDAY,48,MEASURED,2023-06-23T07:01:00.0,42,169,40320002,,,240,,,,
96200873,2023-06-24,e02f47a82a254a9a8c8117c27a40c4ab,86400000,2735,649,2086,2735,2735,2735,649,95,12006,12740,13806,13806,2023-06-24T07:00:00.0,2023-06-25T07:00:00.0,2023-06-24T00:00:00.0,2023-06-25T00:00:00.0,4460,1915,4,65,150,10,41,162,48,50,1687676400000,true,true,false,false,false,false,false,0,96200873,2023-06-24,TOTAL,17,15,89,727,81,626,1434,31872,8220,35400,37560,4860,86040,4740,3060,420,AWAKE,29,22,89,289,43,623,955,3676,7560,9780,37380,2580,57300,4200,2940,420,ASLEEP,9,9,54,438,38,479,28196,660,25620,2280,28740,540,96200873,2023-06-24,79,36,1,HIGHEST,98,MEASURED,2023-06-24T12:20:00.0,LOWEST,35,MEASURED,2023-06-24T23:52:00.0,MOSTRECENT,68,MEASURED,2023-06-25T07:00:00.0,ENDOFDAY,53,MEASURED,2023-06-25T04:38:00.0,STARTOFDAY,58,MEASURED,2023-06-24T07:01:00.0,45,157,41460002,3,180,120,,,,
96200873,2023-06-25,8626e1e8ecd94e3ea9685d661ecd6758,86400000,2272,186,2086,2272,2272,2272,186,,5477,12670,4497,4497,2023-06-25T07:00:00.0,2023-06-26T07:00:00.0,2023-06-25T00:00:00.0,2023-06-26T00:00:00.0,465,7910,0,0,150,10,40,104,48,48,1687762800000,true,false,false,false,false,false,false,0,96200873,2023-06-25,TOTAL,29,20,92,1024,193,220,1437,20265,24960,36480,13200,11580,86220,10440,10320,4200,AWAKE,44,35,92,566,165,217,948,-7672,23700,10260,13020,9900,56880,9300,10200,4200,ASLEEP,10,10,66,458,28,489,27937,1260,26220,1680,29340,1140,96200873,2023-06-25,71,85,1,HIGHEST,100,MEASURED,2023-06-25T10:55:00.0,LOWEST,35,MEASURED,2023-06-26T01:12:00.0,MOSTRECENT,54,MEASURED,2023-06-26T07:00:00.0,ENDOFDAY,39,MEASURED,2023-06-26T04:23:00.0,STARTOFDAY,68,MEASURED,2023-06-25T07:01:00.0,41,104,66900002,3,180,120,,,,
96200873,2023-06-26,1051d4b51f6443d981f8741fc076d82d,86400000,2718,632,2086,2718,2718,2718,632,68,9631,11240,11174,11174,2023-06-26T07:00:00.0,2023-06-27T07:00:00.0,2023-06-26T00:00:00.0,2023-06-27T00:00:00.0,3565,2420,1,48,150,10,40,170,48,49,1687849200000,true,true,false,false,false,false,false,0,96200873,2023-06-26,TOTAL,23,17,92,924,108,406,1438,30239,17400,38040,24360,6480,86280,7080,8280,2040,AWAKE,31,22,92,601,93,401,1095,8300,17100,18960,24060,5580,65700,6840,8220,2040,ASLEEP,8,8,63,323,15,343,21939,300,19080,900,20580,240,96200873,2023-06-26,93,49,1,HIGHEST,96,MEASURED,2023-06-26T12:13:00.0,LOWEST,38,MEASURED,2023-06-26T23:35:00.0,MOSTRECENT,77,MEASURED,2023-06-27T07:00:00.0,ENDOFDAY,76,MEASURED,2023-06-27T06:48:00.0,STARTOFDAY,54,MEASURED,2023-06-26T07:01:00.0,40,168,39840002,5,300,60,,,,
96200873,2023-06-27,d9a0905905034ce2add816b22c23f751,86400000,2835,749,2086,2835,2835,2835,749,78,11941,10920,13664,13664,2023-06-27T07:00:00.0,2023-06-28T07:00:00.0,2023-06-27T00:00:00.0,2023-06-28T00:00:00.0,4500,2580,7,58,150,10,45,171,49,50,1687935600000,true,true,false,false,false,false,false,0,96200873,2023-06-27,TOTAL,32,22,93,1049,140,248,1437,12069,31320,31620,14880,8400,86220,13500,13980,3840,AWAKE,48,44,93,612,103,247,962,-15766,30780,5940,14820,6180,57720,13020,13920,3840,ASLEEP,9,9,58,437,37,475,27835,540,25680,2220,28500,480,96200873,2023-06-27,56,79,1,HIGHEST,100,MEASURED,2023-06-27T10:59:00.0,LOWEST,26,MEASURED,2023-06-28T01:36:00.0,MOSTRECENT,54,MEASURED,2023-06-28T07:00:00.0,ENDOFDAY,33,MEASURED,2023-06-28T04:38:00.0,STARTOFDAY,77,MEASURED,2023-06-27T07:01:00.0,46,171,83880002,1,60,60,,,,
96200873,2023-06-28,d875c687407f484e980974c903cf1f78,86400000,2835,749,2086,2835,2835,2835,749,73,11762,11030,12775,12775,2023-06-28T07:00:00.0,2023-06-29T07:00:00.0,2023-06-28T00:00:00.0,2023-06-29T00:00:00.0,4125,4787,2,53,150,10,44,171,50,53,1688022000000,true,true,false,false,false,false,false,0,96200873,2023-06-28,TOTAL,34,25,93,977,273,181,1431,1482,33780,24840,10860,16380,85860,18480,11820,3480,AWAKE,47,44,93,608,171,181,960,-15944,32220,4260,10860,10260,57600,17160,11640,3420,ASLEEP,14,14,76,369,102,471,17426,1560,20580,6120,28260,1320,96200873,2023-06-28,46,65,1,HIGHEST,82,MEASURED,2023-06-28T12:15:00.0,LOWEST,23,MEASURED,2023-06-29T03:04:00.0,MOSTRECENT,35,MEASURED,2023-06-29T07:00:00.0,ENDOFDAY,26,MEASURED,2023-06-29T04:35:00.0,STARTOFDAY,54,MEASURED,2023-06-28T07:01:00.0,44,169,69660002,,,180,60,,,
96200873,2023-06-29,c06cddcc93bf4dd296892847e76636a4,86400000,2570,484,2086,2570,2570,2570,484,42,9291,11180,9204,9204,2023-06-29T07:00:00.0,2023-06-30T07:00:00.0,2023-06-29T00:00:00.0,2023-06-30T00:00:00.0,2445,5435,6,31,150,10,43,165,49,48,1688108400000,true,true,false,false,false,false,false,0,96200873,2023-06-29,TOTAL,26,19,89,1055,156,226,1437,25929,24120,39180,13560,9360,86220,10800,11280,2040,AWAKE,34,24,89,729,115,225,1069,3689,23280,20460,13500,6900,64140,10200,11040,2040,ASLEEP,8,8,69,326,41,368,22240,840,18720,2460,22080,600,96200873,2023-06-29,106,66,1,HIGHEST,85,MEASURED,2023-06-29T12:25:00.0,LOWEST,35,MEASURED,2023-06-29T07:01:00.0,MOSTRECENT,75,MEASURED,2023-06-30T07:00:00.0,ENDOFDAY,69,MEASURED,2023-06-30T06:21:00.0,STARTOFDAY,35,MEASURED,2023-06-29T07:01:00.0,43,163,40140002,1,60,240,,,,
96200873,2023-06-30,627d2b20f4404ccaaa30e20828587135,86400000,2436,350,2086,2436,2436,2436,350,12,5389,11000,4902,4902,2023-06-30T07:00:00.0,2023-07-01T07:00:00.0,2023-06-30T00:00:00.0,2023-07-01T00:00:00.0,1560,6040,18,9,150,10,41,155,49,46,1688194800000,true,true,false,false,false,false,false,0,96200873,2023-06-30,TOTAL,27,20,95,1074,223,140,1437,21466,25680,38760,8400,13380,86220,12840,10260,2580,AWAKE,42,37,95,615,208,138,961,-9541,25560,11340,8280,12480,57660,12780,10200,2580,ASLEEP,8,8,62,459,15,476,31007,120,27420,900,28560,60,96200873,2023-06-30,67,70,1,HIGHEST,100,MEASURED,2023-06-30T10:46:00.0,LOWEST,42,MEASURED,2023-07-01T01:57:00.0,MOSTRECENT,72,MEASURED,2023-07-01T07:00:00.0,ENDOFDAY,48,MEASURED,2023-07-01T04:35:00.0,STARTOFDAY,75,MEASURED,2023-06-30T07:01:00.0,42,153,81300002,2,120,60,,,,
96200873,2023-07-01,d1db368fd04643f4bf0459c340cdc3bc,86400000,3034,948,2086,3034,3034,3034,948,98,12699,9880,14130,14130,2023-07-01T07:00:00.0,2023-07-02T07:00:00.0,2023-07-01T00:00:00.0,2023-07-02T00:00:00.0,5100,1705,3,71,150,10,42,173,49,50,1688281200000,true,true,false,false,false,false,false,0,96200873,2023-07-01,TOTAL,20,16,90,680,622,136,1438,26036,9780,31020,8160,37320,86280,4680,4320,780,AWAKE,40,31,90,226,600,134,960,-1969,9000,4560,8040,36000,57600,3960,4260,780,ASLEEP,10,10,60,454,22,478,28005,780,26460,1320,28680,720,96200873,2023-07-01,62,44,1,HIGHEST,100,MEASURED,2023-07-01T11:19:00.0,LOWEST,36,MEASURED,2023-07-02T01:49:00.0,MOSTRECENT,62,MEASURED,2023-07-02T07:00:00.0,ENDOFDAY,39,MEASURED,2023-07-02T04:30:00.0,STARTOFDAY,72,MEASURED,2023-07-01T07:01:00.0,43,171,40980002,2,120,60,,,,
