startTimeLocal,avgFractionalCadence,manufacturer,pr,maxDoubleCadence,locationName,steps,avgHr,elevationGain,sportType,avgRunCadence,activityId,uuidLsb,maxElevation,maxFractionalCadence,avgSpeed,eventTypeId,movingDuration,startLongitude,rule,startTimeGmt,deviceId,name,maxRunCadence,maxSpeed,timeZoneId,autoCalcCalories,elevationLoss,duration,activityType,purposeful,avgStrideLength,uuidMsb,maxVerticalSpeed,endLatitude,maxHr,startLatitude,vO2MaxValue,distance,userProfileId,lapCount,minElevation,avgDoubleCadence,calories,favorite,endLongitude,elevationCorrected,atpActivity,parent,beginTimestamp,elapsedDuration,calendarDate,deepSleepSeconds,sleepStartTimestampGMT,retro,awakeSleepSeconds,sleepEndTimestampGMT,lightSleepSeconds,sleepWindowConfirmationType,unmeasurableSeconds,userProfilePK,maxHeartRate,uuid,bodyBattery/bodyBatteryStatList/1/statsValue,allDayStress/aggregatorList/1/lowDuration,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,dailyStepGoal,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,wellnessStartTimeGmt,includesContinuousMeasurement,wellnessDistanceMeters,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/uncategorizedDuration,includesActivityData,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/1/highDuration,wellnessActiveKilocalories,minHeartRate,includesSleepPulseOx,includesAllDayPulseOx,moderateIntensityMinutes,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,allDayStress/aggregatorList/0/type,source,allDayStress/aggregatorList/1/stressDuration,bmrKilocalories,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,includesCalorieConsumedData,restingHeartRateTimestamp,allDayStress/aggregatorList/1/activityDuration,bodyBattery/calendarDate,highlyActiveSeconds,wellnessStartTimeLocal,maxAvgHeartRate,bodyBattery/bodyBatteryStatList/0/statTimestamp,allDayStress/calendarDate,bodyBattery/bodyBatteryStatList/1/statTimestamp,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/totalDuration,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,allDayStress/aggregatorList/0/totalStressIntensity,totalSteps,allDayStress/aggregatorList/1/stressTooActiveCount,activeKilocalories,wellnessEndTimeLocal,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/2/statTimestamp,allDayStress/aggregatorList/0/mediumDuration,minAvgHeartRate,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/0/stressDuration,version,allDayStress/userProfilePK,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/0/activityDuration,vigorousIntensityMinutes,wellnessEndTimeGmt,bodyBattery/drainedValue,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/1/type,wellnessKilocalories,restingHeartRate,allDayStress/aggregatorList/0/averageStressLevelIntensity,bodyBattery/userProfilePK,userFloorsAscendedGoal,durationInMilliseconds,bodyBattery/bodyBatteryStatList/0/statsValue,remainingKilocalories,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,currentDayRestingHeartRate,allDayStress/aggregatorList/1/maxStressLevel,bodyBattery/bodyBatteryStatList/2/statsValue,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/lowDuration,wellnessTotalKilocalories,allDayStress/aggregatorList/1/uncategorizedDuration,includesSingleMeasurement,userIntensityMinutesGoal,totalDistanceMeters,bodyBattery/chargedValue,activeSeconds,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/0/stressOffWristCount,includesWellnessData,allDayStress/aggregatorList/1/averageStressLevelIntensity,totalKilocalories,prevDayMaxStressLevel
1688106384000.0,0.5859375,GARMIN,false,163.0,Auburn,1288.0,145.0,1354.3350219726562,RUNNING,78.0,11460288751.0,-9.208526741820444e+18,19738.449096679688,0.5,0.31050000190734867,9.0,498803.9855957031,-122.20507996156812,subscribers,1688131584000.0,3366988290.0,Auburn Running,81.0,0.34430000782012943,121.0,false,1387.0651245117188,498803.9855957031,running,false,118.51609344753591,-6.947281474313632e+18,0.044869079589843756,47.24734875373542,158.0,47.24746333435178,60.0,154856.99462890625,96200873.0,1.0,17600.0,157.171875,439.9521,false,-122.20497678034008,true,false,false,1688131584000.0,515609.0087890625,2023-06-30,780.0,2023-06-30T04:49:00.0,false,300.0,2023-06-30T12:31:00.0,15060.0,ENHANCED_CONFIRMED,0.0,96200873.0,155.0,627d2b20f4404ccaaa30e20828587135,42.0,12780.0,MEASURED,11000.0,8.0,615.0,2023-06-30T07:00:00.0,false,4902.0,MEASURED,1074.0,2580.0,42.0,95.0,13380.0,true,86220.0,140.0,2580.0,350.0,41.0,false,false,18.0,HIGHEST,TOTAL,0.0,25560.0,2086.0,LOWEST,false,1688194800000.0,8280.0,2023-06-30,1560.0,2023-06-30T00:00:00.0,153.0,2023-06-30T10:46:00.0,2023-06-30,2023-07-01T01:57:00.0,10200.0,38760.0,11340.0,57660.0,MOSTRECENT,21466.0,5389.0,138.0,350.0,2023-07-01T00:00:00.0,1.0,2023-07-01T07:00:00.0,10260.0,42.0,-9541.0,8.0,ASLEEP,25680.0,81300002.0,96200873.0,208.0,8400.0,9.0,2023-07-01T07:00:00.0,70.0,27.0,AWAKE,2436.0,49.0,20.0,96200873.0,10.0,86400000.0,100.0,2436.0,MEASURED,46.0,95.0,72.0,1437.0,12840.0,2436.0,12480.0,false,150.0,4902.0,67.0,6040.0,961.0,223.0,true,37.0,2436.0,89.0
1688020347000.0,0.0234375,GARMIN,false,171.0,Auburn,4678.0,148.0,4751.6754150390625,RUNNING,78.0,11452070142.0,-7.131890965541762e+18,19900.0,0.5,0.3020999908447266,9.0,1801567.9931640625,-122.20503352582455,subscribers,1688045547000.0,3366988290.0,Auburn Running,85.0,0.3499000072479248,121.0,false,5672.35107421875,1802542.96875,running,false,116.12408991670826,-8.389742028699317e+18,0.06589508056640625,47.25794389843941,170.0,47.24740809760988,60.0,544481.005859375,96200873.0,4.0,15422.187805175781,156.046875,1579.63754,false,-122.21002385951579,true,false,false,1688045547000.0,2167392.08984375,2023-06-29,4800.0,2023-06-29T04:40:00.0,false,0.0,2023-06-29T12:28:00.0,16320.0,ENHANCED_CONFIRMED,1560.0,96200873.0,165.0,c06cddcc93bf4dd296892847e76636a4,35.0,10200.0,MEASURED,11180.0,8.0,729.0,2023-06-29T07:00:00.0,false,9204.0,MEASURED,1055.0,2040.0,34.0,89.0,9360.0,true,86220.0,226.0,2040.0,484.0,43.0,false,false,6.0,HIGHEST,TOTAL,0.0,23280.0,2086.0,LOWEST,false,1688108400000.0,13500.0,2023-06-29,2445.0,2023-06-29T00:00:00.0,163.0,2023-06-29T12:25:00.0,2023-06-29,2023-06-29T07:01:00.0,11040.0,39180.0,20460.0,64140.0,MOSTRECENT,25929.0,9291.0,225.0,484.0,2023-06-30T00:00:00.0,1.0,2023-06-30T07:00:00.0,11280.0,43.0,3689.0,8.0,ASLEEP,24120.0,40140002.0,96200873.0,115.0,13560.0,31.0,2023-06-30T07:00:00.0,66.0,26.0,AWAKE,2570.0,49.0,19.0,96200873.0,10.0,86400000.0,85.0,2570.0,MEASURED,48.0,89.0,75.0,1437.0,10800.0,2570.0,6900.0,false,150.0,9204.0,106.0,5435.0,1069.0,156.0,true,24.0,2570.0,93.0
1687933697000.0,0.625,GARMIN,false,165.0,Auburn,8172.0,155.0,10650.709533691406,RUNNING,78.0,11447122419.0,-5.096113885841402e+18,19900.0,0.5,0.3157999992370606,9.0,3109179.0161132812,-122.20499706454575,subscribers,1687958897000.0,3366988290.0,Auburn Running,82.0,0.36110000610351567,121.0,false,10692.390441894531,3119686.03515625,running,false,120.48351351570523,-4.226437379723082e+18,0.06630757649739584,47.24661961197853,176.0,47.2474293038249,60.0,985098.046875,96200873.0,7.0,14270.335388183594,157.25,2891.1137999999996,false,-122.21969137899578,true,false,false,1687958897000.0,3137531.005859375,2023-06-28,1800.0,2023-06-28T04:29:00.0,false,240.0,2023-06-28T12:25:00.0,18900.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,171.0,d875c687407f484e980974c903cf1f78,23.0,17160.0,MEASURED,11030.0,14.0,608.0,2023-06-28T07:00:00.0,false,12775.0,MEASURED,977.0,3480.0,47.0,93.0,16380.0,true,85860.0,181.0,3420.0,749.0,44.0,false,false,2.0,HIGHEST,TOTAL,0.0,32220.0,2086.0,LOWEST,false,1688022000000.0,10860.0,2023-06-28,4125.0,2023-06-28T00:00:00.0,169.0,2023-06-28T12:15:00.0,2023-06-28,2023-06-29T03:04:00.0,11640.0,24840.0,4260.0,57600.0,MOSTRECENT,1482.0,11762.0,181.0,749.0,2023-06-29T00:00:00.0,1.0,2023-06-29T07:00:00.0,11820.0,44.0,-15944.0,14.0,ASLEEP,33780.0,69660002.0,96200873.0,171.0,10860.0,53.0,2023-06-29T07:00:00.0,65.0,34.0,AWAKE,2835.0,50.0,25.0,96200873.0,10.0,86400000.0,82.0,2835.0,MEASURED,53.0,93.0,35.0,1431.0,18480.0,2835.0,10260.0,false,150.0,12775.0,46.0,4787.0,960.0,273.0,true,44.0,2835.0,93.0
1687846682000.0,0.0,GARMIN,false,171.0,Auburn,9244.0,153.0,11484.054565429688,RUNNING,79.0,11440549449.0,-8.402478307406409e+18,19900.0,0.5,0.33129999637603763,9.0,3459326.9958496094,-122.20496647059917,subscribers,1687871882000.0,3366988290.0,Auburn Running,85.0,0.39189999103546147,121.0,false,12419.064331054688,3465427.001953125,running,false,124.24661673501906,4.757048888368449e+18,0.09771270751953126,47.24663176573813,177.0,47.2474570479244,60.0,1148200.0,96200873.0,8.0,14316.8701171875,158.0,3100.6148,false,-122.21966338343918,true,false,false,1687871882000.0,3553346.923828125,2023-06-27,0.0,2023-06-27T05:14:00.0,false,0.0,2023-06-27T12:32:00.0,18000.0,ENHANCED_CONFIRMED,0.0,96200873.0,171.0,d9a0905905034ce2add816b22c23f751,26.0,13020.0,MEASURED,10920.0,9.0,612.0,2023-06-27T07:00:00.0,false,13664.0,MEASURED,1049.0,3840.0,48.0,93.0,8400.0,true,86220.0,248.0,3840.0,749.0,45.0,false,false,7.0,HIGHEST,TOTAL,0.0,30780.0,2086.0,LOWEST,false,1687935600000.0,14820.0,2023-06-27,4500.0,2023-06-27T00:00:00.0,171.0,2023-06-27T10:59:00.0,2023-06-27,2023-06-28T01:36:00.0,13920.0,31620.0,5940.0,57720.0,MOSTRECENT,12069.0,11941.0,247.0,749.0,2023-06-28T00:00:00.0,1.0,2023-06-28T07:00:00.0,13980.0,46.0,-15766.0,9.0,ASLEEP,31320.0,83880002.0,96200873.0,103.0,14880.0,58.0,2023-06-28T07:00:00.0,79.0,32.0,AWAKE,2835.0,49.0,22.0,96200873.0,10.0,86400000.0,100.0,2835.0,MEASURED,50.0,93.0,54.0,1437.0,13500.0,2835.0,6180.0,false,150.0,13664.0,56.0,2580.0,962.0,140.0,true,44.0,2835.0,92.0
1687759934000.0,0.0625,GARMIN,false,169.0,Auburn,7872.0,149.0,10119.558715820312,RUNNING,79.0,11428272045.0,-6.28018934635804e+18,19900.0,0.5,0.325,9.0,2988012.9947662354,-122.20497258938849,subscribers,1687785134000.0,3366988290.0,Auburn Running,84.0,0.3638999938964844,121.0,false,10064.12353515625,2995576.904296875,running,false,123.31737897972663,2.4502983197912136e+18,0.07358551025390625,47.25791288539767,172.0,47.2473621647805,,973592.96875,96200873.0,7.0,14618.789672851562,158.125,2585.24234,false,-122.2099364362657,true,false,false,1687785134000.0,3004357.91015625,2023-06-26,1620.0,2023-06-26T04:30:00.0,false,300.0,2023-06-26T12:30:00.0,16860.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,170.0,1051d4b51f6443d981f8741fc076d82d,38.0,6840.0,MEASURED,11240.0,8.0,601.0,2023-06-26T07:00:00.0,false,11174.0,MEASURED,924.0,2040.0,31.0,92.0,6480.0,true,86280.0,406.0,2040.0,632.0,40.0,false,false,1.0,HIGHEST,TOTAL,0.0,17100.0,2086.0,LOWEST,false,1687849200000.0,24060.0,2023-06-26,3565.0,2023-06-26T00:00:00.0,168.0,2023-06-26T12:13:00.0,2023-06-26,2023-06-26T23:35:00.0,8220.0,38040.0,18960.0,65700.0,MOSTRECENT,30239.0,9631.0,401.0,632.0,2023-06-27T00:00:00.0,1.0,2023-06-27T07:00:00.0,8280.0,40.0,8300.0,8.0,ASLEEP,17400.0,39840002.0,96200873.0,93.0,24360.0,48.0,2023-06-27T07:00:00.0,49.0,23.0,AWAKE,2718.0,48.0,17.0,96200873.0,10.0,86400000.0,96.0,2718.0,MEASURED,49.0,92.0,77.0,1438.0,7080.0,2718.0,5580.0,false,150.0,11174.0,93.0,2420.0,1095.0,108.0,true,22.0,2718.0,92.0
1687587735000.0,0.234375,GARMIN,false,179.0,Auburn,10642.0,140.0,13303.631591796875,RUNNING,79.0,11414193872.0,-8.849120975122255e+18,19900.0,0.5,0.3140000104904175,9.0,4043782.989501953,-122.205047942698,subscribers,1687612935000.0,3366988290.0,Auburn Running,89.0,0.3395999908447266,121.0,false,13310.086059570312,4046112.060546875,running,false,118.90800125305717,-6.93693306868005e+18,0.08212051391601563,47.24660888314247,167.0,47.24741857498884,60.0,1270641.9921875,96200873.0,8.0,14480.839538574219,158.46875,3012.6243799999997,false,-122.21970696933568,true,false,false,1687612935000.0,4067316.89453125,2023-06-24,1800.0,2023-06-24T04:55:00.0,false,120.0,2023-06-24T12:36:00.0,17340.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,162.0,e02f47a82a254a9a8c8117c27a40c4ab,35.0,4200.0,MEASURED,12740.0,9.0,289.0,2023-06-24T07:00:00.0,false,13806.0,MEASURED,727.0,420.0,29.0,89.0,4860.0,true,86040.0,626.0,420.0,649.0,41.0,false,false,4.0,HIGHEST,TOTAL,0.0,7560.0,2086.0,LOWEST,false,1687676400000.0,37380.0,2023-06-24,4460.0,2023-06-24T00:00:00.0,157.0,2023-06-24T12:20:00.0,2023-06-24,2023-06-24T23:52:00.0,2940.0,35400.0,9780.0,57300.0,MOSTRECENT,31872.0,12006.0,623.0,649.0,2023-06-25T00:00:00.0,1.0,2023-06-25T07:00:00.0,3060.0,45.0,3676.0,9.0,ASLEEP,8220.0,41460002.0,96200873.0,43.0,37560.0,65.0,2023-06-25T07:00:00.0,36.0,17.0,AWAKE,2735.0,48.0,15.0,96200873.0,10.0,86400000.0,98.0,2735.0,MEASURED,50.0,89.0,68.0,1434.0,4740.0,2735.0,2580.0,false,150.0,13806.0,79.0,1915.0,955.0,81.0,true,22.0,2735.0,98.0
1687501203000.0,0.5859375,GARMIN,false,170.0,Auburn,8208.0,155.0,11284.983825683594,RUNNING,79.0,11408490124.0,-5.513006008681111e+18,19900.0,0.0,0.31670000553131106,9.0,3096968.994140625,-122.2049718350172,subscribers,1687526403000.0,3366988290.0,Auburn Running,85.0,0.34619998931884766,121.0,false,11346.56982421875,3103773.92578125,running,false,119.36614301855923,4.4643579607911793e+18,0.0706573486328125,47.24661994725466,175.0,47.247379180043936,60.0,982840.0390625,96200873.0,7.0,14436.091613769531,159.171875,2815.6934399999996,false,-122.21958316862583,true,false,false,1687526403000.0,3110815.91796875,2023-06-23,2820.0,2023-06-23T05:01:00.0,false,120.0,2023-06-23T12:25:00.0,15960.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,170.0,7eaf1296051349f6b720800c0cd175c0,25.0,12240.0,MEASURED,12340.0,8.0,637.0,2023-06-23T07:00:00.0,false,14801.0,MEASURED,1084.0,5460.0,48.0,98.0,5700.0,true,86100.0,256.0,5460.0,882.0,41.0,false,false,7.0,HIGHEST,TOTAL,0.0,30000.0,2086.0,LOWEST,false,1687590000000.0,15360.0,2023-06-23,3625.0,2023-06-23T00:00:00.0,169.0,2023-06-23T12:16:00.0,2023-06-23,2023-06-24T00:24:00.0,12300.0,34140.0,8220.0,58620.0,MOSTRECENT,14777.0,14303.0,256.0,882.0,2023-06-24T00:00:00.0,1.0,2023-06-24T07:00:00.0,12540.0,42.0,-15837.0,8.0,ASLEEP,30900.0,40320002.0,96200873.0,84.0,15360.0,56.0,2023-06-24T07:00:00.0,76.0,32.0,AWAKE,2968.0,47.0,22.0,96200873.0,10.0,86400000.0,94.0,2968.0,MEASURED,48.0,98.0,58.0,1435.0,12900.0,2968.0,5040.0,false,150.0,14801.0,86.0,6400.0,977.0,95.0,true,43.0,2968.0,89.0
1687414641000.0,0.71875,GARMIN,false,175.0,Auburn,9374.0,161.0,12698.493957519531,RUNNING,79.0,11401897157.0,-5.58691817667182e+18,19900.0,0.5,0.32179999351501465,9.0,3536973.9990234375,-122.20503193326294,subscribers,1687439841000.0,3366988290.0,Auburn Running,87.0,0.3536000013351441,121.0,false,12503.874206542969,3543936.03515625,running,false,121.0943605966396,1.5303426650939907e+18,0.06894073486328126,47.257904754951596,177.0,47.24735311232507,60.0,1140320.99609375,96200873.0,8.0,14359.906005859375,159.4375,3414.8662999999997,false,-122.20985705964267,true,false,false,1687439841000.0,3638604.98046875,2023-06-22,3000.0,2023-06-22T04:58:00.0,false,60.0,2023-06-22T12:27:00.0,16140.0,ENHANCED_CONFIRMED_FINAL,1800.0,96200873.0,174.0,6831e261be25453f964ea00838b91112,23.0,9960.0,MEASURED,11390.0,8.0,582.0,2023-06-22T07:00:00.0,false,16891.0,MEASURED,987.0,4560.0,49.0,89.0,7980.0,true,86340.0,319.0,4560.0,975.0,42.0,false,false,1.0,HIGHEST,TOTAL,0.0,28020.0,2086.0,LOWEST,false,1687503600000.0,19140.0,2023-06-22,4305.0,2023-06-22T00:00:00.0,172.0,2023-06-22T12:01:00.0,2023-06-22,2023-06-23T01:34:00.0,13500.0,30960.0,6900.0,59400.0,MOSTRECENT,11624.0,16132.0,319.0,975.0,2023-06-23T00:00:00.0,1.0,2023-06-23T07:00:00.0,13560.0,44.0,-15625.0,9.0,ASLEEP,28260.0,69660002.0,96200873.0,89.0,19140.0,61.0,2023-06-23T07:00:00.0,81.0,32.0,AWAKE,3061.0,47.0,22.0,96200873.0,10.0,86400000.0,100.0,3061.0,MEASURED,50.0,89.0,48.0,1439.0,10140.0,3061.0,5340.0,false,150.0,16891.0,72.0,8298.0,990.0,133.0,true,45.0,3061.0,91.0
1687329126000.0,0.9296875,GARMIN,false,173.0,Auburn,8154.0,155.0,10690.162658691406,RUNNING,78.0,11393128711.0,-6.486201265504372e+18,19900.0,0.5,0.3134999990463257,9.0,3103863.006591797,-122.20499689690769,subscribers,1687354326000.0,3366988290.0,Auburn Running,86.0,0.3723000049591065,121.0,false,10543.138122558594,3108216.064453125,running,false,119.18219955814149,-2.087370336495122e+18,0.07098911830357144,47.246611062437296,174.0,47.24720098078251,60.0,974545.01953125,96200873.0,7.0,14468.057250976562,157.859375,2874.3537199999996,false,-122.2197041194886,true,false,false,1687354326000.0,3179469.970703125,2023-06-21,0.0,2023-06-21T04:36:00.0,false,420.0,2023-06-21T12:28:00.0,15780.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,170.0,a24d320870644b03b38a9cc3b8c530c6,41.0,9300.0,MEASURED,11050.0,9.0,567.0,2023-06-21T07:00:00.0,false,13455.0,MEASURED,974.0,1980.0,39.0,91.0,12180.0,true,86280.0,261.0,1980.0,802.0,40.0,false,false,3.0,HIGHEST,TOTAL,0.0,21360.0,2086.0,LOWEST,false,1687417200000.0,15600.0,2023-06-21,4375.0,2023-06-21T00:00:00.0,169.0,2023-06-21T11:58:00.0,2023-06-21,2023-06-22T00:35:00.0,10080.0,35940.0,12660.0,58320.0,MOSTRECENT,22986.0,12722.0,260.0,802.0,2023-06-22T00:00:00.0,1.0,2023-06-22T07:00:00.0,10320.0,43.0,-3970.0,9.0,ASLEEP,22500.0,70020002.0,96200873.0,145.0,15660.0,52.0,2023-06-22T07:00:00.0,78.0,26.0,AWAKE,2888.0,46.0,19.0,96200873.0,10.0,86400000.0,100.0,2888.0,MEASURED,47.0,91.0,57.0,1438.0,10200.0,2888.0,8700.0,false,150.0,13455.0,81.0,5934.0,972.0,203.0,true,30.0,2888.0,90.0
1687242253000.0,0.328125,GARMIN,false,171.0,Auburn,9320.0,158.0,12009.724426269531,RUNNING,79.0,11388845670.0,-7.96450472326529e+18,19900.0,0.5,0.3240000009536743,9.0,3504134.006500244,-122.20496127381921,subscribers,1687267453000.0,3366988290.0,Auburn Running,85.0,0.3815999984741211,121.0,false,12063.76953125,3515147.94921875,running,false,122.51847992876228,8.151299415909549e+18,0.06675008138020834,47.2466108109802,181.0,47.24741790443659,60.0,1138905.95703125,96200873.0,8.0,14414.039611816406,158.65625,3230.5054199999995,false,-122.21959104761481,true,false,false,1687267453000.0,3558420.8984375,2023-06-20,1080.0,2023-06-20T04:47:00.0,false,120.0,2023-06-20T12:26:00.0,15120.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,175.0,ba08979579164a2d8a9dd80a2a57f828,34.0,3720.0,MEASURED,10200.0,10.0,344.0,2023-06-20T07:00:00.0,false,15550.0,MEASURED,793.0,2460.0,43.0,90.0,6360.0,true,86220.0,538.0,2460.0,862.0,39.0,false,false,1.0,HIGHEST,TOTAL,0.0,12960.0,2086.0,LOWEST,false,1687330800000.0,32100.0,2023-06-20,4235.0,2023-06-20T00:00:00.0,170.0,2023-06-20T12:08:00.0,2023-06-20,2023-06-20T22:33:00.0,6780.0,34020.0,7680.0,57720.0,MOSTRECENT,22857.0,14425.0,535.0,862.0,2023-06-21T00:00:00.0,1.0,2023-06-21T07:00:00.0,6840.0,39.0,-4812.0,10.0,ASLEEP,13560.0,55440002.0,96200873.0,83.0,32280.0,60.0,2023-06-21T07:00:00.0,55.0,24.0,AWAKE,2948.0,46.0,18.0,96200873.0,10.0,86400000.0,100.0,2948.0,MEASURED,47.0,90.0,54.0,1437.0,4260.0,2948.0,4980.0,false,150.0,15550.0,70.0,6075.0,962.0,106.0,true,35.0,2948.0,96.0
1687156952000.0,0.84375,GARMIN,false,167.0,Auburn,8104.0,138.0,8946.629333496094,RUNNING,78.0,11378171011.0,-6.821553136570112e+18,19900.0,0.5,0.3157999992370606,9.0,3088575.9811401367,-122.20494534820318,subscribers,1687182152000.0,3366988290.0,Auburn Running,83.0,0.34900000095367434,121.0,false,8800.830078125,3094876.953125,running,false,120.16204658851606,-5.64531462188163e+18,0.072003173828125,47.25792487151921,152.0,47.247219420969486,60.0,977336.03515625,96200873.0,7.0,14548.760986328125,157.6875,2270.99084,false,-122.20993760973215,true,false,false,1687182152000.0,3149437.01171875,2023-06-19,300.0,2023-06-19T04:51:00.0,false,120.0,2023-06-19T12:25:00.0,20220.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,148.0,44b61005baa6481a93b0efb2372567bb,24.0,7440.0,MEASURED,10050.0,5.0,646.0,2023-06-19T07:00:00.0,false,12520.0,MEASURED,1103.0,8100.0,54.0,96.0,9840.0,true,86220.0,170.0,8100.0,665.0,39.0,false,false,5.0,HIGHEST,TOTAL,0.0,30420.0,2086.0,LOWEST,false,1687244400000.0,10200.0,2023-06-19,3649.0,2023-06-19T00:00:00.0,147.0,2023-06-19T10:58:00.0,2023-06-19,2023-06-19T22:24:00.0,14880.0,35460.0,8340.0,58260.0,MOSTRECENT,13946.0,11482.0,170.0,665.0,2023-06-20T00:00:00.0,1.0,2023-06-20T06:59:00.0,14940.0,40.0,-22139.0,6.0,ASLEEP,30720.0,70560002.0,96200873.0,155.0,10200.0,49.0,2023-06-20T07:00:00.0,82.0,34.0,AWAKE,2751.0,47.0,22.0,96200873.0,10.0,86400000.0,100.0,2751.0,MEASURED,46.0,96.0,62.0,1437.0,7680.0,2751.0,9300.0,false,150.0,12520.0,81.0,5118.0,971.0,164.0,true,50.0,2751.0,95.0
1686982516000.0,0.9140625,GARMIN,false,167.0,Auburn,5264.0,142.0,8269.529724121094,RUNNING,79.0,11364164494.0,-7.652651702909119e+18,19900.0,0.5,0.3163000106811524,9.0,1989234.9853515625,-122.20509747974575,subscribers,1687007716000.0,3366988290.0,Auburn Running,83.0,0.3563999891281128,121.0,false,8162.371826171875,1989857.0556640625,running,false,118.74249766980014,-2.448367585554317e+18,0.0508026123046875,47.24657200276852,156.0,47.24742033518851,59.0,629429.98046875,96200873.0,4.0,14322.268676757812,159.828125,1613.1576999999997,false,-122.2197001799941,true,false,false,1687007716000.0,1989857.0556640625,2023-06-17,0.0,2023-06-17T04:39:00.0,false,240.0,2023-06-17T12:36:00.0,17640.0,ENHANCED_CONFIRMED_FINAL,0.0,96200873.0,152.0,d0763e83e99c4016aacdf3c7153ffce9,45.0,4200.0,MEASURED,11360.0,9.0,369.0,2023-06-17T07:00:00.0,false,8256.0,RESET,827.0,300.0,22.0,86.0,4320.0,true,86400.0,541.0,240.0,401.0,42.0,false,false,3.0,HIGHEST,TOTAL,0.0,6600.0,2086.0,LOWEST,false,1687071600000.0,32340.0,2023-06-17,2685.0,2023-06-17T00:00:00.0,151.0,2023-06-17T12:10:00.0,2023-06-17,2023-06-17T21:14:00.0,2160.0,42540.0,15540.0,58020.0,MOSTRECENT,40868.0,7669.0,539.0,401.0,2023-06-18T00:00:00.0,1.0,2023-06-18T07:00:00.0,2280.0,43.0,11170.0,9.0,ASLEEP,7080.0,27960002.0,96200873.0,59.0,32460.0,32.0,2023-06-18T07:00:00.0,29.0,15.0,AWAKE,2487.0,48.0,13.0,96200873.0,10.0,86400000.0,100.0,2487.0,MEASURED,47.0,86.0,89.0,1440.0,4500.0,2487.0,3540.0,false,150.0,8256.0,85.0,2795.0,967.0,72.0,true,18.0,2487.0,93.0
